id_venta,id_cliente,id_propiedad,fecha_venta,canal_venta,estado_venta,precio_venta,comision_pct,comision_usd,descuento_pct,precio_m2,probabilidad_cierre,fecha_primera_compra,cohorte_cliente
SALE000185,CUST00228,PROP00076,2022-11-08,Digital,Cerrada,327580.0,0.03,9827.4,0.1605,907.42,1.0,2022-04-02,2022-04
SALE000186,CUST00222,PROP00206,2022-10-18,Digital,Cerrada,331448.0,0.03,9943.44,0.0287,1422.52,1.0,2022-07-19,2022-07
SALE000187,CUST00221,PROP00043,2022-11-08,Digital,Cerrada,334549.0,0.03,10036.47,0.1077,1435.83,1.0,2022-11-08,2022-11
SALE000188,CUST00263,PROP00827,2023-01-07,Referral,Cerrada,642715.0,0.04,25708.6,0.1535,4256.39,1.0,2022-02-23,2022-02
SALE000189,CUST00543,PROP00248,2023-10-29,Digital,Cerrada,389198.0,0.03,11675.94,0.1071,1175.82,1.0,2023-02-04,2023-02
SALE000190,CUST00376,PROP00479,2023-10-10,Digital,Cerrada,423514.0,0.03,12705.42,0.0336,1694.06,1.0,2023-03-11,2023-03
SALE000191,CUST00275,PROP00429,2022-10-14,Broker,Cerrada,379267.0,0.05,18963.35,0.1307,2895.17,1.0,2022-01-19,2022-01
SALE000192,CUST00488,PROP00620,2022-08-20,Digital,Cerrada,238943.0,0.03,7168.29,0.1166,1320.13,1.0,2022-08-20,2022-08
SALE000193,CUST00343,PROP00806,2024-06-23,Broker,Cancelada,335374.0,0.05,16768.7,0.1407,2361.79,0.0,2024-10-22,2024-10
SALE000194,CUST00617,PROP00292,2022-04-10,Referral,Cerrada,373769.0,0.04,14950.76,0.1352,3493.17,1.0,2022-04-04,2022-04
SALE000195,CUST00366,PROP00712,2023-07-18,Digital,Cerrada,729356.0,0.03,21880.68,0.1632,2559.14,1.0,2023-07-02,2023-07
SALE000196,CUST00141,PROP00262,2023-07-28,Broker,Cerrada,186071.0,0.05,9303.55,0.1129,1148.59,1.0,2022-09-26,2022-09
SALE000197,CUST00366,PROP00178,2023-10-01,Broker,Cerrada,164196.0,0.05,8209.8,0.0506,1625.7,1.0,2023-07-02,2023-07
SALE000198,CUST00503,PROP00096,2024-09-04,Digital,Cerrada,318616.0,0.03,9558.48,0.0763,2167.46,1.0,2022-09-24,2022-09
SALE000199,CUST00139,PROP00335,2023-11-15,Direct,Cerrada,467826.0,0.025,11695.65,0.1646,1785.6,1.0,2023-02-18,2023-02
SALE000200,CUST00132,PROP00505,2024-11-30,Broker,Cerrada,353395.0,0.05,17669.75,0.1292,845.44,1.0,2022-09-12,2022-09
SALE000201,CUST00390,PROP00703,2024-08-17,Broker,Cerrada,749476.0,0.05,37473.8,0.2089,2433.36,1.0,2022-11-05,2022-11
SALE000202,CUST00575,PROP00764,2022-08-30,Digital,En negociación,520652.0,0.03,15619.56,0.1327,2642.9,0.49,2022-06-27,2022-06
SALE000203,CUST00218,PROP00475,2022-10-01,Direct,Cerrada,422401.0,0.025,10560.03,0.0729,1738.28,1.0,2022-09-20,2022-09
SALE000204,CUST00330,PROP00369,2023-01-15,Referral,En negociación,207262.0,0.04,8290.48,0.1336,1619.23,0.36,2022-01-13,2022-01
SALE000205,CUST00426,PROP00158,2023-03-10,Broker,Cerrada,424329.0,0.05,21216.45,0.0731,2946.73,1.0,2022-04-18,2022-04
SALE000206,CUST00432,PROP00823,2023-09-05,Digital,Cerrada,417774.0,0.03,12533.22,0.1124,1881.86,1.0,2022-04-13,2022-04
SALE000207,CUST00095,PROP00357,2022-09-21,Referral,Cerrada,387613.0,0.04,15504.52,0.0729,1394.29,1.0,2022-01-11,2022-01
SALE000208,CUST00257,PROP00689,2022-09-08,Referral,Cerrada,737673.0,0.04,29506.92,0.0386,2202.01,1.0,2022-04-02,2022-04
SALE000209,CUST00647,PROP00564,2023-03-01,Digital,Cerrada,593302.0,0.03,17799.06,0.0868,8240.31,1.0,2022-09-23,2022-09
SALE000210,CUST00578,PROP00839,2024-01-08,Referral,Cerrada,181342.0,0.04,7253.68,0.0364,1185.24,1.0,2022-10-13,2022-10
SALE000211,CUST00502,PROP00876,2024-01-27,Digital,Cerrada,566504.0,0.03,16995.12,0.0622,2890.33,1.0,2022-03-07,2022-03
SALE000212,CUST00016,PROP00637,2024-12-02,Broker,Cerrada,264469.0,0.05,13223.45,0.1209,2592.83,1.0,2022-03-28,2022-03
SALE000213,CUST00272,PROP00596,2022-08-15,Broker,En negociación,282624.0,0.05,14131.2,0.1525,2395.12,0.68,2022-08-11,2022-08
SALE000214,CUST00034,PROP00124,2023-03-11,Broker,Cerrada,186613.0,0.05,9330.65,0.157,2392.47,1.0,2022-10-05,2022-10
SALE000215,CUST00196,PROP00015,2024-11-21,Broker,Cerrada,863834.0,0.05,43191.7,0.0588,4055.56,1.0,2022-03-27,2022-03
SALE000216,CUST00563,PROP00492,2024-01-30,Digital,Cerrada,209948.0,0.03,6298.44,0.1809,3817.24,1.0,2022-01-03,2022-01
SALE000217,CUST00253,PROP00635,2023-10-18,Referral,Cerrada,321707.0,0.04,12868.28,0.0294,2234.08,1.0,2022-04-19,2022-04
SALE000218,CUST00110,PROP00672,2023-08-20,Referral,Cerrada,558150.0,0.04,22326.0,0.1277,1879.29,1.0,2023-08-20,2023-08
SALE000219,CUST00469,PROP00226,2022-03-25,Broker,Cerrada,498603.0,0.05,24930.15,0.084,1501.82,1.0,2022-03-25,2022-03
SALE000220,CUST00494,PROP00453,2024-09-13,Broker,Cerrada,318247.0,0.05,15912.35,0.1382,5682.98,1.0,2024-09-13,2024-09
SALE000221,CUST00427,PROP00776,2023-11-17,Digital,Cerrada,441522.0,0.03,13245.66,0.0356,2552.15,1.0,2022-02-24,2022-02
SALE000222,CUST00526,PROP00087,2023-09-28,Digital,Cancelada,137928.0,0.03,4137.84,0.1857,1515.69,0.0,2022-02-14,2022-02
SALE000223,CUST00457,PROP00346,2023-08-20,Broker,Cerrada,316867.0,0.05,15843.35,0.1506,1377.68,1.0,2022-07-09,2022-07
SALE000224,CUST00413,PROP00851,2023-03-10,Referral,Cancelada,778508.0,0.04,31140.32,0.0412,4927.27,0.0,2022-04-11,2022-04
SALE000225,CUST00578,PROP00180,2022-10-13,Broker,Cerrada,829504.0,0.05,41475.2,0.1671,2684.48,1.0,2022-10-13,2022-10
SALE000226,CUST00211,PROP00286,2024-04-06,Broker,Cancelada,306013.0,0.05,15300.65,0.151,959.29,0.0,2023-08-31,2023-08
SALE000227,CUST00297,PROP00422,2023-07-14,Referral,En negociación,628759.0,0.04,25150.36,0.0362,1472.5,0.6,2023-02-12,2023-02
SALE000228,CUST00367,PROP00620,2022-02-11,Digital,Cerrada,257608.0,0.03,7728.24,0.0476,1423.25,1.0,2022-02-11,2022-02
SALE000229,CUST00436,PROP00230,2023-03-17,Digital,Cerrada,212572.0,0.03,6377.16,0.1716,1101.41,1.0,2023-03-17,2023-03
SALE000230,CUST00310,PROP00714,2024-10-20,Referral,Cerrada,666152.0,0.04,26646.08,0.0872,1708.08,1.0,2022-07-07,2022-07
SALE000231,CUST00287,PROP00213,2023-02-19,Direct,Cancelada,564911.0,0.025,14122.78,0.1443,1391.41,0.0,2023-07-03,2023-07
SALE000232,CUST00108,PROP00332,2023-03-29,Broker,Cerrada,532176.0,0.05,26608.8,0.1675,1547.02,1.0,2022-10-01,2022-10
SALE000233,CUST00415,PROP00516,2023-11-15,Digital,Cerrada,363980.0,0.03,10919.4,0.0846,3033.17,1.0,2023-11-15,2023-11
SALE000234,CUST00081,PROP00011,2024-05-24,Broker,Cerrada,535478.0,0.05,26773.9,0.1816,2278.63,1.0,2023-03-21,2023-03
SALE000235,CUST00309,PROP00691,2024-01-03,Digital,Cerrada,234194.0,0.03,7025.82,0.1071,1815.46,1.0,2022-05-20,2022-05
SALE000236,CUST00266,PROP00602,2024-07-22,Digital,Cerrada,176161.0,0.03,5284.83,0.1555,1816.09,1.0,2023-04-05,2023-04
SALE000237,CUST00505,PROP00752,2022-04-29,Digital,Cerrada,263439.0,0.03,7903.17,0.0568,1733.15,1.0,2022-04-29,2022-04
SALE000238,CUST00310,PROP00248,2024-10-16,Broker,Cerrada,387176.0,0.05,19358.8,0.1117,1169.72,1.0,2022-07-07,2022-07
SALE000239,CUST00004,PROP00358,2024-09-26,Referral,Cerrada,490562.0,0.04,19622.48,0.1456,8457.97,1.0,2022-02-01,2022-02
SALE000240,CUST00329,PROP00809,2023-07-26,Broker,Cerrada,265466.0,0.05,13273.3,0.05,1843.51,1.0,2023-03-11,2023-03
SALE000241,CUST00141,PROP00061,2023-11-16,Direct,Cerrada,579779.0,0.025,14494.48,0.0483,1445.83,1.0,2022-09-26,2022-09
SALE000242,CUST00248,PROP00443,2022-08-28,Broker,En negociación,305008.0,0.05,15250.4,0.1703,1013.32,0.57,2022-02-05,2022-02
SALE000243,CUST00193,PROP00436,2023-04-30,Referral,Cerrada,259519.0,0.04,10380.76,0.0262,566.64,1.0,2023-04-30,2023-04
SALE000244,CUST00109,PROP00403,2022-08-15,Digital,Cerrada,299686.0,0.03,8990.58,0.1413,1490.98,1.0,2022-08-15,2022-08
SALE000245,CUST00615,PROP00391,2022-01-27,Digital,Cerrada,360374.0,0.03,10811.22,0.1405,2310.09,1.0,2022-01-27,2022-01
SALE000246,CUST00165,PROP00673,2024-12-08,Referral,Cerrada,528623.0,0.04,21144.92,0.1182,1229.36,1.0,2022-11-24,2022-11
SALE000247,CUST00330,PROP00178,2022-10-17,Referral,Cerrada,146371.0,0.04,5854.84,0.1536,1449.22,1.0,2022-01-13,2022-01
SALE000248,CUST00539,PROP00803,2023-10-18,Digital,Cerrada,344145.0,0.03,10324.35,0.0749,4412.12,1.0,2023-10-18,2023-10
SALE000249,CUST00237,PROP00807,2022-11-24,Digital,Cerrada,329207.0,0.03,9876.21,0.1059,372.83,1.0,2022-11-24,2022-11
SALE000250,CUST00610,PROP00162,2023-02-15,Digital,Cerrada,368859.0,0.03,11065.77,0.0369,1134.95,1.0,2022-09-20,2022-09
SALE000251,CUST00263,PROP00877,2023-03-15,Digital,Cerrada,505861.0,0.03,15175.83,0.1556,1420.96,1.0,2022-02-23,2022-02
SALE000252,CUST00616,PROP00236,2023-01-03,Digital,En negociación,219625.0,0.03,6588.75,0.1556,998.3,0.69,2022-05-20,2022-05
SALE000253,CUST00294,PROP00047,2023-11-27,Referral,Cerrada,230577.0,0.04,9223.08,0.1226,918.63,1.0,2022-11-27,2022-11
SALE000254,CUST00010,PROP00359,2024-11-18,Digital,Cerrada,207832.0,0.03,6234.96,0.1603,2771.09,1.0,2022-05-17,2022-05
SALE000255,CUST00565,PROP00717,2023-04-12,Digital,Cerrada,386279.0,0.03,11588.37,0.0313,2011.87,1.0,2022-02-18,2022-02
SALE000256,CUST00562,PROP00761,2024-11-29,Digital,Cerrada,212716.0,0.03,6381.48,0.0675,1661.84,1.0,2022-01-03,2022-01
SALE000257,CUST00626,PROP00582,2024-01-03,Direct,Cerrada,414415.0,0.025,10360.38,0.0526,1778.61,1.0,2022-03-08,2022-03
SALE000258,CUST00081,PROP00731,2023-10-31,Broker,Cancelada,152876.0,0.05,7643.8,0.072,1679.96,0.0,2023-03-21,2023-03
SALE000259,CUST00549,PROP00236,2022-09-26,Broker,Cerrada,219512.0,0.05,10975.6,0.1561,997.78,1.0,2022-07-29,2022-07
SALE000260,CUST00223,PROP00792,2022-03-14,Broker,Cerrada,859446.0,0.05,42972.3,0.181,5085.48,1.0,2022-01-31,2022-01
SALE000261,CUST00548,PROP00572,2024-07-25,Referral,Cerrada,313244.0,0.04,12529.76,0.1113,1356.03,1.0,2022-09-30,2022-09
SALE000262,CUST00627,PROP00121,2023-10-01,Digital,Cerrada,571899.0,0.03,17156.97,0.0619,2454.5,1.0,2022-04-22,2022-04
SALE000263,CUST00130,PROP00116,2023-03-31,Digital,Cerrada,478723.0,0.03,14361.69,0.1368,1075.78,1.0,2022-09-05,2022-09
SALE000264,CUST00242,PROP00241,2024-06-06,Broker,Cerrada,367434.0,0.05,18371.7,0.1881,4536.22,1.0,2023-02-06,2023-02
SALE000265,CUST00175,PROP00063,2022-12-04,Direct,Cerrada,191504.0,0.025,4787.6,0.0744,1024.09,1.0,2022-12-04,2022-12
SALE000266,CUST00199,PROP00255,2024-05-02,Digital,Cerrada,257053.0,0.03,7711.59,0.1617,1152.7,1.0,2023-06-06,2023-06
SALE000267,CUST00388,PROP00895,2022-12-25,Digital,Cerrada,172326.0,0.03,5169.78,0.1039,779.76,1.0,2022-02-13,2022-02
SALE000268,CUST00269,PROP00217,2024-10-13,Broker,Cerrada,183966.0,0.05,9198.3,0.1891,2830.25,1.0,2022-07-24,2022-07
SALE000269,CUST00427,PROP00573,2022-10-25,Broker,Cerrada,221912.0,0.05,11095.6,0.1109,1499.41,1.0,2022-02-24,2022-02
SALE000270,CUST00439,PROP00880,2022-05-28,Broker,Cerrada,854804.0,0.05,42740.2,0.1304,2137.01,1.0,2022-03-15,2022-03
SALE000271,CUST00132,PROP00228,2024-02-09,Broker,Cerrada,375512.0,0.05,18775.6,0.0551,1676.39,1.0,2022-09-12,2022-09
SALE000272,CUST00029,PROP00627,2022-06-27,Digital,Cerrada,174827.0,0.03,5244.81,0.075,2213.0,1.0,2022-06-01,2022-06
SALE000273,CUST00486,PROP00406,2024-11-08,Broker,Cerrada,677649.0,0.05,33882.45,0.1999,1572.27,1.0,2022-11-26,2022-11
SALE000274,CUST00119,PROP00257,2023-12-19,Broker,Cerrada,244544.0,0.05,12227.2,0.08,1547.75,1.0,2022-01-23,2022-01
SALE000275,CUST00130,PROP00856,2022-09-19,Broker,Cerrada,474599.0,0.05,23729.95,0.088,3922.31,1.0,2022-09-05,2022-09
SALE000276,CUST00391,PROP00592,2022-08-23,Broker,Cerrada,398964.0,0.05,19948.2,0.0878,3243.61,1.0,2022-02-14,2022-02
SALE000277,CUST00171,PROP00395,2024-10-15,Broker,Cerrada,473556.0,0.05,23677.8,0.0513,1443.77,1.0,2023-03-11,2023-03
SALE000278,CUST00124,PROP00731,2023-11-01,Broker,Cerrada,152886.0,0.05,7644.3,0.072,1680.07,1.0,2022-07-20,2022-07
SALE000279,CUST00200,PROP00811,2024-09-14,Broker,Cerrada,565829.0,0.05,28291.45,0.1729,2254.3,1.0,2023-05-13,2023-05
SALE000280,CUST00340,PROP00704,2022-04-26,Referral,Cerrada,425149.0,0.04,17005.96,0.119,1915.09,1.0,2022-02-26,2022-02
SALE000281,CUST00550,PROP00782,2024-10-17,Direct,Cerrada,444389.0,0.025,11109.72,0.124,1548.39,1.0,2022-05-27,2022-05
SALE000282,CUST00643,PROP00290,2023-07-27,Digital,Cerrada,266581.0,0.03,7997.43,0.109,2099.06,1.0,2023-03-06,2023-03
SALE000283,CUST00476,PROP00310,2024-01-03,Broker,Cerrada,592527.0,0.05,29626.35,0.0411,2154.64,1.0,2023-07-10,2023-07
SALE000284,CUST00585,PROP00210,2023-02-18,Direct,Cerrada,150106.0,0.025,3752.65,0.0815,581.81,1.0,2022-07-12,2022-07
SALE000285,CUST00345,PROP00627,2022-03-10,Direct,Cancelada,164443.0,0.025,4111.08,0.1299,2081.56,0.0,2022-04-26,2022-04
SALE000286,CUST00266,PROP00723,2024-11-15,Digital,Cerrada,709507.0,0.03,21285.21,0.0409,9854.26,1.0,2023-04-05,2023-04
SALE000287,CUST00533,PROP00595,2024-12-25,Broker,Cerrada,322951.0,0.05,16147.55,0.1024,3938.43,1.0,2022-06-09,2022-06
SALE000288,CUST00197,PROP00540,2023-02-08,Referral,En negociación,197489.0,0.04,7899.56,0.1374,1579.91,0.5,2022-06-25,2022-06
SALE000289,CUST00529,PROP00695,2024-11-03,Direct,Cerrada,559466.0,0.025,13986.65,0.035,2626.6,1.0,2022-10-30,2022-10
SALE000290,CUST00649,PROP00164,2022-07-03,Referral,En negociación,319343.0,0.04,12773.72,0.1249,1784.04,0.74,2022-09-09,2022-09
SALE000291,CUST00254,PROP00330,2022-06-17,Digital,Cerrada,665949.0,0.03,19978.47,0.0988,9793.37,1.0,2022-05-27,2022-05
SALE000292,CUST00412,PROP00637,2022-03-23,Digital,Cerrada,264766.0,0.03,7942.98,0.1199,2595.75,1.0,2022-03-23,2022-03
SALE000293,CUST00508,PROP00048,2023-03-10,Direct,Cerrada,361056.0,0.025,9026.4,0.0322,950.15,1.0,2023-03-10,2023-03
SALE000294,CUST00510,PROP00820,2022-03-04,Broker,Cerrada,645107.0,0.05,32255.35,0.161,5513.74,1.0,2022-03-04,2022-03
SALE000295,CUST00135,PROP00154,2023-03-13,Broker,Cerrada,338657.0,0.05,16932.85,0.149,4576.45,1.0,2023-02-04,2023-02
SALE000296,CUST00626,PROP00709,2022-05-29,Referral,Cerrada,189223.0,0.04,7568.92,0.0744,3861.69,1.0,2022-03-08,2022-03
SALE000297,CUST00328,PROP00555,2024-03-14,Broker,Cerrada,201825.0,0.05,10091.25,0.0675,1959.47,1.0,2022-03-05,2022-03
SALE000298,CUST00028,PROP00763,2024-07-02,Digital,Cerrada,641267.0,0.03,19238.01,0.1746,5388.8,1.0,2023-07-01,2023-07
SALE000299,CUST00077,PROP00698,2024-01-27,Broker,Cancelada,340266.0,0.05,17013.3,0.1804,2501.96,0.0,2022-02-08,2022-02
SALE000300,CUST00473,PROP00465,2022-08-13,Broker,Cerrada,736170.0,0.05,36808.5,0.0636,4159.15,1.0,2022-02-08,2022-02
SALE000301,CUST00278,PROP00681,2024-04-16,Broker,Cerrada,299088.0,0.05,14954.4,0.0721,1643.34,1.0,2023-07-25,2023-07
SALE000302,CUST00071,PROP00312,2022-10-09,Digital,Cerrada,584706.0,0.03,17541.18,0.1309,3654.41,1.0,2022-10-09,2022-10
SALE000303,CUST00339,PROP00526,2024-04-10,Digital,Cerrada,252481.0,0.03,7574.43,0.1389,1158.17,1.0,2022-05-30,2022-05
SALE000304,CUST00390,PROP00824,2023-09-23,Digital,Cerrada,373572.0,0.03,11207.16,0.11,1987.09,1.0,2022-11-05,2022-11
SALE000305,CUST00052,PROP00077,2023-02-11,Broker,Cerrada,349277.0,0.05,17463.85,0.0874,1353.79,1.0,2022-05-15,2022-05
SALE000306,CUST00228,PROP00321,2022-04-02,Direct,Cerrada,275038.0,0.025,6875.95,0.0902,1646.93,1.0,2022-04-02,2022-04
SALE000307,CUST00301,PROP00016,2024-06-25,Digital,Cerrada,456296.0,0.03,13688.88,0.0745,1378.54,1.0,2023-10-31,2023-10
SALE000308,CUST00508,PROP00481,2024-10-30,Direct,Cerrada,382676.0,0.025,9566.9,0.1713,1885.1,1.0,2023-03-10,2023-03
SALE000309,CUST00424,PROP00704,2023-12-31,Broker,Cerrada,450104.0,0.05,22505.2,0.0672,2027.5,1.0,2022-01-10,2022-01
SALE000310,CUST00057,PROP00035,2024-11-21,Broker,Cancelada,216429.0,0.05,10821.45,0.1804,659.84,0.0,2022-07-13,2022-07
SALE000311,CUST00400,PROP00495,2024-10-25,Referral,Cerrada,358596.0,0.04,14343.84,0.039,3585.96,1.0,2022-04-10,2022-04
SALE000312,CUST00587,PROP00374,2022-08-05,Referral,Cerrada,219679.0,0.04,8787.16,0.1731,4674.02,1.0,2022-04-11,2022-04
SALE000313,CUST00036,PROP00705,2024-03-15,Broker,Cerrada,440617.0,0.05,22030.85,0.1912,981.33,1.0,2022-09-19,2022-09
SALE000314,CUST00642,PROP00199,2023-01-20,Digital,Cerrada,252886.0,0.03,7586.58,0.1551,950.7,1.0,2022-06-21,2022-06
SALE000315,CUST00062,PROP00147,2023-06-17,Digital,Cerrada,613349.0,0.03,18400.47,0.1458,1378.31,1.0,2023-03-18,2023-03
SALE000316,CUST00405,PROP00086,2022-06-20,Broker,Cerrada,176174.0,0.05,8808.7,0.1322,2446.86,1.0,2022-06-20,2022-06
SALE000317,CUST00229,PROP00367,2024-12-01,Digital,Cerrada,228406.0,0.03,6852.18,0.0873,3513.94,1.0,2022-07-21,2022-07
SALE000318,CUST00476,PROP00439,2024-03-10,Broker,Cerrada,217350.0,0.05,10867.5,0.0699,1498.97,1.0,2023-07-10,2023-07
SALE000319,CUST00548,PROP00828,2022-10-24,Broker,Cerrada,271537.0,0.05,13576.85,0.1111,1635.77,1.0,2022-09-30,2022-09
SALE000320,CUST00554,PROP00420,2023-02-17,Referral,Cerrada,829076.0,0.04,33163.04,0.0948,2002.6,1.0,2022-12-03,2022-12
SALE000321,CUST00566,PROP00155,2023-04-07,Digital,Cerrada,381083.0,0.03,11432.49,0.1451,1789.12,1.0,2022-09-02,2022-09
SALE000322,CUST00531,PROP00630,2024-03-30,Referral,Cerrada,603464.0,0.04,24138.56,0.0519,3771.65,1.0,2022-02-14,2022-02
SALE000323,CUST00202,PROP00056,2024-10-17,Referral,Cerrada,169734.0,0.04,6789.36,0.1623,1714.48,1.0,2022-02-16,2022-02
SALE000324,CUST00303,PROP00311,2022-12-17,Direct,Cerrada,268786.0,0.025,6719.65,0.1318,3632.24,1.0,2022-12-17,2022-12
SALE000325,CUST00468,PROP00589,2023-05-30,Digital,Cerrada,929529.0,0.03,27885.87,0.174,5311.59,1.0,2022-01-31,2022-01
SALE000326,CUST00110,PROP00229,2023-10-18,Digital,Cerrada,267829.0,0.03,8034.87,0.1573,2849.24,1.0,2023-08-20,2023-08
SALE000327,CUST00376,PROP00536,2023-03-11,Broker,Cerrada,465297.0,0.05,23264.85,0.1037,1481.84,1.0,2023-03-11,2023-03
SALE000328,CUST00345,PROP00408,2023-07-08,Digital,Cerrada,328901.0,0.03,9867.03,0.1766,4010.99,1.0,2022-04-26,2022-04
SALE000329,CUST00640,PROP00857,2022-04-22,Digital,Cerrada,293162.0,0.03,8794.86,0.1743,2714.46,1.0,2022-04-22,2022-04
SALE000330,CUST00033,PROP00259,2022-07-03,Referral,Cancelada,732126.0,0.04,29285.04,0.0479,4357.89,0.0,2024-06-22,2024-06
SALE000331,CUST00062,PROP00816,2023-03-18,Broker,Cerrada,708661.0,0.05,35433.05,0.1737,4096.31,1.0,2023-03-18,2023-03
SALE000332,CUST00020,PROP00564,2024-10-07,Broker,En negociación,586391.0,0.05,29319.55,0.0975,8144.32,0.74,2023-05-26,2023-05
SALE000333,CUST00357,PROP00675,2023-01-20,Referral,Cerrada,810513.0,0.04,32420.52,0.1237,5003.17,1.0,2023-01-20,2023-01
SALE000334,CUST00358,PROP00152,2022-10-09,Referral,Cerrada,329200.0,0.04,13168.0,0.0366,6584.0,1.0,2022-10-09,2022-10
SALE000335,CUST00386,PROP00018,2024-03-26,Broker,Cerrada,213504.0,0.05,10675.2,0.0811,1309.84,1.0,2022-06-25,2022-06
SALE000336,CUST00158,PROP00658,2024-11-07,Referral,Cerrada,522635.0,0.04,20905.4,0.1705,2124.53,1.0,2022-10-03,2022-10
SALE000337,CUST00200,PROP00433,2023-05-13,Digital,Cerrada,433929.0,0.03,13017.87,0.0374,1182.37,1.0,2023-05-13,2023-05
SALE000338,CUST00271,PROP00278,2022-01-11,Referral,Cerrada,297780.0,0.04,11911.2,0.1138,860.64,1.0,2022-01-02,2022-01
SALE000339,CUST00031,PROP00807,2024-01-27,Digital,Cerrada,314219.0,0.03,9426.57,0.1466,355.85,1.0,2023-06-22,2023-06
SALE000340,CUST00490,PROP00294,2023-03-31,Digital,Cerrada,413438.0,0.03,12403.14,0.0734,2583.99,1.0,2022-04-19,2022-04
SALE000341,CUST00034,PROP00391,2024-01-10,Broker,Cerrada,379807.0,0.05,18990.35,0.0941,2434.66,1.0,2022-10-05,2022-10
SALE000342,CUST00434,PROP00652,2022-11-03,Broker,Cerrada,160088.0,0.05,8004.4,0.1421,800.44,1.0,2022-01-08,2022-01
SALE000343,CUST00295,PROP00866,2022-01-03,Referral,Cerrada,153635.0,0.04,6145.4,0.1237,1038.07,1.0,2022-01-03,2022-01
SALE000344,CUST00650,PROP00810,2023-01-14,Digital,En negociación,399766.0,0.03,11992.98,0.1646,1665.69,0.68,2022-05-28,2022-05
SALE000345,CUST00451,PROP00588,2024-02-17,Broker,Cerrada,384743.0,0.05,19237.15,0.0958,8549.84,1.0,2022-05-13,2022-05
SALE000346,CUST00310,PROP00100,2023-03-11,Broker,Cerrada,348453.0,0.05,17422.65,0.0452,2370.43,1.0,2022-07-07,2022-07
SALE000347,CUST00456,PROP00099,2022-09-04,Digital,Cerrada,396465.0,0.03,11893.95,0.1139,3026.45,1.0,2022-01-18,2022-01
SALE000348,CUST00077,PROP00624,2023-05-19,Referral,Cerrada,487908.0,0.04,19516.32,0.0206,3049.42,1.0,2022-02-08,2022-02
SALE000349,CUST00118,PROP00459,2024-04-03,Broker,Cerrada,463357.0,0.05,23167.85,0.1675,2068.56,1.0,2022-03-03,2022-03
SALE000350,CUST00325,PROP00120,2022-05-05,Referral,En negociación,108806.0,0.04,4352.24,0.0526,355.58,0.63,2023-09-09,2023-09
SALE000351,CUST00558,PROP00627,2024-02-01,Referral,Cerrada,183046.0,0.04,7321.84,0.0315,2317.04,1.0,2022-01-10,2022-01
SALE000352,CUST00534,PROP00849,2024-01-02,Broker,Cerrada,399944.0,0.05,19997.2,0.1003,4877.37,1.0,2022-07-25,2022-07
SALE000353,CUST00246,PROP00059,2023-02-16,Referral,Cerrada,444554.0,0.04,17782.16,0.1625,1389.23,1.0,2022-03-31,2022-03
SALE000354,CUST00185,PROP00744,2024-11-27,Broker,Cerrada,392023.0,0.05,19601.15,0.157,5158.2,1.0,2022-08-06,2022-08
SALE000355,CUST00627,PROP00311,2024-09-15,Digital,Cerrada,256843.0,0.03,7705.29,0.1704,3470.85,1.0,2022-04-22,2022-04
SALE000356,CUST00368,PROP00359,2022-12-11,Broker,En negociación,219524.0,0.05,10976.2,0.1131,2926.99,0.48,2022-03-04,2022-03
SALE000357,CUST00077,PROP00646,2022-02-08,Broker,Cerrada,412956.0,0.05,20647.8,0.0454,1706.43,1.0,2022-02-08,2022-02
SALE000358,CUST00147,PROP00223,2022-12-01,Broker,Cerrada,705766.0,0.05,35288.3,0.1452,2352.55,1.0,2022-12-01,2022-12
SALE000359,CUST00544,PROP00142,2022-08-18,Broker,Cerrada,694188.0,0.05,34709.4,0.164,5219.46,1.0,2022-08-18,2022-08
SALE000360,CUST00584,PROP00868,2023-08-29,Referral,Cerrada,673917.0,0.04,26956.68,0.137,3743.98,1.0,2022-08-20,2022-08
SALE000361,CUST00591,PROP00314,2024-10-11,Digital,Cerrada,557573.0,0.03,16727.19,0.0978,1408.01,1.0,2022-08-29,2022-08
SALE000362,CUST00005,PROP00153,2024-08-16,Direct,Cerrada,293287.0,0.025,7332.18,0.089,1496.36,1.0,2023-02-28,2023-02
SALE000363,CUST00535,PROP00621,2022-11-29,Digital,Cerrada,665573.0,0.03,19967.19,0.1502,3484.68,1.0,2022-11-29,2022-11
SALE000364,CUST00073,PROP00196,2023-04-12,Digital,Cerrada,206465.0,0.03,6193.95,0.0721,1876.95,1.0,2022-07-09,2022-07
SALE000365,CUST00526,PROP00698,2022-02-14,Broker,Cerrada,335231.0,0.05,16761.55,0.1925,2464.93,1.0,2022-02-14,2022-02
SALE000366,CUST00573,PROP00064,2023-08-26,Digital,Cerrada,191120.0,0.03,5733.6,0.0816,1233.03,1.0,2023-03-23,2023-03
SALE000367,CUST00235,PROP00467,2022-03-14,Digital,Cerrada,410493.0,0.03,12314.79,0.1132,3157.64,1.0,2022-03-14,2022-03
SALE000368,CUST00126,PROP00363,2024-10-29,Direct,Cerrada,283183.0,0.025,7079.58,0.1597,1106.18,1.0,2024-08-02,2024-08
SALE000369,CUST00464,PROP00862,2024-08-12,Direct,En negociación,688023.0,0.025,17200.58,0.0785,2084.92,0.68,2023-04-26,2023-04
SALE000370,CUST00045,PROP00470,2022-08-29,Broker,Cerrada,215482.0,0.05,10774.1,0.0866,1190.51,1.0,2022-05-25,2022-05
