order_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento_pct,canal,ingreso_neto
ORD000323,CLI0294,PRD032,2023-04-14,1,125.04,0.1,Marketplace,112.54
ORD000324,CLI0162,PRD053,2022-11-10,2,290.91,0.15,Tienda Física,494.55
ORD000325,CLI0472,PRD080,2022-09-20,4,306.33,0.1,Tienda Física,1102.79
ORD000326,CLI0121,PRD068,2023-01-04,4,461.98,0.05,Online,1755.52
ORD000327,CLI0091,PRD075,2022-06-29,1,168.7,0.0,Tienda Física,168.7
ORD000328,CLI0115,PRD061,2023-03-18,2,597.08,0.2,App Móvil,955.33
ORD000329,CLI0073,PRD070,2023-08-27,2,552.76,0.0,Tienda Física,1105.52
ORD000330,CLI0243,PRD050,2023-05-05,1,441.75,0.05,App Móvil,419.66
ORD000331,CLI0071,PRD013,2022-04-09,2,283.15,0.0,Tienda Física,566.3
ORD000332,CLI0112,PRD062,2023-12-02,5,61.06,0.1,Marketplace,274.77
ORD000333,CLI0186,PRD056,2022-06-24,1,204.92,0.0,Online,204.92
ORD000334,CLI0325,PRD049,2023-10-27,3,17.84,0.0,App Móvil,53.52
ORD000335,CLI0430,PRD027,2022-11-21,4,340.37,0.0,Online,1361.48
ORD000336,CLI0038,PRD066,2023-11-06,4,183.17,0.05,Tienda Física,696.05
ORD000337,CLI0316,PRD068,2022-07-18,2,461.98,0.0,Tienda Física,923.96
ORD000338,CLI0052,PRD040,2022-07-03,3,186.0,0.15,Online,474.3
ORD000339,CLI0496,PRD075,2023-02-12,4,168.7,0.1,Online,607.32
ORD000340,CLI0139,PRD040,2022-02-04,4,186.0,0.2,Online,595.2
ORD000341,CLI0429,PRD012,2022-08-01,5,592.23,0.0,Online,2961.15
ORD000342,CLI0389,PRD018,2023-09-14,2,311.99,0.05,Tienda Física,592.78
ORD000343,CLI0163,PRD050,2023-11-29,1,441.75,0.0,Online,441.75
ORD000344,CLI0162,PRD009,2022-03-27,5,49.35,0.15,Tienda Física,209.74
ORD000345,CLI0159,PRD062,2023-12-18,4,61.06,0.0,Online,244.24
ORD000346,CLI0236,PRD068,2023-11-13,3,461.98,0.0,Online,1385.94
ORD000347,CLI0222,PRD053,2023-12-13,3,290.91,0.0,Tienda Física,872.73
ORD000348,CLI0329,PRD075,2023-08-19,5,168.7,0.0,Online,843.5
ORD000349,CLI0233,PRD078,2023-07-26,5,130.9,0.15,Tienda Física,556.32
ORD000350,CLI0395,PRD047,2023-03-13,5,441.16,0.0,App Móvil,2205.8
ORD000351,CLI0234,PRD010,2023-07-10,3,266.02,0.05,App Móvil,758.16
ORD000352,CLI0154,PRD024,2024-01-06,4,507.84,0.0,Tienda Física,2031.36
ORD000353,CLI0164,PRD059,2022-04-16,3,364.93,0.0,Tienda Física,1094.79
ORD000354,CLI0366,PRD044,2022-11-02,3,194.96,0.2,Tienda Física,467.9
ORD000355,CLI0071,PRD062,2022-03-18,4,61.06,0.1,Online,219.82
ORD000356,CLI0144,PRD061,2024-02-02,1,597.08,0.2,Online,477.66
ORD000357,CLI0156,PRD056,2022-12-27,5,204.92,0.0,Online,1024.6
ORD000358,CLI0323,PRD017,2023-07-27,2,454.64,0.1,Marketplace,818.35
ORD000359,CLI0065,PRD028,2023-12-01,3,141.52,0.05,Online,403.33
ORD000360,CLI0226,PRD041,2024-03-22,4,583.66,0.05,Online,2217.91
ORD000361,CLI0338,PRD068,2022-06-14,2,461.98,0.0,Online,923.96
ORD000362,CLI0464,PRD061,2023-11-13,2,597.08,0.0,Online,1194.16
ORD000363,CLI0219,PRD059,2023-12-20,1,364.93,0.0,Online,364.93
ORD000364,CLI0492,PRD061,2022-02-21,1,597.08,0.1,Tienda Física,537.37
ORD000365,CLI0304,PRD050,2023-10-16,5,441.75,0.1,Tienda Física,1987.88
ORD000366,CLI0388,PRD006,2022-11-19,3,320.36,0.05,App Móvil,913.03
ORD000367,CLI0122,PRD022,2023-07-07,4,373.28,0.0,Tienda Física,1493.12
ORD000368,CLI0458,PRD015,2023-03-02,1,343.78,0.1,App Móvil,309.4
ORD000369,CLI0130,PRD008,2022-09-07,5,479.3,0.0,Tienda Física,2396.5
ORD000370,CLI0069,PRD033,2022-05-23,2,213.33,0.15,Online,362.66
ORD000371,CLI0040,PRD066,2022-05-04,3,183.17,0.0,App Móvil,549.51
ORD000372,CLI0328,PRD012,2022-04-19,3,592.23,0.1,Tienda Física,1599.02
ORD000373,CLI0315,PRD012,2023-06-29,4,592.23,0.0,App Móvil,2368.92
ORD000374,CLI0100,PRD013,2022-11-17,1,283.15,0.0,Online,283.15
ORD000375,CLI0440,PRD027,2022-07-26,5,340.37,0.0,Online,1701.85
ORD000376,CLI0139,PRD022,2023-08-12,1,373.28,0.0,Online,373.28
ORD000377,CLI0305,PRD004,2023-08-06,4,358.7,0.0,Online,1434.8
ORD000378,CLI0262,PRD027,2023-03-28,2,340.37,0.05,Tienda Física,646.7
ORD000379,CLI0297,PRD080,2024-01-23,5,306.33,0.0,App Móvil,1531.65
ORD000380,CLI0371,PRD034,2022-12-01,3,426.71,0.15,App Móvil,1088.11
ORD000381,CLI0464,PRD022,2023-11-29,5,373.28,0.0,App Móvil,1866.4
ORD000382,CLI0361,PRD050,2022-03-21,5,441.75,0.0,App Móvil,2208.75
ORD000383,CLI0454,PRD023,2023-10-01,2,456.42,0.05,App Móvil,867.2
ORD000384,CLI0435,PRD053,2024-03-19,2,290.91,0.1,Tienda Física,523.64
ORD000385,CLI0180,PRD044,2023-12-03,1,194.96,0.0,App Móvil,194.96
ORD000386,CLI0280,PRD075,2023-05-10,4,168.7,0.1,Online,607.32
ORD000387,CLI0100,PRD075,2023-06-20,1,168.7,0.15,Marketplace,143.39
ORD000388,CLI0464,PRD062,2022-11-18,1,61.06,0.0,Tienda Física,61.06
ORD000389,CLI0484,PRD022,2023-07-30,5,373.28,0.0,Online,1866.4
ORD000390,CLI0444,PRD049,2023-11-01,4,17.84,0.0,Tienda Física,71.36
ORD000391,CLI0372,PRD031,2024-03-30,3,260.83,0.15,App Móvil,665.12
ORD000392,CLI0425,PRD068,2023-02-07,1,461.98,0.0,Tienda Física,461.98
ORD000393,CLI0398,PRD005,2022-03-06,5,580.23,0.0,Online,2901.15
ORD000394,CLI0115,PRD059,2023-05-27,5,364.93,0.15,Online,1550.95
ORD000395,CLI0132,PRD033,2022-05-06,1,213.33,0.15,App Móvil,181.33
ORD000396,CLI0266,PRD049,2022-08-22,4,17.84,0.0,Tienda Física,71.36
ORD000397,CLI0211,PRD033,2022-11-08,2,213.33,0.0,Online,426.66
ORD000398,CLI0369,PRD040,2023-09-22,4,186.0,0.05,App Móvil,706.8
ORD000399,CLI0369,PRD061,2022-07-01,2,597.08,0.1,Tienda Física,1074.74
ORD000400,CLI0489,PRD054,2022-06-17,1,299.34,0.0,Online,299.34
ORD000401,CLI0395,PRD025,2022-02-17,4,523.4,0.0,Online,2093.6
ORD000402,CLI0006,PRD006,2023-12-15,5,320.36,0.15,Online,1361.53
ORD000403,CLI0171,PRD069,2023-08-13,4,305.33,0.1,Tienda Física,1099.19
ORD000404,CLI0164,PRD050,2022-02-12,1,441.75,0.0,Marketplace,441.75
ORD000405,CLI0317,PRD056,2022-01-30,3,204.92,0.15,Marketplace,522.55
ORD000406,CLI0172,PRD050,2023-04-18,3,441.75,0.05,Tienda Física,1258.99
ORD000407,CLI0490,PRD056,2022-10-01,4,204.92,0.15,Online,696.73
ORD000408,CLI0145,PRD056,2023-05-28,4,204.92,0.0,Online,819.68
ORD000409,CLI0219,PRD004,2022-12-22,5,358.7,0.0,Tienda Física,1793.5
ORD000410,CLI0409,PRD051,2024-01-11,4,570.09,0.05,Tienda Física,2166.34
ORD000411,CLI0184,PRD050,2022-10-06,5,441.75,0.0,Tienda Física,2208.75
ORD000412,CLI0023,PRD010,2023-07-30,5,266.02,0.0,Marketplace,1330.1
ORD000413,CLI0167,PRD063,2022-02-26,2,240.04,0.05,Online,456.08
ORD000414,CLI0180,PRD024,2024-02-14,4,507.84,0.05,Online,1929.79
ORD000415,CLI0307,PRD006,2024-03-11,1,320.36,0.0,Tienda Física,320.36
ORD000416,CLI0356,PRD068,2023-09-30,4,461.98,0.0,Online,1847.92
ORD000417,CLI0275,PRD069,2023-01-09,2,305.33,0.1,Online,549.59
ORD000418,CLI0204,PRD024,2022-07-28,2,507.84,0.05,Tienda Física,964.9
ORD000419,CLI0252,PRD062,2023-11-19,3,61.06,0.0,Online,183.18
ORD000420,CLI0073,PRD003,2023-09-27,2,236.64,0.0,Online,473.28
ORD000421,CLI0091,PRD062,2022-07-30,4,61.06,0.0,Marketplace,244.24
ORD000422,CLI0306,PRD048,2022-12-29,3,40.26,0.1,Tienda Física,108.7
ORD000423,CLI0433,PRD068,2023-01-07,4,461.98,0.1,Online,1663.13
ORD000424,CLI0262,PRD044,2023-11-25,3,194.96,0.05,App Móvil,555.64
ORD000425,CLI0031,PRD038,2023-08-03,2,462.06,0.05,Online,877.91
ORD000426,CLI0491,PRD068,2023-07-03,4,461.98,0.0,Online,1847.92
ORD000427,CLI0163,PRD006,2023-07-08,5,320.36,0.0,Marketplace,1601.8
ORD000428,CLI0375,PRD019,2022-09-18,3,438.21,0.0,App Móvil,1314.63
ORD000429,CLI0449,PRD046,2022-11-26,4,38.12,0.0,Online,152.48
ORD000430,CLI0494,PRD055,2022-02-18,4,270.14,0.0,Tienda Física,1080.56
ORD000431,CLI0059,PRD003,2023-11-08,1,236.64,0.0,Tienda Física,236.64
ORD000432,CLI0094,PRD053,2022-12-21,1,290.91,0.15,App Móvil,247.27
ORD000433,CLI0323,PRD041,2022-12-24,3,583.66,0.05,Tienda Física,1663.43
ORD000434,CLI0381,PRD057,2022-08-22,2,320.2,0.15,Tienda Física,544.34
ORD000435,CLI0418,PRD075,2022-07-20,4,168.7,0.05,Online,641.06
ORD000436,CLI0276,PRD047,2023-05-18,5,441.16,0.1,Online,1985.22
ORD000437,CLI0080,PRD053,2022-08-09,4,290.91,0.0,Online,1163.64
ORD000438,CLI0357,PRD048,2022-03-09,2,40.26,0.0,Tienda Física,80.52
ORD000439,CLI0335,PRD012,2023-10-30,2,592.23,0.05,Tienda Física,1125.24
ORD000440,CLI0234,PRD068,2022-11-28,1,461.98,0.05,Online,438.88
ORD000441,CLI0319,PRD074,2022-11-29,1,61.96,0.0,Online,61.96
ORD000442,CLI0107,PRD068,2022-12-21,4,461.98,0.05,Tienda Física,1755.52
ORD000443,CLI0406,PRD076,2023-11-20,4,591.83,0.0,Online,2367.32
ORD000444,CLI0023,PRD048,2022-11-04,1,40.26,0.0,App Móvil,40.26
ORD000445,CLI0420,PRD059,2023-10-20,4,364.93,0.2,App Móvil,1167.78
ORD000446,CLI0420,PRD018,2024-01-28,3,311.99,0.05,Tienda Física,889.17
ORD000447,CLI0344,PRD078,2023-07-16,5,130.9,0.0,Marketplace,654.5
ORD000448,CLI0408,PRD053,2022-12-21,4,290.91,0.0,Tienda Física,1163.64
ORD000449,CLI0457,PRD026,2023-10-09,2,36.31,0.15,Tienda Física,61.73
ORD000450,CLI0082,PRD068,2023-01-02,3,461.98,0.15,Tienda Física,1178.05
ORD000451,CLI0273,PRD053,2022-12-14,2,290.91,0.0,Online,581.82
ORD000452,CLI0323,PRD076,2023-03-14,5,591.83,0.0,Online,2959.15
ORD000453,CLI0472,PRD064,2022-11-03,3,120.71,0.05,Tienda Física,344.02
ORD000454,CLI0369,PRD070,2022-04-20,5,552.76,0.0,Online,2763.8
ORD000455,CLI0298,PRD053,2022-12-14,3,290.91,0.05,App Móvil,829.09
ORD000456,CLI0279,PRD051,2022-05-11,3,570.09,0.0,Online,1710.27
ORD000457,CLI0072,PRD064,2022-12-12,1,120.71,0.0,Online,120.71
ORD000458,CLI0159,PRD011,2023-04-16,5,423.52,0.05,Tienda Física,2011.72
ORD000459,CLI0217,PRD006,2024-01-19,4,320.36,0.0,Online,1281.44
ORD000460,CLI0441,PRD079,2022-02-08,2,350.58,0.05,Online,666.1
ORD000461,CLI0431,PRD075,2023-06-16,5,168.7,0.0,Tienda Física,843.5
ORD000462,CLI0322,PRD078,2023-01-02,2,130.9,0.0,Online,261.8
ORD000463,CLI0053,PRD008,2022-01-22,1,479.3,0.15,Online,407.4
ORD000464,CLI0361,PRD027,2022-08-27,4,340.37,0.0,Online,1361.48
ORD000465,CLI0230,PRD075,2022-05-05,4,168.7,0.05,Tienda Física,641.06
ORD000466,CLI0327,PRD010,2022-07-26,3,266.02,0.0,App Móvil,798.06
ORD000467,CLI0217,PRD047,2022-09-22,4,441.16,0.15,App Móvil,1499.94
ORD000468,CLI0361,PRD036,2022-12-08,2,69.75,0.05,Online,132.52
ORD000469,CLI0109,PRD072,2023-03-18,2,54.18,0.0,Tienda Física,108.36
ORD000470,CLI0073,PRD051,2022-01-02,2,570.09,0.0,Marketplace,1140.18
ORD000471,CLI0110,PRD028,2022-06-14,2,141.52,0.05,Online,268.89
ORD000472,CLI0462,PRD051,2022-04-09,2,570.09,0.1,Marketplace,1026.16
ORD000473,CLI0038,PRD012,2023-04-08,1,592.23,0.0,App Móvil,592.23
ORD000474,CLI0143,PRD062,2022-11-08,2,61.06,0.05,Online,116.01
ORD000475,CLI0172,PRD056,2023-04-07,3,204.92,0.05,Online,584.02
ORD000476,CLI0419,PRD056,2022-07-29,2,204.92,0.0,Marketplace,409.84
ORD000477,CLI0180,PRD047,2022-01-26,3,441.16,0.05,Online,1257.31
ORD000478,CLI0447,PRD028,2024-01-30,5,141.52,0.0,Online,707.6
ORD000479,CLI0495,PRD008,2022-04-25,1,479.3,0.05,Online,455.34
ORD000480,CLI0326,PRD076,2022-05-14,5,591.83,0.1,Online,2663.24
ORD000481,CLI0172,PRD046,2022-06-03,1,38.12,0.2,Online,30.5
ORD000482,CLI0300,PRD050,2024-03-12,3,441.75,0.05,Online,1258.99
ORD000483,CLI0335,PRD041,2023-06-14,1,583.66,0.0,App Móvil,583.66
ORD000484,CLI0055,PRD079,2023-06-08,3,350.58,0.1,Online,946.57
ORD000485,CLI0417,PRD068,2024-03-17,5,461.98,0.1,App Móvil,2078.91
ORD000486,CLI0219,PRD010,2022-04-04,1,266.02,0.0,Marketplace,266.02
ORD000487,CLI0423,PRD056,2024-03-05,3,204.92,0.0,Tienda Física,614.76
ORD000488,CLI0306,PRD049,2022-07-16,3,17.84,0.0,Marketplace,53.52
ORD000489,CLI0431,PRD068,2023-06-18,3,461.98,0.05,Tienda Física,1316.64
ORD000490,CLI0041,PRD080,2022-12-16,4,306.33,0.0,Online,1225.32
ORD000491,CLI0022,PRD063,2022-12-01,2,240.04,0.0,Online,480.08
ORD000492,CLI0056,PRD069,2024-01-19,4,305.33,0.05,Tienda Física,1160.25
ORD000493,CLI0438,PRD050,2022-06-05,2,441.75,0.2,Marketplace,706.8
ORD000494,CLI0497,PRD041,2024-03-28,2,583.66,0.0,Online,1167.32
ORD000495,CLI0500,PRD059,2022-11-29,3,364.93,0.05,Tienda Física,1040.05
ORD000496,CLI0167,PRD063,2023-07-07,5,240.04,0.15,App Móvil,1020.17
ORD000497,CLI0133,PRD023,2024-02-27,3,456.42,0.2,Marketplace,1095.41
ORD000498,CLI0175,PRD050,2022-03-02,5,441.75,0.0,Marketplace,2208.75
ORD000499,CLI0409,PRD012,2024-01-10,1,592.23,0.0,Online,592.23
ORD000500,CLI0126,PRD022,2023-04-27,1,373.28,0.0,Online,373.28
ORD000501,CLI0274,PRD073,2023-08-25,3,250.92,0.0,Online,752.76
ORD000502,CLI0324,PRD015,2022-06-05,5,343.78,0.0,Online,1718.9
ORD000503,CLI0181,PRD068,2023-03-22,2,461.98,0.05,App Móvil,877.76
ORD000504,CLI0237,PRD040,2023-07-26,2,186.0,0.1,Tienda Física,334.8
ORD000505,CLI0333,PRD059,2022-12-31,1,364.93,0.05,Marketplace,346.68
ORD000506,CLI0396,PRD075,2022-06-09,5,168.7,0.15,Online,716.98
ORD000507,CLI0095,PRD065,2022-08-21,1,220.99,0.1,Online,198.89
ORD000508,CLI0257,PRD068,2023-12-07,4,461.98,0.05,Online,1755.52
ORD000509,CLI0078,PRD026,2022-02-06,2,36.31,0.0,Online,72.62
ORD000510,CLI0008,PRD039,2023-08-29,3,131.88,0.1,App Móvil,356.08
ORD000511,CLI0323,PRD062,2024-03-31,4,61.06,0.1,Tienda Física,219.82
ORD000512,CLI0242,PRD065,2022-01-08,3,220.99,0.0,App Móvil,662.97
ORD000513,CLI0130,PRD067,2022-06-14,1,117.1,0.0,App Móvil,117.1
ORD000514,CLI0028,PRD062,2023-07-26,3,61.06,0.05,Online,174.02
ORD000515,CLI0473,PRD024,2022-03-05,1,507.84,0.0,Online,507.84
ORD000516,CLI0414,PRD028,2023-05-21,5,141.52,0.1,Tienda Física,636.84
ORD000517,CLI0468,PRD076,2023-08-03,5,591.83,0.0,Online,2959.15
ORD000518,CLI0057,PRD053,2023-05-19,5,290.91,0.05,Online,1381.82
ORD000519,CLI0008,PRD063,2022-11-23,3,240.04,0.0,Online,720.12
ORD000520,CLI0109,PRD056,2023-08-17,3,204.92,0.0,Marketplace,614.76
ORD000521,CLI0051,PRD075,2023-05-25,3,168.7,0.1,App Móvil,455.49
ORD000522,CLI0230,PRD070,2022-07-19,5,552.76,0.0,Online,2763.8
ORD000523,CLI0323,PRD026,2023-04-22,4,36.31,0.0,Tienda Física,145.24
ORD000524,CLI0098,PRD074,2023-12-18,3,61.96,0.0,Online,185.88
ORD000525,CLI0199,PRD029,2023-07-21,5,518.3,0.0,Online,2591.5
ORD000526,CLI0270,PRD047,2023-01-16,3,441.16,0.0,Online,1323.48
ORD000527,CLI0159,PRD069,2022-11-05,4,305.33,0.0,Online,1221.32
ORD000528,CLI0231,PRD033,2022-04-01,2,213.33,0.0,Marketplace,426.66
ORD000529,CLI0296,PRD028,2022-08-22,3,141.52,0.05,Online,403.33
ORD000530,CLI0477,PRD061,2022-01-12,5,597.08,0.15,Tienda Física,2537.59
ORD000531,CLI0156,PRD080,2024-03-17,2,306.33,0.0,App Móvil,612.66
ORD000532,CLI0045,PRD014,2022-07-30,4,69.28,0.15,Online,235.55
ORD000533,CLI0435,PRD062,2023-11-20,2,61.06,0.2,Tienda Física,97.7
ORD000534,CLI0289,PRD051,2022-06-19,3,570.09,0.05,Online,1624.76
ORD000535,CLI0237,PRD046,2022-10-02,2,38.12,0.1,Online,68.62
ORD000536,CLI0361,PRD063,2022-12-15,4,240.04,0.0,Online,960.16
ORD000537,CLI0491,PRD053,2022-11-06,4,290.91,0.0,App Móvil,1163.64
ORD000538,CLI0064,PRD068,2023-11-13,5,461.98,0.2,Tienda Física,1847.92
ORD000539,CLI0431,PRD063,2024-02-16,2,240.04,0.15,Online,408.07
ORD000540,CLI0319,PRD079,2023-12-15,1,350.58,0.0,Online,350.58
ORD000541,CLI0293,PRD068,2022-06-08,5,461.98,0.0,App Móvil,2309.9
ORD000542,CLI0433,PRD008,2023-11-04,2,479.3,0.0,Tienda Física,958.6
ORD000543,CLI0153,PRD065,2022-06-04,4,220.99,0.0,Marketplace,883.96
ORD000544,CLI0394,PRD059,2023-12-31,2,364.93,0.15,App Móvil,620.38
ORD000545,CLI0286,PRD010,2023-03-06,5,266.02,0.0,Online,1330.1
ORD000546,CLI0468,PRD056,2022-11-11,1,204.92,0.05,Online,194.67
ORD000547,CLI0234,PRD063,2022-06-11,1,240.04,0.1,Tienda Física,216.04
ORD000548,CLI0361,PRD021,2022-01-13,2,382.93,0.0,Online,765.86
ORD000549,CLI0249,PRD047,2022-08-25,3,441.16,0.05,Tienda Física,1257.31
ORD000550,CLI0197,PRD052,2024-01-01,4,457.55,0.0,Tienda Física,1830.2
ORD000551,CLI0188,PRD046,2023-11-13,3,38.12,0.0,Online,114.36
ORD000552,CLI0461,PRD070,2024-02-29,2,552.76,0.05,Marketplace,1050.24
ORD000553,CLI0419,PRD018,2022-04-17,1,311.99,0.0,Tienda Física,311.99
ORD000554,CLI0113,PRD065,2023-05-23,5,220.99,0.05,App Móvil,1049.7
ORD000555,CLI0433,PRD065,2022-09-04,3,220.99,0.0,Online,662.97
ORD000556,CLI0292,PRD047,2023-04-01,5,441.16,0.1,Tienda Física,1985.22
ORD000557,CLI0053,PRD052,2022-11-04,2,457.55,0.05,Marketplace,869.34
ORD000558,CLI0383,PRD016,2022-10-02,2,89.04,0.15,Online,151.37
ORD000559,CLI0082,PRD021,2023-05-04,2,382.93,0.1,Online,689.27
ORD000560,CLI0437,PRD051,2022-06-30,3,570.09,0.1,Tienda Física,1539.24
ORD000561,CLI0228,PRD022,2023-01-14,1,373.28,0.0,App Móvil,373.28
ORD000562,CLI0459,PRD068,2023-07-09,1,461.98,0.0,Tienda Física,461.98
ORD000563,CLI0242,PRD056,2022-05-15,4,204.92,0.1,Online,737.71
ORD000564,CLI0043,PRD006,2024-01-18,4,320.36,0.1,Tienda Física,1153.3
ORD000565,CLI0384,PRD039,2023-02-21,3,131.88,0.05,Tienda Física,375.86
ORD000566,CLI0364,PRD069,2023-11-22,3,305.33,0.0,Online,915.99
ORD000567,CLI0152,PRD027,2023-07-11,3,340.37,0.0,Tienda Física,1021.11
ORD000568,CLI0103,PRD062,2023-08-31,3,61.06,0.0,Tienda Física,183.18
ORD000569,CLI0432,PRD010,2023-09-06,2,266.02,0.0,Online,532.04
ORD000570,CLI0390,PRD075,2023-12-15,4,168.7,0.1,Online,607.32
ORD000571,CLI0149,PRD047,2023-06-11,1,441.16,0.05,App Móvil,419.1
ORD000572,CLI0351,PRD050,2022-09-26,4,441.75,0.05,Online,1678.65
ORD000573,CLI0121,PRD053,2022-04-15,4,290.91,0.0,Online,1163.64
ORD000574,CLI0091,PRD039,2023-06-05,3,131.88,0.1,App Móvil,356.08
ORD000575,CLI0332,PRD062,2022-03-11,2,61.06,0.0,Online,122.12
ORD000576,CLI0417,PRD004,2022-08-18,5,358.7,0.0,Online,1793.5
ORD000577,CLI0460,PRD017,2022-03-05,5,454.64,0.1,Marketplace,2045.88
ORD000578,CLI0231,PRD019,2023-04-07,5,438.21,0.05,Tienda Física,2081.5
ORD000579,CLI0072,PRD059,2022-06-13,1,364.93,0.0,Online,364.93
ORD000580,CLI0272,PRD075,2023-06-08,4,168.7,0.0,Online,674.8
ORD000581,CLI0341,PRD008,2023-11-10,1,479.3,0.0,Online,479.3
ORD000582,CLI0486,PRD069,2023-11-23,1,305.33,0.05,App Móvil,290.06
ORD000583,CLI0057,PRD068,2022-10-29,1,461.98,0.0,Online,461.98
ORD000584,CLI0329,PRD009,2023-04-08,4,49.35,0.05,Online,187.53
ORD000585,CLI0257,PRD015,2023-04-22,4,343.78,0.0,Marketplace,1375.12
ORD000586,CLI0295,PRD038,2023-01-17,5,462.06,0.05,Tienda Física,2194.78
ORD000587,CLI0047,PRD012,2023-07-12,4,592.23,0.1,App Móvil,2132.03
ORD000588,CLI0009,PRD064,2022-07-21,3,120.71,0.1,Tienda Física,325.92
ORD000589,CLI0304,PRD050,2024-03-10,1,441.75,0.0,Marketplace,441.75
ORD000590,CLI0100,PRD046,2022-04-14,4,38.12,0.0,Online,152.48
ORD000591,CLI0307,PRD062,2023-11-26,5,61.06,0.0,Online,305.3
ORD000592,CLI0014,PRD028,2023-05-25,2,141.52,0.0,Online,283.04
ORD000593,CLI0401,PRD070,2022-08-22,4,552.76,0.0,Online,2211.04
ORD000594,CLI0167,PRD059,2023-10-07,3,364.93,0.0,App Móvil,1094.79
ORD000595,CLI0226,PRD037,2022-03-30,3,534.5,0.1,Tienda Física,1443.15
ORD000596,CLI0173,PRD052,2023-11-03,4,457.55,0.1,Online,1647.18
ORD000597,CLI0210,PRD026,2023-05-21,2,36.31,0.1,Online,65.36
ORD000598,CLI0266,PRD079,2022-04-27,5,350.58,0.0,Tienda Física,1752.9
ORD000599,CLI0323,PRD047,2022-03-25,5,441.16,0.1,Online,1985.22
ORD000600,CLI0345,PRD075,2023-10-13,1,168.7,0.05,App Móvil,160.26
ORD000601,CLI0496,PRD078,2022-10-12,3,130.9,0.05,Marketplace,373.06
ORD000602,CLI0090,PRD051,2023-12-21,1,570.09,0.0,App Móvil,570.09
ORD000603,CLI0436,PRD062,2023-10-25,2,61.06,0.15,Online,103.8
ORD000604,CLI0301,PRD053,2023-08-18,2,290.91,0.0,Tienda Física,581.82
ORD000605,CLI0155,PRD010,2022-09-26,4,266.02,0.0,Tienda Física,1064.08
ORD000606,CLI0459,PRD078,2023-08-30,2,130.9,0.0,App Móvil,261.8
ORD000607,CLI0354,PRD048,2024-02-06,2,40.26,0.0,Online,80.52
ORD000608,CLI0093,PRD075,2022-04-07,4,168.7,0.2,App Móvil,539.84
ORD000609,CLI0088,PRD059,2022-11-06,4,364.93,0.05,Tienda Física,1386.73
ORD000610,CLI0330,PRD011,2022-08-11,1,423.52,0.15,Tienda Física,359.99
ORD000611,CLI0365,PRD046,2022-12-05,2,38.12,0.2,Online,60.99
ORD000612,CLI0023,PRD021,2023-10-04,4,382.93,0.05,Online,1455.13
ORD000613,CLI0315,PRD018,2023-01-19,1,311.99,0.1,App Móvil,280.79
ORD000614,CLI0266,PRD062,2023-04-30,3,61.06,0.15,Online,155.7
ORD000615,CLI0485,PRD005,2022-11-01,3,580.23,0.0,Online,1740.69
ORD000616,CLI0371,PRD078,2022-05-29,4,130.9,0.0,Tienda Física,523.6
ORD000617,CLI0455,PRD047,2022-09-14,4,441.16,0.0,Online,1764.64
ORD000618,CLI0018,PRD050,2023-12-09,3,441.75,0.05,Tienda Física,1258.99
ORD000619,CLI0383,PRD029,2023-06-02,3,518.3,0.1,Online,1399.41
ORD000620,CLI0167,PRD010,2022-11-28,4,266.02,0.0,Tienda Física,1064.08
ORD000621,CLI0277,PRD053,2023-11-09,2,290.91,0.1,Online,523.64
ORD000622,CLI0439,PRD037,2022-03-09,3,534.5,0.05,Online,1523.32
ORD000623,CLI0435,PRD056,2022-08-31,3,204.92,0.0,Tienda Física,614.76
ORD000624,CLI0113,PRD053,2022-08-06,2,290.91,0.05,App Móvil,552.73
ORD000625,CLI0121,PRD022,2024-03-16,4,373.28,0.15,Online,1269.15
ORD000626,CLI0362,PRD048,2023-08-27,4,40.26,0.0,Online,161.04
ORD000627,CLI0440,PRD031,2023-06-14,5,260.83,0.0,Online,1304.15
ORD000628,CLI0307,PRD024,2022-01-06,3,507.84,0.05,Online,1447.34
ORD000629,CLI0028,PRD064,2022-07-01,4,120.71,0.0,Online,482.84
ORD000630,CLI0082,PRD003,2023-06-27,2,236.64,0.0,Marketplace,473.28
ORD000631,CLI0375,PRD027,2022-11-29,5,340.37,0.15,Online,1446.57
ORD000632,CLI0371,PRD051,2024-01-12,5,570.09,0.0,Online,2850.45
ORD000633,CLI0449,PRD049,2023-10-27,3,17.84,0.0,Marketplace,53.52
ORD000634,CLI0267,PRD076,2022-12-28,4,591.83,0.15,App Móvil,2012.22
ORD000635,CLI0214,PRD069,2023-10-11,3,305.33,0.05,Online,870.19
ORD000636,CLI0057,PRD063,2024-03-06,1,240.04,0.0,App Móvil,240.04
ORD000637,CLI0391,PRD051,2023-01-05,5,570.09,0.0,Tienda Física,2850.45
ORD000638,CLI0475,PRD046,2023-07-02,4,38.12,0.0,App Móvil,152.48
ORD000639,CLI0023,PRD006,2024-01-06,3,320.36,0.0,Online,961.08
ORD000640,CLI0246,PRD068,2022-08-26,2,461.98,0.15,Tienda Física,785.37
ORD000641,CLI0178,PRD046,2023-12-20,4,38.12,0.0,App Móvil,152.48
ORD000642,CLI0373,PRD033,2022-04-13,3,213.33,0.0,Marketplace,639.99
ORD000643,CLI0382,PRD056,2023-07-07,5,204.92,0.1,Tienda Física,922.14
ORD000644,CLI0109,PRD063,2023-11-06,2,240.04,0.15,Online,408.07
