customer_id,signup_date,segment,age_group,region,country,city
101597,2023-06-27,Básico,55+,Andina,Ecuador,Guayaquil
101598,2025-10-10,Básico,55+,Cono Sur,Paraguay,Asunción
101599,2025-02-19,Plus,25-34,Andina,Ecuador,Guayaquil
101600,2025-11-19,Básico,55+,Cono Sur,Uruguay,Montevideo
101601,2024-10-10,Básico,18-24,Andina,Ecuador,Guayaquil
101602,2023-05-07,Premium,18-24,Centroamérica,Guatemala,Ciudad de Guatemala
101603,2025-11-10,Premium,18-24,Cono Sur,Uruguay,Montevideo
101604,2024-06-13,Plus,25-34,Andina,Perú,Cusco
101605,2025-03-01,Básico,18-24,Andina,Colombia,Cali
101606,2024-03-16,Plus,25-34,Cono Sur,Uruguay,Montevideo
101607,2024-07-24,Básico,18-24,Andina,Perú,Cusco
101608,2024-07-19,Básico,35-44,Caribe,Panamá,Ciudad de Panamá
101609,2023-11-25,Básico,45-54,Caribe,República Dominicana,Santo Domingo
101610,2024-10-02,Premium,35-44,Andina,Colombia,Bogotá
101611,2025-04-27,Premium,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101612,2023-01-24,Plus,45-54,Centroamérica,Honduras,San Pedro Sula
101613,2023-06-01,Básico,25-34,Caribe,República Dominicana,Santiago
101614,2025-08-30,Básico,45-54,Cono Sur,Uruguay,Montevideo
101615,2024-10-19,Básico,35-44,Andina,Ecuador,Guayaquil
101616,2026-01-29,Premium,25-34,Andina,Ecuador,Guayaquil
101617,2024-11-29,Básico,18-24,Pacífica,Chile,Valparaíso
101618,2025-01-24,Básico,45-54,Cono Sur,Paraguay,Asunción
101619,2025-11-04,Plus,55+,Andina,Colombia,Cali
101620,2025-02-01,Básico,35-44,Andina,Colombia,Barranquilla
101621,2024-01-16,Plus,55+,Pacífica,Chile,Valparaíso
101622,2024-09-01,Básico,55+,Cono Sur,Argentina,Buenos Aires
101623,2023-09-30,Plus,25-34,Andina,Ecuador,Guayaquil
101624,2024-01-22,Básico,35-44,Caribe,República Dominicana,Santo Domingo
101625,2025-02-24,Básico,25-34,Centroamérica,El Salvador,San Salvador
101626,2023-06-22,Básico,25-34,Caribe,Panamá,Ciudad de Panamá
101627,2025-02-15,Básico,18-24,Andina,Colombia,Barranquilla
101628,2024-11-05,Plus,55+,Andina,Perú,Arequipa
101629,2023-12-23,Básico,35-44,Caribe,República Dominicana,Santiago
101630,2023-02-21,Básico,25-34,Pacífica,Chile,Santiago
101631,2025-03-24,Plus,25-34,Cono Sur,Uruguay,Montevideo
101632,2025-08-10,Básico,25-34,Centroamérica,Honduras,San Pedro Sula
101633,2025-04-23,Plus,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101634,2024-05-01,Plus,55+,Cono Sur,Paraguay,Asunción
101635,2025-01-24,Básico,25-34,Caribe,Panamá,Ciudad de Panamá
101636,2024-04-24,Plus,25-34,Caribe,República Dominicana,Santo Domingo
101637,2024-02-18,Básico,35-44,Cono Sur,Uruguay,Montevideo
101638,2024-01-13,Básico,25-34,Andina,Colombia,Barranquilla
101639,2023-09-01,Básico,35-44,Centroamérica,El Salvador,San Salvador
101640,2026-01-24,Plus,18-24,Centroamérica,El Salvador,San Salvador
101641,2025-02-08,Plus,18-24,Andina,Colombia,Bogotá
101642,2023-07-22,Básico,25-34,Pacífica,México,Guadalajara
101643,2025-09-26,Premium,55+,Andina,Ecuador,Guayaquil
101644,2023-06-24,Básico,25-34,Andina,Perú,Cusco
101645,2024-11-16,Premium,25-34,Pacífica,Chile,Santiago
101646,2023-07-11,Plus,45-54,Caribe,Costa Rica,San José
101647,2024-02-22,Premium,55+,Cono Sur,Paraguay,Asunción
101648,2025-01-30,Premium,25-34,Cono Sur,Paraguay,Asunción
101649,2026-02-27,Premium,18-24,Cono Sur,Paraguay,Asunción
101650,2026-02-19,Básico,35-44,Andina,Ecuador,Quito
101651,2025-10-31,Plus,25-34,Andina,Ecuador,Quito
101652,2023-09-29,Plus,35-44,Andina,Colombia,Barranquilla
101653,2023-04-19,Plus,25-34,Andina,Perú,Lima
101654,2025-11-11,Básico,18-24,Cono Sur,Argentina,Buenos Aires
101655,2025-12-02,Premium,25-34,Caribe,República Dominicana,Santo Domingo
101656,2023-11-18,Básico,35-44,Andina,Ecuador,Quito
101657,2023-01-23,Básico,25-34,Cono Sur,Paraguay,Asunción
101658,2025-01-18,Básico,25-34,Caribe,Panamá,Ciudad de Panamá
101659,2023-03-29,Básico,25-34,Andina,Ecuador,Quito
101660,2023-02-16,Plus,45-54,Andina,Colombia,Cali
101661,2025-12-18,Básico,18-24,Pacífica,Chile,Valparaíso
101662,2024-07-26,Plus,35-44,Cono Sur,Paraguay,Asunción
101663,2023-05-10,Plus,35-44,Andina,Perú,Lima
101664,2025-01-26,Básico,25-34,Cono Sur,Uruguay,Montevideo
101665,2024-03-02,Plus,55+,Cono Sur,Uruguay,Montevideo
101666,2024-09-11,Básico,45-54,Cono Sur,Argentina,Rosario
101667,2025-11-04,Plus,25-34,Andina,Ecuador,Guayaquil
101668,2023-10-02,Premium,18-24,Andina,Ecuador,Quito
101669,2025-01-16,Básico,25-34,Cono Sur,Paraguay,Asunción
101670,2025-08-14,Plus,25-34,Caribe,Panamá,Ciudad de Panamá
101671,2024-05-04,Básico,35-44,Pacífica,México,Monterrey
101672,2026-01-25,Básico,55+,Centroamérica,El Salvador,San Salvador
101673,2024-06-01,Plus,45-54,Andina,Perú,Arequipa
101674,2024-06-14,Básico,25-34,Cono Sur,Uruguay,Montevideo
101675,2025-10-18,Plus,25-34,Cono Sur,Argentina,Rosario
101676,2025-01-04,Básico,18-24,Centroamérica,Honduras,Tegucigalpa
101677,2025-09-30,Básico,35-44,Caribe,Panamá,Ciudad de Panamá
101678,2025-07-01,Premium,18-24,Cono Sur,Uruguay,Montevideo
101679,2025-04-02,Básico,55+,Pacífica,Chile,Santiago
101680,2023-10-06,Plus,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101681,2024-04-05,Básico,25-34,Cono Sur,Paraguay,Asunción
101682,2025-09-25,Plus,35-44,Centroamérica,Honduras,Tegucigalpa
101683,2024-12-12,Plus,35-44,Caribe,Panamá,Ciudad de Panamá
101684,2023-11-20,Básico,45-54,Andina,Perú,Arequipa
101685,2024-01-14,Básico,25-34,Andina,Perú,Cusco
101686,2025-06-15,Básico,25-34,Pacífica,México,Monterrey
101687,2023-07-25,Premium,35-44,Pacífica,Chile,Valparaíso
101688,2023-05-10,Básico,18-24,Pacífica,México,Guadalajara
101689,2025-06-02,Básico,35-44,Caribe,República Dominicana,Santiago
101690,2023-11-30,Plus,25-34,Cono Sur,Uruguay,Montevideo
101691,2025-06-03,Básico,35-44,Cono Sur,Uruguay,Montevideo
101692,2024-09-08,Básico,45-54,Andina,Ecuador,Quito
101693,2026-02-26,Básico,18-24,Centroamérica,Guatemala,Ciudad de Guatemala
101694,2024-08-29,Básico,25-34,Centroamérica,Honduras,Tegucigalpa
101695,2025-09-28,Plus,35-44,Pacífica,Chile,Santiago
101696,2025-09-09,Premium,18-24,Andina,Colombia,Medellín
101697,2023-09-02,Premium,35-44,Cono Sur,Paraguay,Asunción
101698,2026-02-24,Premium,35-44,Cono Sur,Paraguay,Asunción
101699,2025-05-11,Básico,25-34,Centroamérica,Honduras,San Pedro Sula
101700,2023-05-04,Básico,45-54,Cono Sur,Uruguay,Montevideo
101701,2023-01-07,Plus,35-44,Cono Sur,Uruguay,Montevideo
101702,2023-11-10,Premium,35-44,Caribe,República Dominicana,Santo Domingo
101703,2023-01-19,Plus,18-24,Pacífica,Chile,Santiago
101704,2024-02-18,Básico,18-24,Pacífica,Chile,Santiago
101705,2026-02-24,Plus,18-24,Cono Sur,Paraguay,Asunción
101706,2024-07-07,Plus,55+,Andina,Perú,Cusco
101707,2023-01-28,Premium,45-54,Caribe,República Dominicana,Santiago
101708,2024-07-24,Plus,45-54,Cono Sur,Uruguay,Montevideo
101709,2023-09-11,Básico,25-34,Caribe,Costa Rica,San José
101710,2025-09-15,Básico,35-44,Cono Sur,Argentina,Buenos Aires
101711,2023-04-15,Básico,45-54,Caribe,Costa Rica,San José
101712,2025-06-08,Básico,35-44,Cono Sur,Uruguay,Montevideo
101713,2024-05-30,Premium,18-24,Cono Sur,Uruguay,Montevideo
101714,2023-01-22,Básico,45-54,Caribe,Costa Rica,San José
101715,2025-02-16,Básico,18-24,Centroamérica,Honduras,Tegucigalpa
101716,2024-06-09,Básico,18-24,Caribe,República Dominicana,Santo Domingo
101717,2025-06-10,Plus,55+,Pacífica,México,Monterrey
101718,2024-12-14,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101719,2025-06-28,Básico,25-34,Cono Sur,Uruguay,Montevideo
101720,2024-06-15,Premium,35-44,Andina,Ecuador,Quito
101721,2023-01-10,Básico,55+,Andina,Perú,Cusco
101722,2023-05-31,Básico,18-24,Centroamérica,El Salvador,San Salvador
101723,2024-06-14,Básico,45-54,Pacífica,México,Guadalajara
101724,2024-04-04,Plus,25-34,Pacífica,Chile,Valparaíso
101725,2025-07-06,Plus,18-24,Andina,Colombia,Medellín
101726,2024-04-20,Premium,25-34,Caribe,Panamá,Ciudad de Panamá
101727,2025-09-20,Básico,35-44,Cono Sur,Argentina,Córdoba
101728,2023-08-05,Premium,25-34,Andina,Perú,Lima
101729,2024-03-20,Plus,25-34,Caribe,Panamá,Ciudad de Panamá
101730,2025-05-23,Básico,35-44,Cono Sur,Paraguay,Asunción
101731,2023-05-24,Básico,35-44,Andina,Colombia,Cali
101732,2024-01-07,Básico,35-44,Centroamérica,El Salvador,San Salvador
101733,2025-05-18,Premium,45-54,Andina,Perú,Lima
101734,2024-11-11,Básico,25-34,Cono Sur,Uruguay,Montevideo
101735,2025-06-17,Básico,25-34,Centroamérica,Honduras,Tegucigalpa
101736,2024-08-18,Plus,25-34,Cono Sur,Argentina,Buenos Aires
101737,2025-09-19,Premium,35-44,Andina,Ecuador,Guayaquil
101738,2025-10-10,Plus,18-24,Pacífica,Chile,Valparaíso
101739,2026-01-30,Plus,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101740,2023-05-21,Básico,18-24,Andina,Ecuador,Quito
101741,2024-11-13,Premium,25-34,Andina,Perú,Arequipa
101742,2023-05-12,Básico,55+,Andina,Ecuador,Guayaquil
101743,2023-09-22,Básico,35-44,Cono Sur,Uruguay,Montevideo
101744,2023-12-13,Premium,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101745,2025-01-16,Básico,35-44,Pacífica,Chile,Valparaíso
101746,2024-05-13,Básico,35-44,Centroamérica,Honduras,San Pedro Sula
101747,2025-09-25,Plus,25-34,Pacífica,Chile,Santiago
101748,2023-12-11,Básico,25-34,Pacífica,México,Guadalajara
101749,2024-12-13,Básico,35-44,Caribe,República Dominicana,Santiago
101750,2025-05-31,Plus,18-24,Centroamérica,El Salvador,San Salvador
101751,2026-02-06,Plus,35-44,Andina,Colombia,Cali
101752,2023-10-11,Plus,35-44,Cono Sur,Argentina,Córdoba
101753,2025-04-27,Básico,45-54,Cono Sur,Argentina,Córdoba
101754,2023-04-08,Plus,55+,Caribe,República Dominicana,Santo Domingo
101755,2024-09-19,Plus,45-54,Pacífica,Chile,Valparaíso
101756,2024-04-22,Básico,35-44,Andina,Colombia,Barranquilla
101757,2026-01-12,Básico,18-24,Cono Sur,Uruguay,Montevideo
101758,2025-06-12,Básico,35-44,Cono Sur,Uruguay,Montevideo
101759,2025-12-06,Básico,45-54,Cono Sur,Argentina,Buenos Aires
101760,2025-09-09,Básico,55+,Caribe,República Dominicana,Santo Domingo
101761,2024-04-19,Plus,45-54,Andina,Colombia,Barranquilla
101762,2025-04-27,Premium,25-34,Andina,Colombia,Medellín
101763,2023-02-05,Básico,35-44,Andina,Colombia,Barranquilla
101764,2024-10-06,Plus,45-54,Andina,Colombia,Barranquilla
101765,2023-02-24,Básico,35-44,Andina,Perú,Cusco
101766,2025-04-16,Básico,35-44,Cono Sur,Argentina,Buenos Aires
101767,2026-01-21,Plus,35-44,Andina,Colombia,Medellín
101768,2025-02-26,Básico,35-44,Andina,Perú,Arequipa
101769,2025-08-28,Premium,25-34,Cono Sur,Uruguay,Montevideo
101770,2023-09-28,Básico,18-24,Pacífica,Chile,Valparaíso
101771,2026-02-21,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101772,2024-09-28,Básico,55+,Pacífica,Chile,Santiago
101773,2025-02-17,Básico,45-54,Cono Sur,Argentina,Buenos Aires
101774,2025-06-09,Premium,25-34,Pacífica,Chile,Santiago
101775,2025-01-08,Plus,18-24,Pacífica,México,Monterrey
101776,2024-01-02,Básico,25-34,Centroamérica,Honduras,San Pedro Sula
101777,2024-12-07,Básico,45-54,Caribe,República Dominicana,Santo Domingo
101778,2025-01-25,Plus,35-44,Caribe,Costa Rica,San José
101779,2025-09-17,Plus,55+,Pacífica,Chile,Santiago
101780,2024-07-10,Básico,25-34,Andina,Colombia,Medellín
101781,2024-08-02,Básico,35-44,Cono Sur,Argentina,Rosario
101782,2024-08-04,Básico,45-54,Andina,Ecuador,Quito
101783,2023-05-13,Básico,25-34,Andina,Ecuador,Quito
101784,2023-04-15,Básico,55+,Andina,Perú,Lima
101785,2023-01-24,Básico,35-44,Cono Sur,Uruguay,Montevideo
101786,2025-02-08,Básico,18-24,Caribe,Panamá,Ciudad de Panamá
101787,2024-04-28,Básico,18-24,Centroamérica,Honduras,San Pedro Sula
101788,2025-09-26,Básico,45-54,Cono Sur,Uruguay,Montevideo
101789,2025-03-22,Premium,35-44,Andina,Ecuador,Quito
101790,2023-06-13,Plus,45-54,Centroamérica,El Salvador,San Salvador
101791,2023-04-26,Básico,45-54,Caribe,República Dominicana,Santo Domingo
101792,2024-02-27,Básico,25-34,Andina,Perú,Cusco
101793,2025-11-29,Básico,45-54,Centroamérica,El Salvador,San Salvador
101794,2023-02-26,Premium,55+,Cono Sur,Uruguay,Montevideo
101795,2023-08-05,Plus,18-24,Caribe,República Dominicana,Santo Domingo
101796,2023-02-04,Básico,45-54,Pacífica,México,CDMX
101797,2024-04-22,Premium,25-34,Caribe,Panamá,Ciudad de Panamá
101798,2026-02-17,Plus,25-34,Pacífica,México,Monterrey
101799,2025-02-28,Plus,25-34,Pacífica,Chile,Valparaíso
101800,2024-07-23,Básico,45-54,Pacífica,Chile,Santiago
101801,2023-06-16,Básico,18-24,Pacífica,Chile,Santiago
101802,2024-02-15,Plus,25-34,Andina,Perú,Lima
101803,2024-08-28,Básico,35-44,Centroamérica,El Salvador,San Salvador
101804,2023-11-14,Plus,18-24,Centroamérica,Guatemala,Ciudad de Guatemala
101805,2025-03-25,Plus,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101806,2026-02-05,Básico,55+,Andina,Perú,Cusco
101807,2023-08-26,Básico,18-24,Caribe,Costa Rica,San José
101808,2023-10-19,Básico,18-24,Caribe,Panamá,Ciudad de Panamá
101809,2023-05-26,Básico,55+,Andina,Perú,Arequipa
101810,2025-04-18,Plus,25-34,Andina,Ecuador,Guayaquil
101811,2024-06-17,Plus,18-24,Caribe,Panamá,Ciudad de Panamá
101812,2023-11-24,Básico,55+,Centroamérica,Guatemala,Ciudad de Guatemala
101813,2023-09-11,Plus,45-54,Andina,Ecuador,Guayaquil
101814,2023-03-23,Básico,35-44,Cono Sur,Uruguay,Montevideo
101815,2024-07-03,Plus,35-44,Pacífica,Chile,Santiago
101816,2025-02-28,Básico,55+,Centroamérica,Honduras,San Pedro Sula
101817,2023-09-29,Plus,35-44,Pacífica,México,Monterrey
101818,2023-01-02,Plus,35-44,Pacífica,Chile,Santiago
101819,2024-06-30,Básico,45-54,Pacífica,México,Monterrey
101820,2025-02-19,Plus,35-44,Cono Sur,Uruguay,Montevideo
101821,2024-02-03,Premium,35-44,Pacífica,México,Monterrey
101822,2023-10-17,Básico,25-34,Pacífica,México,Monterrey
101823,2023-06-28,Plus,35-44,Pacífica,Chile,Valparaíso
101824,2025-05-11,Premium,35-44,Centroamérica,Honduras,Tegucigalpa
101825,2025-09-22,Premium,25-34,Andina,Perú,Lima
101826,2025-06-08,Básico,25-34,Pacífica,Chile,Santiago
101827,2024-08-21,Plus,45-54,Pacífica,México,Monterrey
101828,2025-04-16,Premium,25-34,Cono Sur,Argentina,Rosario
101829,2024-04-03,Plus,18-24,Pacífica,Chile,Santiago
101830,2023-01-29,Básico,25-34,Pacífica,Chile,Santiago
101831,2024-02-29,Básico,25-34,Cono Sur,Argentina,Córdoba
101832,2025-03-23,Plus,45-54,Caribe,Costa Rica,San José
101833,2025-01-17,Básico,25-34,Andina,Colombia,Barranquilla
101834,2026-02-17,Básico,25-34,Andina,Colombia,Bogotá
101835,2026-02-26,Básico,45-54,Andina,Ecuador,Quito
101836,2023-10-08,Plus,18-24,Andina,Ecuador,Quito
101837,2023-01-12,Básico,18-24,Caribe,República Dominicana,Santiago
101838,2023-11-13,Premium,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101839,2025-10-08,Plus,35-44,Centroamérica,El Salvador,San Salvador
101840,2025-07-28,Premium,45-54,Andina,Ecuador,Quito
101841,2023-04-25,Premium,45-54,Pacífica,México,CDMX
101842,2023-07-05,Básico,55+,Andina,Perú,Lima
101843,2024-10-12,Plus,18-24,Cono Sur,Argentina,Buenos Aires
101844,2025-02-01,Básico,45-54,Andina,Ecuador,Quito
101845,2026-02-08,Premium,35-44,Pacífica,Chile,Valparaíso
101846,2025-05-22,Básico,25-34,Caribe,República Dominicana,Santiago
101847,2023-09-02,Plus,55+,Centroamérica,El Salvador,San Salvador
101848,2023-02-12,Plus,25-34,Caribe,Panamá,Ciudad de Panamá
101849,2025-01-01,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101850,2024-10-01,Plus,35-44,Andina,Colombia,Barranquilla
101851,2025-11-30,Básico,35-44,Cono Sur,Uruguay,Montevideo
101852,2024-10-27,Básico,18-24,Pacífica,Chile,Valparaíso
101853,2024-08-01,Básico,55+,Centroamérica,El Salvador,San Salvador
101854,2023-12-17,Básico,35-44,Cono Sur,Uruguay,Montevideo
101855,2023-04-10,Plus,18-24,Cono Sur,Uruguay,Montevideo
101856,2025-10-09,Premium,18-24,Andina,Perú,Cusco
101857,2025-08-12,Básico,45-54,Caribe,Panamá,Ciudad de Panamá
101858,2023-07-07,Plus,18-24,Andina,Perú,Lima
101859,2025-03-23,Premium,35-44,Andina,Ecuador,Guayaquil
101860,2024-02-25,Plus,35-44,Pacífica,México,CDMX
101861,2024-05-19,Básico,25-34,Cono Sur,Uruguay,Montevideo
101862,2025-09-07,Premium,35-44,Cono Sur,Uruguay,Montevideo
101863,2025-08-30,Básico,25-34,Pacífica,Chile,Santiago
101864,2023-08-09,Plus,55+,Pacífica,México,Monterrey
101865,2023-12-22,Plus,45-54,Cono Sur,Uruguay,Montevideo
101866,2025-08-06,Plus,25-34,Cono Sur,Paraguay,Asunción
101867,2025-11-25,Básico,35-44,Andina,Ecuador,Quito
101868,2023-04-02,Básico,35-44,Pacífica,México,CDMX
101869,2025-08-20,Plus,55+,Cono Sur,Paraguay,Asunción
101870,2024-07-19,Básico,25-34,Caribe,Costa Rica,San José
101871,2024-11-12,Básico,35-44,Caribe,Panamá,Ciudad de Panamá
101872,2023-03-29,Plus,55+,Cono Sur,Paraguay,Asunción
101873,2025-02-24,Plus,18-24,Cono Sur,Argentina,Buenos Aires
101874,2025-02-21,Básico,35-44,Cono Sur,Paraguay,Asunción
101875,2025-02-04,Básico,18-24,Cono Sur,Argentina,Buenos Aires
101876,2025-07-02,Premium,35-44,Andina,Ecuador,Guayaquil
101877,2025-12-28,Básico,25-34,Caribe,República Dominicana,Santiago
101878,2025-09-08,Básico,55+,Pacífica,México,CDMX
101879,2025-05-10,Básico,25-34,Pacífica,Chile,Santiago
101880,2026-02-07,Básico,18-24,Pacífica,Chile,Valparaíso
101881,2025-02-18,Premium,45-54,Pacífica,México,Monterrey
101882,2025-02-15,Básico,45-54,Caribe,Costa Rica,San José
101883,2024-09-18,Básico,35-44,Centroamérica,Guatemala,Ciudad de Guatemala
101884,2025-06-07,Básico,45-54,Caribe,República Dominicana,Santo Domingo
101885,2023-03-24,Básico,25-34,Caribe,Costa Rica,San José
101886,2024-08-07,Básico,35-44,Andina,Ecuador,Guayaquil
101887,2024-05-06,Premium,18-24,Andina,Colombia,Bogotá
101888,2025-11-20,Plus,25-34,Cono Sur,Uruguay,Montevideo
101889,2023-03-25,Básico,55+,Caribe,República Dominicana,Santo Domingo
101890,2025-01-13,Básico,35-44,Andina,Ecuador,Quito
101891,2023-08-01,Básico,25-34,Centroamérica,Honduras,San Pedro Sula
101892,2025-10-17,Básico,18-24,Pacífica,Chile,Santiago
101893,2025-09-10,Plus,55+,Andina,Colombia,Medellín
101894,2023-09-29,Básico,18-24,Caribe,Panamá,Ciudad de Panamá
101895,2025-10-03,Plus,25-34,Andina,Ecuador,Quito
101896,2024-07-27,Premium,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101897,2026-01-26,Básico,18-24,Andina,Ecuador,Quito
101898,2025-04-22,Premium,25-34,Andina,Perú,Arequipa
101899,2023-02-09,Básico,55+,Andina,Ecuador,Quito
101900,2023-08-23,Básico,25-34,Pacífica,México,CDMX
101901,2024-04-11,Plus,35-44,Andina,Colombia,Cali
101902,2023-09-02,Básico,45-54,Cono Sur,Argentina,Córdoba
101903,2023-06-02,Plus,35-44,Andina,Ecuador,Quito
101904,2026-02-03,Plus,45-54,Pacífica,Chile,Valparaíso
101905,2025-09-30,Básico,35-44,Caribe,República Dominicana,Santiago
101906,2024-05-16,Premium,35-44,Caribe,Panamá,Ciudad de Panamá
101907,2023-09-06,Básico,35-44,Andina,Ecuador,Guayaquil
101908,2023-07-29,Plus,45-54,Cono Sur,Paraguay,Asunción
101909,2025-11-23,Básico,35-44,Cono Sur,Uruguay,Montevideo
101910,2024-01-18,Básico,45-54,Andina,Colombia,Cali
101911,2023-01-15,Básico,18-24,Andina,Perú,Cusco
101912,2024-04-03,Premium,35-44,Cono Sur,Paraguay,Asunción
101913,2024-06-08,Básico,35-44,Pacífica,Chile,Santiago
101914,2024-12-20,Premium,25-34,Andina,Perú,Arequipa
101915,2024-01-27,Básico,45-54,Andina,Colombia,Medellín
101916,2025-12-02,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101917,2025-01-13,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101918,2026-02-13,Básico,45-54,Pacífica,México,CDMX
101919,2024-02-28,Premium,25-34,Cono Sur,Paraguay,Asunción
101920,2025-01-22,Básico,25-34,Pacífica,Chile,Valparaíso
101921,2024-02-26,Plus,25-34,Caribe,Costa Rica,San José
101922,2025-03-19,Plus,45-54,Pacífica,México,CDMX
101923,2025-05-11,Básico,25-34,Caribe,Costa Rica,San José
101924,2024-01-07,Plus,35-44,Andina,Ecuador,Quito
101925,2025-12-19,Premium,45-54,Andina,Colombia,Barranquilla
101926,2025-09-17,Plus,35-44,Caribe,Costa Rica,San José
101927,2025-10-30,Básico,55+,Centroamérica,Honduras,San Pedro Sula
101928,2023-09-09,Plus,45-54,Andina,Colombia,Cali
101929,2025-04-09,Plus,25-34,Caribe,República Dominicana,Santo Domingo
101930,2023-05-03,Básico,55+,Centroamérica,El Salvador,San Salvador
101931,2023-05-02,Plus,35-44,Pacífica,México,CDMX
101932,2026-01-29,Básico,18-24,Centroamérica,Honduras,San Pedro Sula
101933,2023-06-26,Plus,25-34,Cono Sur,Argentina,Córdoba
101934,2025-09-25,Premium,35-44,Centroamérica,El Salvador,San Salvador
101935,2024-05-12,Premium,18-24,Andina,Colombia,Bogotá
101936,2023-12-17,Plus,35-44,Pacífica,Chile,Valparaíso
101937,2023-03-26,Plus,25-34,Pacífica,México,Guadalajara
101938,2025-02-18,Plus,35-44,Andina,Ecuador,Guayaquil
101939,2025-04-13,Básico,18-24,Andina,Colombia,Medellín
101940,2024-06-23,Básico,45-54,Andina,Colombia,Cali
101941,2025-07-24,Básico,25-34,Caribe,Panamá,Ciudad de Panamá
101942,2024-01-09,Básico,18-24,Caribe,República Dominicana,Santiago
101943,2024-09-29,Premium,25-34,Andina,Perú,Cusco
101944,2023-11-28,Premium,25-34,Cono Sur,Argentina,Buenos Aires
101945,2024-11-03,Básico,35-44,Cono Sur,Argentina,Rosario
101946,2023-06-07,Básico,35-44,Andina,Colombia,Barranquilla
101947,2024-07-03,Plus,18-24,Cono Sur,Paraguay,Asunción
101948,2024-09-26,Básico,45-54,Andina,Ecuador,Guayaquil
101949,2024-10-04,Plus,25-34,Cono Sur,Uruguay,Montevideo
101950,2024-05-30,Premium,18-24,Cono Sur,Uruguay,Montevideo
101951,2025-01-13,Básico,45-54,Andina,Ecuador,Quito
101952,2024-08-14,Básico,35-44,Centroamérica,Guatemala,Ciudad de Guatemala
101953,2023-11-24,Básico,35-44,Cono Sur,Uruguay,Montevideo
101954,2023-09-06,Básico,25-34,Cono Sur,Paraguay,Asunción
101955,2025-01-18,Básico,25-34,Cono Sur,Paraguay,Asunción
101956,2025-12-20,Básico,35-44,Pacífica,Chile,Santiago
101957,2025-05-19,Básico,18-24,Andina,Ecuador,Quito
101958,2025-01-07,Básico,25-34,Cono Sur,Uruguay,Montevideo
101959,2025-11-30,Básico,55+,Pacífica,México,CDMX
101960,2025-11-05,Plus,35-44,Pacífica,Chile,Valparaíso
101961,2024-08-07,Básico,25-34,Caribe,Panamá,Ciudad de Panamá
101962,2023-05-07,Premium,25-34,Pacífica,México,Monterrey
101963,2025-01-02,Básico,45-54,Andina,Colombia,Cali
101964,2024-12-20,Básico,25-34,Centroamérica,El Salvador,San Salvador
101965,2023-11-17,Básico,18-24,Andina,Colombia,Cali
101966,2025-09-08,Plus,18-24,Centroamérica,El Salvador,San Salvador
101967,2025-10-01,Básico,35-44,Cono Sur,Uruguay,Montevideo
101968,2024-01-18,Básico,35-44,Pacífica,Chile,Valparaíso
101969,2024-07-04,Básico,18-24,Pacífica,Chile,Santiago
101970,2023-08-14,Premium,18-24,Caribe,Costa Rica,San José
101971,2023-07-25,Básico,35-44,Cono Sur,Argentina,Córdoba
101972,2023-11-03,Básico,35-44,Centroamérica,Honduras,San Pedro Sula
101973,2024-02-27,Premium,35-44,Caribe,República Dominicana,Santo Domingo
101974,2023-11-12,Básico,18-24,Andina,Ecuador,Quito
101975,2023-06-25,Básico,35-44,Andina,Perú,Arequipa
101976,2024-05-31,Plus,55+,Pacífica,México,Monterrey
101977,2024-12-21,Básico,35-44,Cono Sur,Argentina,Buenos Aires
101978,2024-01-12,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101979,2024-09-08,Básico,35-44,Andina,Perú,Lima
101980,2023-11-10,Básico,25-34,Cono Sur,Uruguay,Montevideo
101981,2025-03-23,Premium,18-24,Caribe,Costa Rica,San José
101982,2025-01-19,Plus,25-34,Cono Sur,Paraguay,Asunción
101983,2026-01-13,Plus,55+,Andina,Ecuador,Quito
101984,2023-03-03,Básico,25-34,Pacífica,Chile,Valparaíso
101985,2025-09-12,Plus,45-54,Cono Sur,Argentina,Córdoba
101986,2024-01-29,Plus,35-44,Andina,Ecuador,Guayaquil
101987,2023-03-18,Básico,35-44,Centroamérica,Honduras,San Pedro Sula
101988,2025-03-07,Premium,18-24,Cono Sur,Paraguay,Asunción
101989,2023-07-18,Plus,35-44,Andina,Perú,Lima
101990,2023-07-23,Plus,18-24,Andina,Colombia,Cali
101991,2026-02-05,Básico,25-34,Centroamérica,Honduras,Tegucigalpa
101992,2023-09-13,Básico,25-34,Caribe,Costa Rica,San José
101993,2024-09-23,Plus,25-34,Andina,Perú,Lima
101994,2023-08-20,Plus,35-44,Pacífica,Chile,Valparaíso
