order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating
278,500139,2026-01-15,101891,2053,12,2,39.7,0.0,79.4,57.65,21.75,4,0,3.6
279,500139,2026-01-15,101891,2005,12,2,67.54,0.0,135.08,68.26,66.82,2,0,4.1
280,500140,2024-06-22,100794,2032,14,1,95.01,0.03,95.01,60.48,34.53,8,0,4.8
281,500140,2024-06-22,100794,2012,14,1,97.9,0.03,97.9,62.03,35.87,6,0,3.6
282,500141,2024-06-04,101814,2007,11,2,24.78,0.0,49.56,23.48,26.08,6,0,4.1
283,500142,2025-11-16,100487,2003,17,1,41.77,0.05,41.77,19.62,22.15,3,0,4.3
284,500142,2025-11-16,100487,2058,17,1,24.82,0.05,24.82,13.4,11.42,5,0,3.3
285,500143,2025-12-12,100541,2056,10,1,21.75,0.03,21.75,10.78,10.97,4,1,2.8
286,500143,2025-12-12,100541,2054,10,3,70.4,0.03,211.2,118.63,92.57,5,0,3.7
287,500144,2025-08-13,101073,2021,14,1,28.55,0.08,28.55,18.39,10.16,5,0,4.4
288,500145,2025-01-10,101200,2007,10,2,25.82,0.0,51.64,21.85,29.79,6,0,3.2
289,500145,2025-01-10,101200,2024,10,1,164.83,0.0,164.83,114.98,49.85,6,0,5.0
290,500145,2025-01-10,101200,2059,10,1,5.23,0.0,5.23,2.94,2.29,5,0,4.0
291,500146,2024-11-20,100771,2038,12,3,67.59,0.0,202.77,106.99,95.78,4,0,2.9
292,500147,2025-06-10,101599,2012,10,2,99.07,0.0,198.14,104.02,94.12,4,0,4.0
293,500147,2025-06-10,101599,2019,10,1,281.12,0.0,281.12,201.32,79.8,3,0,4.9
294,500148,2025-08-13,101580,2017,21,3,258.79,0.1,776.37,547.66,228.71,7,0,3.6
295,500148,2025-08-13,101580,2008,21,3,72.04,0.0,216.12,110.31,105.81,5,0,4.1
296,500149,2024-08-06,100241,2040,19,2,58.57,0.0,117.14,61.41,55.73,7,0,3.9
297,500149,2024-08-06,100241,2023,19,3,170.73,0.0,512.19,382.66,129.53,2,0,5.0
298,500149,2024-08-06,100241,2008,19,1,73.07,0.0,73.07,42.09,30.98,4,0,3.1
299,500150,2024-01-06,101980,2040,21,3,52.47,0.1,157.41,93.32,64.09,1,0,4.3
300,500150,2024-01-06,101980,2017,21,1,263.46,0.05,263.46,169.12,94.34,5,0,4.1
301,500150,2024-01-06,101980,2019,21,1,274.13,0.05,274.13,200.83,73.3,6,0,4.0
302,500151,2024-02-28,100318,2038,18,2,59.9,0.1,119.8,74.42,45.38,3,0,3.9
303,500151,2024-02-28,100318,2016,18,2,45.82,0.0,91.64,60.48,31.16,2,0,5.0
304,500152,2024-09-29,101053,2004,15,2,27.27,0.08,54.54,34.02,20.52,7,0,2.9
305,500152,2024-09-29,101053,2056,15,1,22.17,0.08,22.17,11.62,10.55,5,0,2.6
306,500153,2025-06-22,100846,2022,12,3,163.51,0.0,490.53,334.83,155.7,2,0,3.6
307,500153,2025-06-22,100846,2037,12,3,26.75,0.0,80.25,38.36,41.89,5,0,4.5
308,500154,2024-12-13,100903,2039,21,1,197.27,0.1,197.27,149.15,48.12,6,0,3.7
309,500155,2025-05-03,100256,2029,21,2,78.38,0.05,156.76,99.99,56.77,3,0,4.4
310,500155,2025-05-03,100256,2028,21,1,37.41,0.0,37.41,19.72,17.69,2,0,3.9
311,500155,2025-05-03,100256,2033,21,2,97.3,0.05,194.6,101.67,92.93,6,0,3.7
312,500156,2025-01-06,100686,2017,14,2,288.9,0.0,577.8,388.72,189.08,5,0,2.7
313,500156,2025-01-06,100686,2023,14,3,162.02,0.0,486.06,329.22,156.84,4,0,3.4
314,500157,2024-07-17,100060,2035,12,1,18.59,0.0,18.59,9.82,8.77,3,0,4.0
315,500157,2024-07-17,100060,2048,12,2,86.72,0.0,173.44,108.5,64.94,3,0,4.5
316,500158,2025-08-14,101946,2015,14,3,63.09,0.0,189.27,107.78,81.49,4,0,3.1
317,500158,2025-08-14,101946,2005,14,1,56.57,0.05,56.57,30.71,25.86,2,0,4.8
318,500159,2025-07-25,100287,2033,14,3,89.98,0.1,269.94,140.71,129.23,7,0,4.0
319,500159,2025-07-25,100287,2039,14,3,219.48,0.0,658.44,411.34,247.1,6,0,4.2
320,500160,2026-01-30,100966,2025,21,3,77.29,0.1,231.87,171.96,59.91,10,0,2.4
321,500160,2026-01-30,100966,2014,21,1,44.96,0.05,44.96,29.53,15.43,3,0,2.7
322,500160,2026-01-30,100966,2039,21,3,226.09,0.0,678.27,454.49,223.78,4,0,3.8
323,500161,2025-10-14,100432,2005,10,3,65.77,0.0,197.31,124.0,73.31,5,0,3.9
324,500161,2025-10-14,100432,2042,10,3,60.84,0.0,182.52,91.02,91.5,5,0,3.9
325,500162,2024-10-27,100355,2049,17,1,16.08,0.15,16.08,6.3,9.78,3,0,4.6
326,500162,2024-10-27,100355,2038,17,1,63.89,0.0,63.89,31.39,32.5,4,0,4.5
327,500163,2025-07-10,100780,2058,19,1,24.52,0.03,24.52,12.93,11.59,3,0,4.5
328,500163,2025-07-10,100780,2018,19,3,159.5,0.03,478.5,344.08,134.42,3,0,3.3
329,500163,2025-07-10,100780,2015,19,2,64.91,0.03,129.82,70.32,59.5,4,0,3.7
330,500164,2024-10-03,101938,2043,19,2,18.68,0.0,37.36,21.6,15.76,3,0,4.7
331,500165,2025-11-20,100956,2009,12,2,15.59,0.0,31.18,15.27,15.91,5,0,3.0
332,500166,2025-04-27,101921,2044,14,3,31.15,0.0,93.45,56.62,36.83,4,0,4.2
333,500167,2025-10-21,101654,2054,14,1,66.25,0.1,66.25,46.43,19.82,1,0,4.4
334,500168,2024-08-10,100871,2016,14,3,44.39,0.03,133.17,80.86,52.31,5,0,4.2
335,500168,2024-08-10,100871,2002,14,2,81.95,0.08,163.9,80.9,83.0,3,0,5.0
336,500168,2024-08-10,100871,2045,14,2,108.13,0.03,216.26,134.69,81.57,7,0,4.5
337,500169,2024-01-12,101802,2050,11,2,33.69,0.0,67.38,41.25,26.13,5,0,3.4
338,500170,2024-04-21,100696,2018,10,1,159.01,0.0,159.01,113.54,45.47,4,0,4.3
339,500170,2024-04-21,100696,2020,10,3,44.48,0.0,133.44,74.11,59.33,6,0,3.6
340,500171,2025-02-23,101002,2041,10,1,66.32,0.0,66.32,31.51,34.81,1,0,3.1
341,500171,2025-02-23,101002,2034,10,1,54.66,0.0,54.66,32.81,21.85,4,0,4.2
342,500171,2025-02-23,101002,2030,10,3,54.51,0.0,163.53,72.88,90.65,6,0,3.8
343,500172,2026-01-29,101360,2013,21,1,76.94,0.15,76.94,45.23,31.71,3,0,4.2
344,500172,2026-01-29,101360,2004,21,2,24.78,0.15,49.56,28.01,21.55,5,0,4.8
345,500172,2026-01-29,101360,2057,21,1,19.25,0.0,19.25,9.32,9.93,6,0,3.6
346,500173,2025-05-10,101178,2045,15,2,88.39,0.1,176.78,103.19,73.59,7,0,4.7
347,500174,2025-10-01,101657,2006,12,1,28.03,0.0,28.03,18.11,9.92,6,0,3.8
348,500174,2025-10-01,101657,2035,12,3,18.43,0.0,55.29,19.61,35.68,4,0,4.4
349,500174,2025-10-01,101657,2019,12,3,264.6,0.0,793.8,542.19,251.61,5,0,3.9
350,500175,2025-01-05,100325,2027,19,1,65.48,0.0,65.48,47.52,17.96,4,0,3.9
351,500175,2025-01-05,100325,2028,19,2,36.69,0.0,73.38,33.22,40.16,7,0,3.4
352,500176,2026-01-27,100997,2055,15,3,58.48,0.0,175.44,99.72,75.72,6,0,3.9
353,500177,2026-01-13,101329,2021,14,3,27.35,0.08,82.05,38.9,43.15,4,0,4.8
354,500178,2024-06-21,100661,2027,11,1,61.89,0.0,61.89,35.34,26.55,6,0,3.5
355,500178,2024-06-21,100661,2017,11,1,292.44,0.0,292.44,205.99,86.45,6,0,3.9
356,500178,2024-06-21,100661,2044,11,1,33.22,0.0,33.22,21.4,11.82,4,0,4.7
357,500179,2025-11-12,101733,2023,14,2,157.87,0.03,315.74,246.18,69.56,5,0,3.4
358,500179,2025-11-12,101733,2031,14,3,42.58,0.08,127.74,74.98,52.76,7,0,4.0
359,500180,2024-01-15,100602,2035,17,3,16.52,0.1,49.56,23.96,25.6,3,0,4.3
360,500180,2024-01-15,100602,2028,17,3,38.92,0.0,116.76,65.26,51.5,3,0,3.8
361,500180,2024-01-15,100602,2012,17,1,92.27,0.05,92.27,51.38,40.89,5,0,4.0
362,500181,2025-04-13,100602,2004,17,3,26.21,0.1,78.63,50.92,27.71,3,0,3.9
363,500182,2024-12-11,100653,2032,14,1,97.16,0.05,97.16,57.52,39.64,6,0,3.4
364,500183,2024-08-26,101352,2005,17,1,65.73,0.0,65.73,41.2,24.53,2,0,4.0
365,500183,2024-08-26,101352,2038,17,1,68.4,0.0,68.4,40.39,28.01,6,0,3.6
366,500183,2024-08-26,101352,2046,17,2,85.44,0.1,170.88,102.07,68.81,6,0,2.5
367,500184,2026-01-07,100236,2044,19,2,30.19,0.0,60.38,38.57,21.81,4,1,2.9
368,500185,2025-06-07,100285,2038,21,2,66.19,0.0,132.38,68.62,63.76,3,0,4.2
369,500185,2025-06-07,100285,2004,21,3,28.2,0.05,84.6,51.09,33.51,1,1,3.4
370,500185,2025-06-07,100285,2003,21,2,36.78,0.1,73.56,38.67,34.89,6,0,4.1
371,500186,2024-04-19,101557,2018,16,1,151.38,0.0,151.38,103.0,48.38,4,0,4.2
372,500186,2024-04-19,101557,2049,16,3,20.44,0.0,61.32,29.12,32.2,4,0,3.4
373,500187,2024-04-20,100414,2047,12,2,51.94,0.0,103.88,59.46,44.42,4,0,3.9
374,500187,2024-04-20,100414,2059,12,1,4.81,0.0,4.81,2.0,2.81,4,1,3.1
375,500187,2024-04-20,100414,2031,12,1,48.09,0.0,48.09,28.5,19.59,3,0,4.2
376,500188,2024-04-02,100209,2057,11,2,20.53,0.0,41.06,18.47,22.59,5,0,3.6
377,500189,2024-08-28,100527,2050,11,2,35.76,0.0,71.52,43.91,27.61,1,0,3.8
378,500189,2024-08-28,100527,2045,11,1,100.76,0.0,100.76,74.7,26.06,2,0,3.7
379,500189,2024-08-28,100527,2002,11,2,89.87,0.0,179.74,102.55,77.19,7,0,3.3
380,500190,2024-02-24,100796,2049,10,3,19.4,0.0,58.2,29.77,28.43,5,0,4.5
381,500190,2024-02-24,100796,2036,10,1,95.31,0.0,95.31,54.25,41.06,8,0,4.1
382,500191,2024-07-27,100066,2007,16,2,24.45,0.0,48.9,27.21,21.69,6,0,4.4
383,500191,2024-07-27,100066,2000,16,2,130.62,0.0,261.24,185.49,75.75,5,0,3.9
384,500191,2024-07-27,100066,2016,16,2,46.73,0.0,93.46,42.46,51.0,5,0,4.1
385,500192,2025-08-27,101669,2035,12,1,20.35,0.0,20.35,8.83,11.52,6,0,5.0
386,500193,2025-11-21,100234,2020,12,2,44.08,0.0,88.16,46.54,41.62,3,0,4.2
387,500193,2025-11-21,100234,2031,12,1,47.61,0.0,47.61,31.53,16.08,1,0,2.7
388,500194,2025-09-12,100808,2051,18,3,57.66,0.0,172.98,93.6,79.38,5,0,4.1
389,500194,2025-09-12,100808,2026,18,1,20.84,0.15,20.84,9.93,10.91,4,1,3.3
390,500195,2025-01-26,100404,2011,13,3,134.78,0.0,404.34,309.84,94.5,5,0,4.2
391,500196,2025-07-03,100589,2011,19,1,127.77,0.0,127.77,81.98,45.79,6,0,4.2
392,500196,2025-07-03,100589,2030,19,3,52.26,0.0,156.78,93.58,63.2,7,0,3.0
393,500196,2025-07-03,100589,2029,19,2,81.31,0.0,162.62,99.75,62.87,8,0,3.9
394,500197,2026-01-15,100090,2012,11,3,94.98,0.03,284.94,196.15,88.79,4,0,4.8
395,500197,2026-01-15,100090,2008,11,3,73.86,0.03,221.58,130.61,90.97,3,0,5.0
396,500197,2026-01-15,100090,2013,11,1,88.41,0.03,88.41,49.16,39.25,3,0,4.1
397,500198,2024-02-12,101896,2019,14,3,251.09,0.08,753.27,536.04,217.23,2,0,3.2
398,500198,2024-02-12,101896,2021,14,3,30.27,0.03,90.81,39.44,51.37,5,0,4.0
399,500199,2025-12-15,101874,2004,10,1,28.46,0.0,28.46,15.84,12.62,7,0,3.8
400,500200,2025-07-25,100253,2051,16,2,56.4,0.0,112.8,67.57,45.23,4,0,3.6
401,500201,2024-11-01,100394,2032,11,1,91.86,0.03,91.86,58.12,33.74,7,0,4.2
402,500202,2024-12-20,101769,2034,12,2,55.66,0.03,111.32,63.02,48.3,6,0,4.2
403,500202,2024-12-20,101769,2045,12,1,101.04,0.03,101.04,54.6,46.44,2,0,4.0
404,500203,2024-12-12,100829,2000,18,2,133.8,0.0,267.6,199.81,67.79,3,0,4.5
405,500203,2024-12-12,100829,2053,18,1,40.84,0.0,40.84,24.91,15.93,1,0,5.0
406,500203,2024-12-12,100829,2010,18,3,26.35,0.05,79.05,39.89,39.16,4,0,3.5
407,500204,2024-05-04,100124,2015,20,2,67.69,0.0,135.38,76.98,58.4,3,0,3.5
408,500205,2024-06-30,100271,2009,16,1,15.34,0.0,15.34,6.91,8.43,8,0,4.3
409,500206,2024-08-21,100827,2037,21,3,24.05,0.1,72.15,31.46,40.69,8,0,3.0
410,500206,2024-08-21,100827,2021,21,1,26.27,0.1,26.27,11.81,14.46,3,0,4.7
411,500207,2024-01-05,101115,2021,19,2,31.58,0.0,63.16,36.81,26.35,4,0,4.3
412,500208,2025-01-30,101263,2005,19,3,64.08,0.0,192.24,110.85,81.39,4,0,4.1
413,500208,2025-01-30,101263,2053,19,3,40.96,0.0,122.88,72.71,50.17,4,0,4.3
414,500209,2025-01-11,100306,2003,21,1,38.01,0.1,38.01,19.4,18.61,4,0,4.9
415,500210,2024-09-17,100740,2058,11,3,26.21,0.0,78.63,46.04,32.59,4,0,4.2
416,500211,2024-05-19,100522,2009,12,3,15.5,0.0,46.5,26.37,20.13,3,0,4.7
417,500211,2024-05-19,100522,2002,12,3,89.97,0.0,269.91,167.69,102.22,7,0,3.5
418,500211,2024-05-19,100522,2044,12,1,30.65,0.0,30.65,23.64,7.01,3,0,3.2
419,500212,2026-02-05,101069,2047,15,3,47.96,0.05,143.88,89.51,54.37,7,0,3.7
420,500213,2025-06-20,100642,2033,17,3,99.89,0.0,299.67,176.17,123.5,7,0,3.4
421,500213,2025-06-20,100642,2000,17,1,110.36,0.15,110.36,86.34,24.02,3,0,4.5
422,500214,2025-01-10,100408,2008,21,3,61.01,0.15,183.03,94.72,88.31,5,0,4.7
423,500215,2025-07-24,101630,2043,11,3,19.55,0.0,58.65,26.94,31.71,4,0,3.7
424,500216,2024-10-20,101138,2053,12,1,42.06,0.0,42.06,19.76,22.3,4,0,4.3
425,500216,2024-10-20,101138,2028,12,3,37.01,0.0,111.03,64.22,46.81,3,0,4.3
426,500217,2024-06-19,100947,2046,13,2,94.41,0.0,188.82,88.54,100.28,6,0,4.6
427,500217,2024-06-19,100947,2029,13,1,80.96,0.0,80.96,54.39,26.57,2,0,3.6
428,500217,2024-06-19,100947,2012,13,1,96.22,0.0,96.22,66.78,29.44,6,0,4.3
429,500218,2025-06-15,100269,2057,18,2,18.88,0.08,37.76,18.46,19.3,4,0,3.7
430,500218,2025-06-15,100269,2025,18,3,86.99,0.03,260.97,179.51,81.46,7,0,4.0
431,500219,2025-08-31,100141,2019,21,2,280.9,0.03,561.8,406.8,155.0,3,0,3.7
432,500220,2025-05-28,101592,2029,21,3,78.83,0.1,236.49,108.22,128.27,2,0,5.0
433,500220,2025-05-28,101592,2012,21,3,92.91,0.05,278.73,168.63,110.1,9,0,3.8
434,500221,2025-03-23,101937,2054,18,1,69.34,0.05,69.34,46.38,22.96,3,0,3.3
435,500221,2025-03-23,101937,2022,18,3,160.2,0.05,480.6,346.51,134.09,4,0,3.2
436,500221,2025-03-23,101937,2007,18,3,25.28,0.05,75.84,35.03,40.81,5,0,3.8
437,500222,2024-01-02,101167,2034,19,1,54.58,0.0,54.58,30.67,23.91,7,1,3.8
438,500222,2024-01-02,101167,2021,19,3,30.2,0.0,90.6,52.3,38.3,6,0,2.3
439,500223,2025-05-18,100078,2007,14,1,24.8,0.0,24.8,11.61,13.19,6,0,2.1
440,500223,2025-05-18,100078,2013,14,2,90.08,0.05,180.16,109.97,70.19,4,0,4.6
441,500224,2025-05-03,100963,2002,17,2,87.96,0.0,175.92,105.02,70.9,6,0,3.2
442,500224,2025-05-03,100963,2058,17,1,26.51,0.0,26.51,13.32,13.19,4,1,3.8
443,500225,2024-11-21,100560,2057,12,1,20.75,0.0,20.75,10.41,10.34,1,0,4.1
444,500225,2024-11-21,100560,2021,12,1,30.86,0.0,30.86,18.85,12.01,3,0,3.9
445,500225,2024-11-21,100560,2059,12,3,5.03,0.0,15.09,7.36,7.73,4,0,3.8
446,500226,2024-07-11,100109,2010,16,2,28.15,0.0,56.3,24.93,31.37,6,0,4.0
447,500227,2026-02-12,100284,2058,13,1,26.09,0.0,26.09,13.18,12.91,3,0,4.5
448,500227,2026-02-12,100284,2059,13,3,5.12,0.0,15.36,7.07,8.29,4,0,4.8
449,500227,2026-02-12,100284,2005,13,3,67.1,0.0,201.3,106.18,95.12,3,0,5.0
450,500228,2024-10-23,100999,2027,21,3,63.64,0.0,190.92,118.41,72.51,6,0,4.3
451,500228,2024-10-23,100999,2046,21,1,93.05,0.0,93.05,48.41,44.64,3,1,3.1
452,500229,2024-08-02,100853,2039,14,3,218.23,0.0,654.69,452.68,202.01,3,0,4.0
453,500229,2024-08-02,100853,2053,14,1,39.22,0.05,39.22,24.49,14.73,1,0,4.6
454,500229,2024-08-02,100853,2034,14,3,52.25,0.0,156.75,81.0,75.75,3,0,4.1
455,500230,2025-07-12,101127,2016,14,2,47.08,0.03,94.16,62.94,31.22,2,0,4.6
456,500231,2025-01-15,101386,2043,14,1,18.35,0.0,18.35,8.79,9.56,1,0,3.6
457,500232,2025-03-16,100531,2007,20,1,26.0,0.0,26.0,14.02,11.98,3,0,3.7
458,500232,2025-03-16,100531,2003,20,1,38.13,0.05,38.13,18.32,19.81,4,0,4.0
459,500232,2025-03-16,100531,2023,20,3,149.88,0.1,449.64,363.9,85.74,6,0,3.7
460,500233,2025-05-27,100572,2000,21,1,127.06,0.0,127.06,97.53,29.53,2,0,4.1
461,500233,2025-05-27,100572,2046,21,2,94.49,0.0,188.98,105.35,83.63,6,0,3.1
462,500234,2024-10-18,101355,2001,15,3,49.66,0.0,148.98,78.41,70.57,3,0,2.8
463,500234,2024-10-18,101355,2055,15,3,51.72,0.1,155.16,88.58,66.58,3,0,5.0
464,500235,2024-04-30,100394,2019,21,2,278.59,0.03,557.18,349.5,207.68,2,0,4.4
465,500235,2024-04-30,100394,2058,21,1,23.15,0.08,23.15,11.32,11.83,2,0,3.4
466,500235,2024-04-30,100394,2021,21,2,27.56,0.13,55.12,30.21,24.91,4,0,4.2
467,500236,2024-05-12,100153,2050,19,2,32.52,0.0,65.04,37.47,27.57,5,0,3.1
468,500236,2024-05-12,100153,2032,19,1,96.48,0.0,96.48,60.07,36.41,4,0,4.3
469,500237,2026-01-12,101707,2008,20,1,65.19,0.13,65.19,36.2,28.99,2,0,4.1
470,500237,2026-01-12,101707,2017,20,3,240.63,0.13,721.89,547.32,174.57,5,0,3.2
471,500238,2025-02-03,100417,2007,20,3,23.7,0.1,71.1,38.34,32.76,7,0,4.2
472,500239,2024-11-25,100241,2015,13,2,63.52,0.0,127.04,70.3,56.74,6,0,4.2
473,500240,2024-09-09,101475,2001,16,2,48.15,0.0,96.3,64.7,31.6,4,0,4.5
474,500240,2024-09-09,101475,2018,16,2,153.21,0.0,306.42,202.98,103.44,7,0,2.7
475,500241,2025-07-24,101063,2013,13,3,88.64,0.0,265.92,166.17,99.75,9,0,3.3
476,500241,2025-07-24,101063,2014,13,2,49.23,0.0,98.46,65.51,32.95,4,0,3.5
477,500242,2025-12-22,100294,2049,13,1,19.05,0.0,19.05,7.99,11.06,4,0,3.2
478,500242,2025-12-22,100294,2044,13,1,30.82,0.0,30.82,19.0,11.82,5,0,3.6
479,500242,2025-12-22,100294,2026,13,2,25.46,0.0,50.92,23.44,27.48,6,0,3.6
480,500243,2025-08-30,101701,2008,15,1,77.26,0.0,77.26,48.9,28.36,3,0,3.0
481,500243,2025-08-30,101701,2045,15,3,92.53,0.1,277.59,142.11,135.48,6,0,3.5
482,500243,2025-08-30,101701,2050,15,2,28.96,0.1,57.92,35.3,22.62,5,0,3.6
483,500244,2025-02-26,100491,2029,10,1,79.17,0.0,79.17,42.49,36.68,5,0,3.2
484,500245,2025-01-10,101352,2051,12,3,56.25,0.0,168.75,84.64,84.11,3,0,4.6
485,500245,2025-01-10,101352,2055,12,3,57.65,0.0,172.95,97.6,75.35,6,0,3.6
486,500246,2025-11-15,101301,2055,19,1,55.52,0.0,55.52,36.12,19.4,3,0,4.9
487,500246,2025-11-15,101301,2039,19,1,230.18,0.0,230.18,160.34,69.84,4,0,4.4
488,500246,2025-11-15,101301,2048,19,3,87.54,0.0,262.62,168.52,94.1,4,0,4.4
489,500247,2025-11-07,101659,2046,11,2,90.49,0.0,180.98,93.45,87.53,4,0,5.0
490,500247,2025-11-07,101659,2051,11,3,56.45,0.0,169.35,93.97,75.38,4,0,4.1
491,500248,2024-11-04,101457,2053,17,2,38.91,0.05,77.82,42.41,35.41,10,0,4.0
492,500248,2024-11-04,101457,2025,17,2,81.05,0.05,162.1,101.22,60.88,3,0,3.7
493,500248,2024-11-04,101457,2049,17,1,18.34,0.05,18.34,10.08,8.26,4,0,3.4
494,500249,2026-01-31,101406,2053,19,1,42.38,0.0,42.38,23.12,19.26,4,0,3.6
495,500249,2026-01-31,101406,2021,19,3,31.22,0.0,93.66,47.16,46.5,2,0,4.2
496,500250,2025-10-15,100102,2012,13,2,98.55,0.0,197.1,109.16,87.94,5,0,4.2
497,500250,2025-10-15,100102,2043,13,3,20.23,0.0,60.69,27.31,33.38,4,0,4.0
498,500250,2025-10-15,100102,2048,13,1,86.67,0.0,86.67,51.27,35.4,3,0,4.0
499,500251,2025-10-30,101876,2059,15,3,4.52,0.08,13.56,5.57,7.99,2,0,4.1
500,500252,2024-02-14,100253,2023,20,1,160.84,0.0,160.84,120.53,40.31,3,0,5.0
501,500252,2024-02-14,100253,2033,20,1,93.47,0.05,93.47,59.02,34.45,7,0,5.0
502,500252,2024-02-14,100253,2035,20,1,18.01,0.0,18.01,8.86,9.15,2,0,3.9
503,500253,2024-04-12,100507,2018,20,3,147.91,0.1,443.73,343.33,100.4,3,0,4.4
504,500253,2024-04-12,100507,2007,20,3,27.67,0.0,83.01,36.17,46.84,1,0,4.2
505,500253,2024-04-12,100507,2009,20,2,15.47,0.0,30.94,14.28,16.66,5,0,4.0
506,500254,2024-08-23,100892,2041,21,1,65.8,0.0,65.8,42.58,23.22,3,0,3.6
507,500254,2024-08-23,100892,2015,21,2,61.94,0.05,123.88,75.13,48.75,4,0,4.1
508,500254,2024-08-23,100892,2037,21,2,26.28,0.0,52.56,23.78,28.78,5,0,4.0
509,500255,2025-08-24,100576,2026,17,3,24.54,0.1,73.62,35.45,38.17,8,0,5.0
510,500256,2024-03-02,101185,2040,20,3,59.36,0.0,178.08,107.64,70.44,7,0,3.7
511,500257,2024-03-06,100105,2033,14,3,101.27,0.0,303.81,202.03,101.78,5,0,3.5
512,500258,2024-01-26,100907,2031,17,1,40.54,0.15,40.54,20.66,19.88,1,0,5.0
513,500258,2024-01-26,100907,2006,17,3,29.88,0.0,89.64,51.11,38.53,4,0,3.8
514,500259,2024-05-31,100698,2006,18,3,22.83,0.18,68.49,41.41,27.08,1,0,4.7
515,500259,2024-05-31,100698,2020,18,2,44.85,0.03,89.7,51.75,37.95,3,0,5.0
516,500259,2024-05-31,100698,2034,18,3,51.26,0.08,153.78,85.11,68.67,4,1,3.3
517,500260,2025-12-26,101294,2010,21,1,26.63,0.0,26.63,11.48,15.15,4,0,4.4
518,500260,2025-12-26,101294,2040,21,3,60.82,0.0,182.46,113.8,68.66,4,0,2.8
519,500260,2025-12-26,101294,2003,21,3,36.35,0.15,109.05,50.82,58.23,8,0,4.6
520,500261,2025-07-23,101039,2011,14,1,137.48,0.0,137.48,80.18,57.3,6,0,3.9
521,500261,2025-07-23,101039,2048,14,1,85.72,0.0,85.72,59.65,26.07,5,0,3.9
522,500262,2025-07-20,101511,2010,20,3,28.77,0.0,86.31,39.69,46.62,5,0,4.2
523,500262,2025-07-20,101511,2021,20,1,28.93,0.05,28.93,14.54,14.39,2,0,5.0
524,500262,2025-07-20,101511,2001,20,2,43.8,0.05,87.6,55.36,32.24,4,0,3.8
525,500263,2024-08-19,100328,2048,16,1,85.35,0.0,85.35,42.73,42.62,1,0,4.4
526,500264,2025-05-08,101899,2016,11,3,45.76,0.0,137.28,103.6,33.68,7,0,4.2
527,500264,2025-05-08,101899,2021,11,2,31.4,0.0,62.8,32.77,30.03,3,0,4.4
528,500264,2025-05-08,101899,2019,11,1,277.43,0.0,277.43,189.73,87.7,1,0,5.0
529,500265,2025-09-07,100784,2059,17,1,4.15,0.18,4.15,2.01,2.14,7,0,3.5
530,500266,2025-02-24,100699,2003,21,2,41.18,0.0,82.36,44.27,38.09,7,0,4.6
531,500266,2025-02-24,100699,2015,21,3,63.86,0.0,191.58,138.76,52.82,8,0,3.7
532,500267,2025-11-07,101096,2023,15,1,164.48,0.05,164.48,118.73,45.75,6,0,3.8
533,500268,2025-03-25,100326,2043,16,1,19.86,0.0,19.86,10.13,9.73,5,0,5.0
534,500269,2024-09-13,101629,2021,21,2,27.55,0.1,55.1,32.09,23.01,5,1,3.1
535,500269,2024-09-13,101629,2048,21,2,88.78,0.0,177.56,116.14,61.42,2,0,4.2
536,500269,2024-09-13,101629,2051,21,1,56.92,0.0,56.92,29.51,27.41,2,1,3.7
537,500270,2025-05-19,100528,2001,21,2,48.38,0.0,96.76,68.05,28.71,7,0,4.6
538,500271,2026-01-15,101854,2022,14,3,160.05,0.05,480.15,348.26,131.89,5,0,4.1
539,500271,2026-01-15,101854,2013,14,3,82.75,0.05,248.25,161.11,87.14,4,0,3.7
540,500272,2025-10-14,100296,2055,19,1,58.67,0.03,58.67,26.78,31.89,5,0,3.8
541,500272,2025-10-14,100296,2046,19,3,92.51,0.03,277.53,184.78,92.75,1,0,5.0
542,500273,2025-01-28,101728,2005,17,1,64.92,0.03,64.92,35.85,29.07,1,0,4.0
543,500273,2025-01-28,101728,2030,17,3,48.97,0.13,146.91,86.95,59.96,6,0,3.9
544,500273,2025-01-28,101728,2039,17,3,184.29,0.18,552.87,428.03,124.84,2,0,3.6
545,500274,2025-04-16,100788,2030,17,1,46.01,0.1,46.01,28.48,17.53,3,0,4.0
546,500274,2025-04-16,100788,2038,17,3,64.5,0.0,193.5,115.8,77.7,2,0,4.6
547,500275,2026-02-10,101214,2048,18,3,76.34,0.1,229.02,154.23,74.79,2,0,4.5
548,500275,2026-02-10,101214,2015,18,3,65.2,0.0,195.6,96.21,99.39,5,1,3.3
549,500275,2026-02-10,101214,2029,18,3,69.49,0.15,208.47,114.29,94.18,6,0,3.5
550,500276,2025-08-14,101745,2035,13,2,18.42,0.0,36.84,18.83,18.01,2,0,4.3
551,500277,2025-01-31,100258,2038,13,2,67.88,0.0,135.76,79.32,56.44,7,0,4.3
552,500277,2025-01-31,100258,2018,13,3,159.86,0.0,479.58,322.93,156.65,2,1,2.9
553,500278,2024-08-09,100694,2031,10,2,48.25,0.0,96.5,48.37,48.13,5,0,4.8
554,500278,2024-08-09,100694,2018,10,3,159.55,0.0,478.65,336.2,142.45,5,0,2.9
555,500279,2025-12-16,101896,2019,20,3,228.49,0.18,685.47,493.94,191.53,4,0,3.2
