ID_Pedido,Fecha_pedido,ID_Cliente,Segmento_Cliente,Pais,Region,Ciudad,Categoria_Producto,Producto,Canal,Campaña,Estación,Unidades,Descuento_pct,Ingresos,Costo,Ganancia
ORD-202505-00134,17/05/2025,CLI-7319,Premium,Mexico,Norte,Monterrey,Electronica,Smartwatch,Online,Siempre activo,Otoño,2,0.002611176423344727,390.30400984000875,280.2040013298514,110.10000851015735
ORD-202502-00135,01/02/2025,CLI-2758,Premium,Colombia,Pacífico,Cali,Hogar,Aspiradora,Tienda,Siempre activo,Verano,4,0.015906501840178867,1101.4341640436753,695.686861140408,405.74730290326727
ORD-202501-00136,27/01/2025,CLI-1023,Basico,Colombia,Andina,Medellín,Electronica,Audifonos,Online,Siempre activo,Verano,2,0.07825090226917168,223.80917351259487,166.76953433001856,57.03963918257631
ORD-202407-00137,25/07/2024,CLI-7487,Premium,Chile,Centro,Valparaíso,Deportes,Bicicleta,Online,Siempre activo,Invierno,1,0.05361399057024498,454.74,312.87743399825234,141.85884014369287
ORD-202401-00138,15/01/2024,CLI-1068,Estandar,Peru,Sierra,Cusco,Deportes,Guantes,Online,Siempre activo,Verano,5,0.06419436359803361,177.8783410458258,119.68825027197109,58.19009077385472
ORD-202507-00139,07/07/2025,CLI-7676,Estandar,Colombia,Caribe,Barranquilla,Deportes,Mancuernas,Online,Siempre activo,Invierno,1,0.06399293862236952,49.1886864559975,35.083984489072584,14.104701966924914
ORD-202504-00140,05/04/2025,CLI-8971,Premium,Mexico,Occidente,Guadalajara,Hogar,Licuadora,Online,Navidad,Otoño,1,0.09508463105167375,89.57124932916366,58.91411887985942,30.65713044930424
ORD-202511-00141,21/11/2025,CLI-9218,Estandar,Peru,Costa,Lima,Deportes,Guantes,Online,Temporada baja,Primavera,1,0.13002798037587004,31.439847013942,22.951088320177664,8.488758693764336
ORD-202507-00142,28/07/2025,CLI-7125,Basico,Peru,Sierra,Arequipa,Deportes,Bicicleta,Tienda,Navidad,Invierno,1,0.11928023685351655,339.84,220.7920653927783,119.0511607957624
ORD-202408-00143,28/08/2024,CLI-4176,Premium,Colombia,Andina,Medellín,Electronica,Parlante,Online,Siempre activo,Invierno,1,0.03113431737548025,124.682693400222,88.35401275596598,36.328680644256025
ORD-202507-00144,17/07/2025,CLI-5200,Premium,Peru,Sierra,Arequipa,Deportes,Cuerda,Tienda,Back to School,Invierno,2,0.07450926850576867,32.06,23.386492500273054,8.669852086623667
ORD-202404-00145,05/04/2024,CLI-5155,Estandar,Peru,Sierra,Cusco,Deportes,Mancuernas,Online,Back to School,Otoño,3,0.07942958786421636,196.6535264463564,133.41503264650547,63.23849379985094
ORD-202504-00146,29/04/2025,CLI-2417,Premium,Chile,Centro,Valparaíso,Deportes,Mancuernas,Online,Siempre activo,Otoño,3,0.07929294131594204,202.0655341787733,130.74297024068417,71.32256393808913
ORD-202502-00147,10/02/2025,CLI-2906,Estandar,Peru,Costa,Trujillo,Hogar,Cafetera,Online,Siempre activo,Verano,1,0.07062280265379513,121.01563162404786,79.73920856327966,41.276423060768195
ORD-202408-00148,18/08/2024,CLI-2334,Estandar,Peru,Sierra,Cusco,Hogar,Cafetera,Online,Navidad,Invierno,1,0.11938597843384043,100.05,67.47586062747169,32.57283531806115
ORD-202510-00149,16/10/2025,CLI-1100,Premium,Peru,Sierra,Cusco,Electronica,Tablet,Tienda,Siempre activo,Primavera,1,0.019190431238240963,458.30492303747667,304.63558101253716,153.6693420249395
ORD-202406-00150,19/06/2024,CLI-1107,Basico,Peru,Sierra,Arequipa,Moda,Jeans,Online,Siempre activo,Invierno,1,0.03207526952889539,58.110902177487276,35.74190341401979,22.368998763467488
ORD-202506-00151,24/06/2025,CLI-4439,Premium,Colombia,Pacífico,Cali,Electronica,Smartwatch,Tienda,Navidad,Invierno,1,0.1442080065009019,135.2694369421041,101.45207770657808,33.81735923552603
ORD-202402-00152,05/02/2024,CLI-8963,Premium,Chile,Centro,Valparaíso,Hogar,Lampara,Online,Navidad,Verano,2,0.0795022308641618,136.22,84.40206504605148,51.82205531907128
ORD-202506-00153,08/06/2025,CLI-7096,Estandar,Colombia,Andina,Medellín,Hogar,Licuadora,Online,Siempre activo,Invierno,1,0.023036005692684876,74.19253669844697,50.3344093008849,23.858127397562072
ORD-202406-00154,08/06/2024,CLI-8380,Premium,Chile,Norte,Antofagasta,Deportes,Cuerda,Online,Siempre activo,Invierno,1,0.07840422699535612,15.675651866591524,10.858101576426517,4.817550290165007
ORD-202511-00155,29/11/2025,CLI-1540,Estandar,Peru,Sierra,Cusco,Deportes,Bicicleta,Tienda,Siempre activo,Primavera,1,0.036014341641613316,600.3070944573623,394.6385790543181,205.66851540304418
ORD-202408-00156,30/08/2024,CLI-8399,Estandar,Colombia,Andina,Medellín,Deportes,Mancuernas,Online,Black Friday,Invierno,3,0.18511167400730905,136.69,88.71158122021974,47.980609294469886
ORD-202403-00157,26/03/2024,CLI-6664,Basico,Colombia,Andina,Bogotá,Deportes,Mancuernas,Online,Siempre activo,Otoño,1,0.041760654543144864,57.56996869733366,37.540480513308665,20.02948818402499
ORD-202507-00158,31/07/2025,CLI-3365,Estandar,Peru,Costa,Lima,Moda,Jeans,Online,Siempre activo,Invierno,5,0.038966464202868346,337.47993611335994,195.74732289062885,141.7326132227311
ORD-202511-00159,12/11/2025,CLI-8849,Estandar,Peru,Sierra,Cusco,Deportes,Guantes,Tienda,Navidad,Primavera,1,0.1551350289811844,34.622048582186174,21.81189060677729,12.810157975408885
ORD-202507-00160,10/07/2025,CLI-1557,Basico,Peru,Sierra,Cusco,Hogar,Cafetera,Online,Siempre activo,Invierno,2,0.018019034851169582,192.97103855496346,137.00943737402406,55.9616011809394
ORD-202507-00161,27/07/2025,CLI-7446,Estandar,Peru,Sierra,Cusco,Deportes,Bicicleta,Tienda,Back to School,Invierno,2,0.11492180457757813,785.91,530.1094534446501,255.8040513002386
ORD-202510-00162,07/10/2025,CLI-1543,Estandar,Colombia,Caribe,Barranquilla,Moda,Bolso,Online,Siempre activo,Primavera,2,0.08339816938218178,187.64722158428233,110.31043644782817,77.33678513645417
ORD-202401-00163,28/01/2024,CLI-2308,Premium,Colombia,Andina,Medellín,Deportes,Guantes,Tienda,Siempre activo,Verano,1,0.08368476481655826,38.80685748444429,25.27563512616773,13.531222358276562
ORD-202509-00164,11/09/2025,CLI-3072,Estandar,Mexico,Centro,CDMX,Deportes,Bicicleta,Tienda,Navidad,Primavera,1,0.11894710599646216,447.54,321.6495915120733,125.8854099840957
ORD-202507-00165,09/07/2025,CLI-5135,Estandar,Colombia,Andina,Bogotá,Deportes,Guantes,Online,Siempre activo,Invierno,5,0.05165597727590268,118.8540330415773,78.92426799706354,39.92976504451376
ORD-202412-00166,05/12/2024,CLI-3913,Basico,Peru,Sierra,Cusco,Hogar,Licuadora,Tienda,Siempre activo,Verano,1,0.0318463158018316,96.00717371843987,65.0156699192158,30.991503799224077
ORD-202411-00167,26/11/2024,CLI-6878,Estandar,Peru,Costa,Trujillo,Deportes,Cuerda,Tienda,Back to School,Primavera,3,0.06494435887571383,57.78331804391528,36.40349036766663,21.379827676248652
ORD-202510-00168,01/10/2025,CLI-2609,Estandar,Colombia,Andina,Medellín,Deportes,Cuerda,Online,Siempre activo,Primavera,1,0.06553229965851595,16.24,11.711369036567747,4.533272224115072
ORD-202505-00169,20/05/2025,CLI-7764,Estandar,Colombia,Pacífico,Cali,Deportes,Cuerda,Tienda,Navidad,Otoño,2,0.15176688797268212,29.98,19.801205184977462,10.180481221765508
ORD-202412-00170,13/12/2024,CLI-6688,Basico,Mexico,Centro,Puebla,Moda,Zapatillas,Online,Black Friday,Verano,1,0.15618497301744538,92.10434676237105,58.970186719332936,33.134160043038115
ORD-202504-00171,17/04/2025,CLI-3243,Basico,Peru,Sierra,Cusco,Electronica,Audifonos,Online,Back to School,Otoño,1,0.03,120.09058383414596,86.36417693571707,33.72640689842889
ORD-202408-00172,18/08/2024,CLI-1789,Premium,Peru,Costa,Trujillo,Hogar,Licuadora,Online,Siempre activo,Invierno,2,0.05053791057752353,161.42296527700344,113.00911777214326,48.413847504860186
ORD-202407-00173,08/07/2024,CLI-3804,Estandar,Colombia,Andina,Bogotá,Electronica,Smartwatch,Online,Siempre activo,Invierno,5,0.0,693.23,494.88974893999256,198.34104533017143
ORD-202408-00174,12/08/2024,CLI-6594,Premium,Peru,Sierra,Arequipa,Electronica,Smartwatch,Tienda,Navidad,Invierno,2,0.12303683183504684,268.17,174.42930954900757,93.74093109426954
ORD-202501-00175,19/01/2025,CLI-1376,Basico,Colombia,Andina,Medellín,Hogar,Lampara,Tienda,Siempre activo,Verano,1,0.042832045356286375,56.48481710503843,37.90367966676291,18.58113743827552
ORD-202501-00176,11/01/2025,CLI-4881,Estandar,Peru,Costa,Lima,Hogar,Lampara,Online,Siempre activo,Verano,1,0.05372125423316065,71.71265626565827,46.49200211669619,25.220654148962076
ORD-202410-00177,09/10/2024,CLI-5395,Basico,Mexico,Norte,Monterrey,Moda,Chaqueta,Online,Siempre activo,Primavera,1,0.07061032128344591,132.40707179646634,84.5826932069703,47.824378589496035
ORD-202509-00178,24/09/2025,CLI-9621,Basico,Chile,Centro,Santiago,Hogar,Cafetera,Online,Black Friday,Primavera,3,0.21350466901839943,293.8088334712644,208.60427176459774,85.20456170666665
ORD-202509-00179,19/09/2025,CLI-2469,Estandar,Colombia,Andina,Bogotá,Electronica,Tablet,Online,Siempre activo,Primavera,2,0.005624119449267009,654.9914501335294,450.4970731815285,204.4943769520009
ORD-202409-00180,15/09/2024,CLI-5370,Estandar,Colombia,Caribe,Barranquilla,Deportes,Guantes,Online,Siempre activo,Primavera,1,0.04827807608639619,33.87,23.19682976829447,10.676081019010617
ORD-202412-00181,24/12/2024,CLI-1910,Estandar,Colombia,Andina,Bogotá,Hogar,Licuadora,Online,Siempre activo,Verano,1,0.06986788946478859,85.6128350608641,52.27328108873785,33.33955397212625
ORD-202512-00182,10/12/2025,CLI-1642,Estandar,Peru,Costa,Trujillo,Electronica,Audifonos,Online,Siempre activo,Verano,2,0.08170174733841255,264.42,190.80014257962557,73.62161083033078
ORD-202503-00183,31/03/2025,CLI-9619,Basico,Chile,Sur,Concepción,Deportes,Cuerda,Online,Siempre activo,Otoño,1,0.10459315361937793,16.376430068765778,11.954793950199019,4.421636118566759
ORD-202502-00184,14/02/2025,CLI-7762,Estandar,Colombia,Andina,Bogotá,Moda,Zapatillas,Tienda,Temporada baja,Verano,1,0.09225134010054646,113.61883052143422,69.85010498449415,43.76872553694007
ORD-202510-00185,10/10/2025,CLI-8514,Premium,Peru,Sierra,Cusco,Deportes,Bicicleta,Online,Siempre activo,Primavera,3,0.10142550399873013,1654.337326227259,1127.0662000684476,527.2711261588113
ORD-202411-00186,13/11/2024,CLI-6247,Estandar,Peru,Sierra,Cusco,Moda,Bolso,Tienda,Siempre activo,Primavera,1,0.06486496007420543,97.19141967394387,59.86778043961217,37.3236392343317
ORD-202511-00187,07/11/2025,CLI-8485,Estandar,Mexico,Occidente,Guadalajara,Deportes,Guantes,Online,Black Friday,Primavera,2,0.16779617765891916,53.566718221805104,37.822588146513375,15.744130075291729
ORD-202408-00188,12/08/2024,CLI-1303,Estandar,Chile,Sur,Concepción,Deportes,Mancuernas,Tienda,Siempre activo,Invierno,1,0.13,49.78,36.33760838178638,13.439937346688104
ORD-202408-00189,21/08/2024,CLI-7656,Estandar,Chile,Norte,Antofagasta,Moda,Jeans,Online,Siempre activo,Invierno,1,0.09186302246597555,59.36288876158518,39.636381581586,19.72650717999918
ORD-202511-00190,14/11/2025,CLI-5071,Basico,Peru,Sierra,Arequipa,Electronica,Tablet,Online,Back to School,Primavera,2,0.08918403659308266,623.3502130766916,414.05648862913404,209.29372444755757
ORD-202510-00191,25/10/2025,CLI-5599,Estandar,Mexico,Centro,Puebla,Hogar,Lampara,Online,Siempre activo,Primavera,2,0.10830586643366591,109.1034496568494,68.06176356436733,41.04168609248208
ORD-202501-00192,08/01/2025,CLI-1944,Basico,Colombia,Caribe,Barranquilla,Moda,Zapatillas,Online,Siempre activo,Verano,1,0.005185156512674621,105.49,63.63887684506372,41.84749320833738
ORD-202511-00193,02/11/2025,CLI-3567,Estandar,Colombia,Caribe,Barranquilla,Moda,Chaqueta,Online,Siempre activo,Primavera,2,0.07634145879389345,272.4762103709596,174.87932344133688,97.59688692962274
ORD-202508-00194,30/08/2025,CLI-9888,Basico,Colombia,Caribe,Barranquilla,Hogar,Cafetera,Online,Siempre activo,Invierno,1,0.034859159307633614,88.75379513081799,59.022074176844534,29.731720953973458
ORD-202504-00195,16/04/2025,CLI-2149,Premium,Peru,Costa,Trujillo,Moda,Jeans,Online,Siempre activo,Otoño,1,0.05607171371927402,87.41,56.89065542179408,30.515711877051814
ORD-202408-00196,20/08/2024,CLI-7412,Premium,Colombia,Pacífico,Cali,Electronica,Smartwatch,Tienda,Siempre activo,Invierno,1,0.06895111123203715,151.95608276757812,112.05031846440203,39.9057643031761
ORD-202511-00197,22/11/2025,CLI-9495,Basico,Peru,Costa,Lima,Hogar,Lampara,Online,Navidad,Primavera,2,0.1395688409936896,106.02,67.04793594175136,38.971591868859846
ORD-202404-00198,22/04/2024,CLI-8433,Estandar,Colombia,Caribe,Barranquilla,Hogar,Lampara,Tienda,Siempre activo,Otoño,5,0.05107331365990784,290.200793068639,182.14143305999838,108.0593600086406
ORD-202505-00199,11/05/2025,CLI-2558,Estandar,Colombia,Caribe,Barranquilla,Deportes,Bicicleta,Tienda,Siempre activo,Otoño,2,0.055548644065413,1094.5859646712852,742.4594520919615,352.12651257932373
ORD-202503-00200,17/03/2025,CLI-4414,Premium,Peru,Costa,Lima,Moda,Chaqueta,Online,Back to School,Otoño,2,0.0582007795120196,347.16,230.6126678555841,116.5456175167838
ORD-202507-00201,17/07/2025,CLI-9596,Estandar,Colombia,Caribe,Barranquilla,Hogar,Cafetera,Tienda,Siempre activo,Invierno,2,0.020353387548154345,209.07,135.72772980535703,73.33775585659743
ORD-202409-00202,24/09/2024,CLI-2469,Basico,Mexico,Norte,Monterrey,Deportes,Cuerda,Online,Temporada baja,Primavera,1,0.08030597091022348,15.010192617115367,10.61624904195265,4.393943575162718
ORD-202505-00203,24/05/2025,CLI-4360,Basico,Mexico,Centro,Puebla,Moda,Jeans,Online,Siempre activo,Otoño,1,0.033489034168054876,73.6524051750019,43.83453354631397,29.817871628687932
ORD-202501-00204,20/01/2025,CLI-4136,Premium,Chile,Norte,Antofagasta,Moda,Jeans,Online,Siempre activo,Verano,1,0.037056330663203456,85.24706619993982,50.97076303412469,34.276303165815136
ORD-202501-00205,21/01/2025,CLI-6722,Estandar,Colombia,Pacífico,Cali,Hogar,Licuadora,Tienda,Siempre activo,Verano,1,0.04067187450946719,97.52179305583611,69.24047306964364,28.28131998619247
ORD-202404-00206,22/04/2024,CLI-1170,Estandar,Mexico,Occidente,Guadalajara,Moda,Zapatillas,Tienda,Siempre activo,Otoño,1,0.004019480872287984,103.09920608900842,66.92925389972628,36.16995218928214
ORD-202509-00207,04/09/2025,CLI-7804,Premium,Chile,Centro,Valparaíso,Hogar,Aspiradora,Online,Siempre activo,Primavera,2,0.0761836224340883,468.03,309.3155100001004,158.71047275172486
ORD-202509-00208,16/09/2025,CLI-4446,Premium,Peru,Sierra,Cusco,Moda,Jeans,Tienda,Siempre activo,Primavera,1,0.08567679383767356,99.26509328631177,61.460326325961915,37.80476696034985
ORD-202403-00209,21/03/2024,CLI-4759,Estandar,Chile,Centro,Santiago,Hogar,Cafetera,Tienda,Black Friday,Otoño,1,0.24092978732512602,101.88,66.93158381754283,34.952215353038795
ORD-202511-00210,29/11/2025,CLI-2217,Premium,Peru,Sierra,Arequipa,Moda,Chaqueta,Tienda,Siempre activo,Primavera,2,0.023070218441748384,367.79526316051084,223.89087074235718,143.90439241815366
ORD-202404-00211,22/04/2024,CLI-8161,Estandar,Colombia,Pacífico,Cali,Electronica,Smartwatch,Online,Siempre activo,Otoño,1,0.04853510492198891,163.01105804811723,110.52871560812844,52.4823424399888
ORD-202401-00212,02/01/2024,CLI-8637,Basico,Peru,Costa,Trujillo,Electronica,Audifonos,Online,Back to School,Verano,1,0.07630670409407209,108.91338277808666,70.79369880575632,38.119683972330336
ORD-202510-00213,03/10/2025,CLI-3288,Premium,Mexico,Norte,Monterrey,Hogar,Lampara,Online,Siempre activo,Primavera,1,0.0908856409736236,63.52684202437116,44.40002008627881,19.126821938092355
ORD-202408-00214,07/08/2024,CLI-1045,Basico,Peru,Costa,Lima,Electronica,Tablet,Online,Temporada baja,Invierno,1,0.09286239014670865,227.35495384304204,155.06571470534027,72.28923913770177
ORD-202507-00215,19/07/2025,CLI-4597,Premium,Colombia,Caribe,Barranquilla,Deportes,Mancuernas,Online,Back to School,Invierno,1,0.062465446569265864,54.43394227780726,35.097847964547,19.33609431326026
ORD-202408-00216,12/08/2024,CLI-2615,Estandar,Chile,Sur,Concepción,Hogar,Licuadora,Online,Siempre activo,Invierno,1,0.01871953171111724,73.25,44.68434652975592,28.568680568204606
ORD-202501-00217,19/01/2025,CLI-8366,Estandar,Peru,Costa,Trujillo,Deportes,Bicicleta,Online,Siempre activo,Verano,3,0.04062446362595409,1581.9621882108272,1117.8484483800548,464.1137398307724
ORD-202502-00218,06/02/2025,CLI-6030,Basico,Peru,Costa,Lima,Deportes,Mancuernas,Online,Temporada baja,Verano,1,0.11628193493633147,59.23355467736533,42.51781930895416,16.715735368411174
ORD-202509-00219,29/09/2025,CLI-1825,Premium,Peru,Costa,Lima,Electronica,Smartwatch,Online,Navidad,Primavera,1,0.14555698314552948,196.77,137.81388814536993,58.95749729405327
ORD-202405-00220,09/05/2024,CLI-9254,Estandar,Peru,Sierra,Arequipa,Moda,Zapatillas,Tienda,Siempre activo,Otoño,1,0.052644058134410684,114.94,69.56304472569403,45.37750678676187
ORD-202402-00221,22/02/2024,CLI-1721,Basico,Chile,Centro,Valparaíso,Electronica,Parlante,Online,Siempre activo,Verano,1,0.052708440132580296,123.13379694580554,83.02136243424118,40.11243451156436
ORD-202511-00222,14/11/2025,CLI-8041,Estandar,Mexico,Occidente,Guadalajara,Deportes,Mancuernas,Online,Siempre activo,Primavera,1,0.08900746832756126,54.213365963174645,38.175400483504994,16.03796547966965
ORD-202512-00223,30/12/2025,CLI-1500,Basico,Peru,Sierra,Cusco,Moda,Bolso,Online,Siempre activo,Verano,3,0.08402001502444248,279.55522238135313,165.67971671655044,113.87550566480269
ORD-202511-00224,02/11/2025,CLI-8798,Premium,Chile,Sur,Concepción,Electronica,Audifonos,Tienda,Siempre activo,Primavera,1,0.051875771670344246,152.27081547675158,109.87523871840756,42.39557675834402
ORD-202512-00225,10/12/2025,CLI-4154,Basico,Colombia,Andina,Medellín,Hogar,Cafetera,Tienda,Black Friday,Verano,1,0.21503760394580895,91.34,59.406007617702066,31.93091058714743
ORD-202502-00226,19/02/2025,CLI-9102,Estandar,Peru,Costa,Lima,Hogar,Aspiradora,Online,Navidad,Verano,2,0.15757198138886275,427.6468641108626,288.72297218149,138.92389192937264
ORD-202409-00227,03/09/2024,CLI-7605,Premium,Chile,Centro,Valparaíso,Electronica,Smartwatch,Tienda,Black Friday,Primavera,2,0.20204361322140843,370.83102593699437,253.5967848768816,117.23424106011277
ORD-202503-00228,14/03/2025,CLI-1226,Estandar,Mexico,Centro,CDMX,Deportes,Mancuernas,Tienda,Siempre activo,Otoño,1,0.020003141232557,72.76130509389071,45.83962220915115,26.92168288473956
ORD-202407-00229,21/07/2024,CLI-2884,Basico,Colombia,Caribe,Barranquilla,Moda,Zapatillas,Online,Back to School,Invierno,5,0.06500481207795009,388.9638685443624,235.17962945256423,153.78423909179818
ORD-202407-00230,02/07/2024,CLI-5297,Premium,Peru,Sierra,Arequipa,Moda,Jeans,Online,Siempre activo,Invierno,3,0.12585703153894784,189.98994735185542,118.10792403840767,71.88202331344775
ORD-202405-00231,02/05/2024,CLI-3122,Estandar,Peru,Sierra,Cusco,Electronica,Smartwatch,Online,Siempre activo,Otoño,1,0.07339116573642836,210.65683415230964,145.2213040134232,65.43553013888643
ORD-202502-00232,04/02/2025,CLI-9866,Basico,Mexico,Norte,Monterrey,Hogar,Lampara,Tienda,Siempre activo,Verano,1,0.09727923576823952,47.14826299359411,31.41855333692817,15.72970965666594
ORD-202410-00233,20/10/2024,CLI-1871,Basico,Peru,Costa,Lima,Hogar,Aspiradora,Online,Siempre activo,Primavera,1,0.019852841000186465,211.3745839863638,140.51967099965174,70.85491298671207
ORD-202410-00234,06/10/2024,CLI-9759,Basico,Peru,Costa,Trujillo,Hogar,Licuadora,Tienda,Temporada baja,Primavera,1,0.09494182394488876,85.99,58.749259737102726,27.243197568864282
ORD-202509-00235,01/09/2025,CLI-3800,Premium,Peru,Costa,Lima,Hogar,Cafetera,Online,Temporada baja,Primavera,1,0.1482022100991448,134.48170198411364,90.6447961445571,43.836905839556536
ORD-202407-00236,16/07/2024,CLI-1306,Basico,Mexico,Norte,Monterrey,Deportes,Bicicleta,Online,Siempre activo,Invierno,2,0.05174467339550713,723.615473305075,511.7985938062644,211.81687949881064
ORD-202505-00237,25/05/2025,CLI-2844,Basico,Colombia,Caribe,Barranquilla,Moda,Bolso,Online,Siempre activo,Otoño,1,0.005610663306497371,92.64894575522455,56.65123878111465,35.997706974109896
ORD-202405-00238,23/05/2024,CLI-1974,Premium,Colombia,Pacífico,Cali,Deportes,Mancuernas,Tienda,Black Friday,Otoño,3,0.17481681038444372,186.3810867059769,136.05819329536317,50.322893410613744
ORD-202508-00239,31/08/2025,CLI-6310,Premium,Peru,Costa,Lima,Electronica,Parlante,Online,Siempre activo,Invierno,1,0.061760077503399236,117.04929170756874,85.69377503930826,31.355516668260478
