customer_id,country,city,segment,signup_date,last_activity_date,device_os,plan_type,monthly_fee_usd,orders_90d,avg_order_value_usd,total_spend_90d_usd,support_tickets_90d,satisfaction_score,coupon_used,preferred_category,churned,age,monthly_fee_raw,last_activity_raw
C000165,Colombia,Bogotá,Retail,2024-05-07,2025-02-27,Windows,Plus,46.59,3,10.4,31.2,0,4.9,yes,Juguetes,0,24.0,46.59,2025-02-27
C000166,Colombia,Bogotá,Retail,2024-11-11,2025-05-29,iOS,Basic,26.6,2,33.31,66.62,1,5.0,no,Hogar,1,31.0,26.6,2025-05-29
C000167,México,Puebla,Retail,2025-11-26,2026-02-08,iOS,Basic,31.07,6,25.96,155.77,0,3.7,no,Belleza,1,32.0,31.07,2026-02-08
C000168,Colombia,Medellín,Retail,2024-08-19,2025-09-11,Android,Basic,,5,24.53,122.63,0,4.6,no,Belleza,1,32.0,,2025-09-11
C000169,Colombia,Barranquilla,Retail,2024-01-19,2024-10-27,Windows,Basic,19.25,4,32.89,131.54,1,4.3,no,Deportes,1,37.0,N/A,2024-10-27
C000170,Chile,Concepción,Retail,2025-04-16,2025-07-23,iOS,Pro,66.17,11,31.48,346.3,1,4.2,yes,Juguetes,1,29.0,66.17,2025-07-23
C000171,Perú,Arequipa,Enterprise,2025-06-30,2025-07-16,iOS,Pro,66.93,12,23.63,283.59,2,4.7,no,Electrónica,1,44.0,66.93,2025-07-16
C000172,Chile,La Serena,Retail,2025-04-28,2025-10-04,Android,Basic,28.13,7,14.55,101.82,2,4.3,no,Juguetes,0,48.0,28.13,2025-10-04
C000173,Argentina,Córdoba,Retail,2025-06-11,2025-08-09,Android,Pro,76.32,4,88.36,353.42,0,2.3,yes,Deportes,1,,76.32,2025-08-09
C000174,México,Monterrey,Retail,2025-09-22,2026-09-01,iOS,Pro,77.28,4,11.68,46.7,0,4.3,no,Juguetes,0,35.0,77.28,2026-09-01
C000175,Perú,Lima,SMB,2024-08-06,2025-05-24,Android,Enterprise,,5,10.15,50.75,0,3.4,no,Juguetes,1,,,2025-05-24
C000176,Colombia,Barranquilla,Retail,2024-01-31,2024-03-24,Android,Basic,30.1,4,54.37,217.49,0,4.1,yes,Electrónica,1,32.0,30.1,2024-03-24
C000177,Colombia,Medellín,SMB,2024-11-02,2025-12-01,Android,Plus,41.76,6,24.11,144.67,1,3.3,yes,Electrónica,0,33.0,41.76,2025-12-01
C000178,Chile,Valparaíso,Enterprise,2025-05-05,2025-05-19,Android,Plus,42.48,6,27.0,162.0,1,2.6,no,Belleza,1,27.0,42.48,2025-05-19
C000179,,Cali,Retail,2024-11-28,2025-02-10,Android,Basic,15.1,3,17.88,53.63,0,3.3,no,Hogar,1,33.0,15.1,2025-02-10
C000180,Colombia,Cali,Retail,2024-11-13,2025-06-19,iOS,Basic,28.7,3,38.95,116.85,0,3.0,no,Moda,0,31.0,28.7,2025-06-19
C000181,Colombia,Barranquilla,Retail,2024-05-06,2024-09-17,Android,Enterprise,184.26,4,47.51,190.05,1,3.0,yes,Hogar,1,24.0,184.26,2024-09-17
C000182,México,Guadalajara,SMB,2024-09-14,2025-08-01,iOS,Plus,38.2,4,42.54,170.17,0,3.6,no,Alimentos,1,,38.2,2025-08-01
C000183,Colombia,Medellín,Retail,2024-10-01,2024-10-23,iOS,Plus,51.89,2,41.38,82.77,0,4.3,yes,Juguetes,1,35.0,51.89,2024-10-23
C000184,Argentina,Rosario,Retail,2024-03-31,2024-12-24,iOS,Basic,29.05,5,24.09,120.47,1,3.6,yes,Belleza,1,34.0,29.05,2024-12-24
C000185,México,Miami,Retail,2025-02-11,2025-08-20,iOS,Basic,23.31,1,48.95,48.95,0,4.4,yes,Moda,0,32.0,23.31,2025-08-20
C000186,Chile,Santiago,Retail,2024-04-28,2025-02-06,macOS,Plus,47.66,5,28.71,143.53,0,4.0,no,Moda,1,39.0,47.66,2025-02-06
C000187,Argentina,Córdoba,Retail,2025-08-26,2026-05-25,Windows,Basic,18.35,3,65.02,195.07,0,5.0,no,Deportes,0,34.0,18.35,2026-05-25
C000188,Perú,Arequipa,Retail,2024-06-18,2025-02-02,Android,Basic,25.15,2,15.07,30.14,0,5.0,no,Hogar,1,54.0,25.15,2025-02-02
C000189,Argentina,Córdoba,Retail,2025-02-08,2025-06-07,Linux,Basic,28.48,3,7.08,21.23,0,3.3,yes,Belleza,1,,28.48,2025-06-07
C000190,México,Guadalajara,Retail,2025-03-11,2026-03-08,iOS,Basic,21.94,5,29.45,147.26,0,4.1,no,Hogar,0,39.0,21.94,2026-03-08
C000191,Argentina,Rosario,Retail,2024-10-22,2025-10-28,iOS,Plus,46.52,3,18.75,56.26,2,3.7,yes,Alimentos,1,17.0,46.52,2025-10-28
C000192,Argentina,Córdoba,Retail,2025-08-31,2025-10-18,Linux,Basic,28.9,1,22.87,22.87,0,3.2,no,Moda,0,31.0,28.9,2025-10-18
C000193,Chile,Santiago,Retail,2024-05-19,2024-08-10,iOS,Basic,29.06,2,38.6,77.21,0,4.2,no,Hogar,1,33.0,29.06,2024-08-10
C000194,Argentina,Buenos Aires,SMB,2025-08-21,2026-03-22,iOS,Basic,36.94,7,11.18,78.26,1,3.6,yes,Deportes,0,38.0,36.94,2026-03-22
C000195,Perú,Lima,SMB,2024-04-29,2025-01-15,Android,Plus,55.49,7,31.71,221.97,0,3.4,no,Electrónica,1,28.0,55.49,2025-01-15
C000196,Colombia,Cali,SMB,2025-07-07,2026-02-26,Android,Plus,49.75,2,17.39,34.79,0,4.2,yes,Belleza,0,16.0,49.75,2026-02-26
C000197,Perú,Cusco,Retail,2025-08-06,2025-12-18,Android,Enterprise,179.72,2,16.75,33.49,0,4.5,no,Alimentos,0,39.0,179.72,2025-12-18
C000198,Argentina,Rosario,Retail,2025-03-31,2025-07-01,macOS,Plus,48.79,3,15.37,46.1,1,4.3,no,Moda,0,36.0,48.79,2025-07-01
C000199,Perú,Lima,Retail,2024-10-31,2025-08-17,iOS,Basic,23.58,9,49.85,448.64,0,4.0,yes,Juguetes,1,32.0,23.58,2025-08-17
C000200,Colombia,Barranquilla,Retail,2025-05-28,2025-12-22,iOS,Basic,29.84,3,25.71,77.12,1,5.0,yes,Juguetes,0,999.0,29.84,2025-12-22
C000201,México,Monterrey,Retail,2024-11-15,2025-01-07,Android,Plus,40.01,3,10.34,31.01,0,2.8,yes,Alimentos,1,24.0,40.01,2025-01-07
C000202,México,Monterrey,Retail,2024-08-13,2024-12-01,Android,Basic,24.34,3,56.89,170.67,0,4.1,yes,Electrónica,1,44.0,24.34,2024-12-01
C000203,Colombia,Medellín,Retail,2025-11-02,2026-08-04,Android,Enterprise,172.86,1,18.85,18.85,0,3.0,no,Electrónica,0,36.0,172.86,2026-08-04
C000204,Colombia,Cali,Retail,2024-01-02,2024-09-02,Android,Plus,50.18,3,17.27,51.81,0,4.0,no,Hogar,1,27.0,50.18,2024-09-02
C000205,Argentina,Córdoba,Retail,2024-04-25,2024-08-31,Android,Basic,28.2,3,23.67,71.0,0,5.0,no,Juguetes,1,39.0,28.2,2024-08-31
C000206,Perú,Trujillo,SMB,2024-06-22,2025-04-24,macOS,Pro,70.79,5,57.18,285.9,0,4.0,yes,Belleza,1,35.0,70.79,2025-04-24
C000207,Colombia,Medellín,Retail,2025-10-12,2026-10-16,Android,Basic,27.85,4,39.36,157.45,0,3.8,no,Hogar,0,38.0,27.85,2026-10-16
C000208,México,Guadalajara,SMB,2024-07-04,2025-06-08,iOS,Pro,65.32,4,49.88,199.51,1,4.5,yes,Alimentos,0,26.0,65.32,2025-06-08
C000209,México,Puebla,Retail,2024-12-04,2025-06-24,Android,Pro,74.99,3,28.8,86.41,0,4.7,no,Deportes,0,42.0,74.99,2025-06-24
C000210,Perú,Cusco,SMB,2025-11-24,2026-05-28,macOS,Pro,62.97,5,26.14,130.68,1,4.6,yes,Deportes,0,34.0,62.97,2026-05-28
C000211,Colombia,Medellín,Retail,2024-08-14,2025-02-11,iOS,Pro,71.92,5,55.68,278.41,2,3.7,no,Electrónica,1,35.0,71.92,2025-02-11
C000212,Perú,Cusco,SMB,2025-03-19,2025-11-07,Android,Pro,73.26,7,23.39,163.76,0,3.0,no,Alimentos,0,,73.26,2025-11-07
C000213,Colombia,Medellín,Retail,2025-01-17,2025-12-04,Android,Plus,43.97,2,31.72,63.44,0,4.3,yes,Juguetes,0,46.0,43.97,2025-12-04
C000214,Chile,Valparaíso,Retail,2025-07-25,2026-04-03,iOS,Plus,49.31,4,58.83,235.33,0,4.2,yes,Hogar,0,46.0,49.31,2026-04-03
C000215,Colombia,Barranquilla,Retail,2024-06-23,2024-12-04,Android,Basic,24.88,5,37.8,189.02,1,3.1,no,Moda,1,30.0,24.88,2024-12-04
C000216,México,Monterrey,SMB,2025-04-30,2025-09-30,Windows,Basic,31.91,5,26.91,134.56,2,4.4,no,Hogar,0,-5.0,31.91,2025-09-30
C000217,Colombia,Cali,Retail,2024-06-26,2024-09-21,Android,Plus,,3,62.44,187.33,1,4.0,no,Belleza,1,999.0,,2024-09-21
C000218,Perú,Arequipa,Retail,2025-07-08,2026-05-28,iOS,Plus,37.32,3,12.76,38.28,1,4.1,yes,Juguetes,0,36.0,37.32,2026-05-28
C000219,Colombia,Barranquilla,Retail,2025-02-15,2025-05-18,Windows,Basic,34.82,2,18.16,36.32,0,3.9,no,Electrónica,1,34.0,34.82,2025-05-18
C000220,Colombia,Bogotá,SMB,2024-03-13,2024-04-15,iOS,Basic,,4,66.17,264.68,0,3.6,no,Juguetes,1,33.0,,2024-04-15
C000221,Colombia,Barranquilla,SMB,2024-05-16,2024-07-28,Windows,Plus,54.09,6,23.86,143.18,0,4.3,no,Hogar,1,48.0,54.09,2024-07-28
C000222,,Mendoza,Retail,2025-04-13,2026-04-21,Windows,Basic,25.28,2,16.53,33.06,1,3.6,no,Belleza,0,26.0,25.28,2026-04-21
C000223,Chile,Concepción,Retail,2024-07-22,2025-06-20,Windows,Pro,64.94,5,30.28,151.41,1,4.7,no,Juguetes,1,36.0,64.94,2025-06-20
C000224,Colombia,Medellín,Retail,2025-06-06,2025-07-05,macOS,Plus,-10.0,3,26.46,79.37,0,4.7,no,Hogar,1,29.0,-10.0,2025-07-05
C000225,Perú,Arequipa,Retail,2025-05-01,2025-10-03,Android,Basic,26.07,0,26.46,0.0,0,4.5,yes,Electrónica,0,16.0,26.07,2025-10-03
C000226,Colombia,Barranquilla,Retail,2025-06-16,2025-12-11,Android,Pro,65.76,2,70.55,141.09,0,4.0,no,Alimentos,0,21.0,65.76,2025-12-11
C000227,Colombia,Barranquilla,SMB,2024-09-13,2024-11-27,macOS,Basic,23.24,9,29.47,265.26,3,3.2,yes,Belleza,1,38.0,23.24,2024-11-27
C000228,Perú,Arequipa,Retail,2024-11-07,2025-08-18,Windows,Basic,27.28,2,57.75,115.49,0,4.7,yes,Alimentos,0,40.0,27.28,2025-08-18
C000229,Perú,Cusco,Retail,2025-06-23,2026-03-12,Android,Basic,22.8,1,16.74,16.74,1,3.5,yes,Alimentos,0,,22.8,2026-03-12
C000230,Colombia,Cali,SMB,2025-06-05,2026-06-18,Android,Plus,45.56,5,30.24,151.19,0,3.9,no,Alimentos,0,34.0,45.56,2026-06-18
C000231,Colombia,Barranquilla,Retail,2024-01-15,2025-01-24,iOS,Basic,25.66,2,64.15,128.31,1,4.3,no,Belleza,1,30.0,25.66,2025-01-24
C000232,Perú,Lima,Retail,2024-02-21,2024-03-14,Windows,Plus,45.33,1,48.4,48.4,2,3.6,yes,Deportes,1,,45.33,2024-03-14
C000233,México,Guadalajara,Retail,2024-12-15,2025-09-01,macOS,Basic,27.16,4,27.76,-111.06,1,3.3,no,Juguetes,1,38.0,27.16,2025-09-01
C000234,Argentina,Buenos Aires,Retail,2024-09-18,2025-09-05,Android,Basic,19.28,1,71.04,71.04,0,4.9,yes,Moda,1,38.0,19.28,2025-09-05
C000235,Colombia,,Retail,2024-04-21,2024-05-09,Android,Basic,28.21,4,38.35,153.38,0,4.2,no,Electrónica,1,23.0,28.21,2024-05-09
C000236,Colombia,Bogotá,Retail,2024-08-18,2024-12-17,Windows,Pro,66.86,5,14.47,72.33,0,4.6,no,Belleza,1,30.0,66.86,2024-12-17
C000237,Colombia,Medellín,Retail,2024-11-25,2025-08-02,Android,Basic,25.42,4,39.37,157.47,0,3.7,no,Juguetes,1,33.0,25.42,2025-08-02
C000238,Colombia,Medellín,Retail,2025-01-25,2025-01-31,iOS,Pro,60.87,3,56.91,170.74,1,4.1,no,Electrónica,1,34.0,60.87,2025-01-31
C000239,Colombia,Cali,Retail,2024-06-29,2024-12-29,iOS,Basic,26.37,6,72.21,433.25,0,3.4,no,Electrónica,1,34.0,26.37,2024-12-29
C000240,Perú,Arequipa,Retail,2024-08-23,2024-12-28,iOS,Basic,20.61,4,13.28,53.11,0,4.1,yes,Electrónica,1,28.0,20.61,2024-12-28
C000241,Chile,Concepción,Retail,2025-09-08,2025-11-04,macOS,Plus,46.29,0,18.86,0.0,1,5.0,yes,Belleza,0,26.0,46.29,2025-11-04
C000242,Colombia,Bogotá,Retail,2024-05-27,2025-04-06,Linux,Basic,24.22,1,17.06,17.06,1,3.9,no,Alimentos,1,19.0,24.22,2025-04-06
C000243,Argentina,Buenos Aires,Retail,2024-04-25,2024-05-11,Android,Plus,,3,45.69,137.07,0,4.0,yes,Moda,1,28.0,,2024-05-11
C000244,México,Guadalajara,Retail,2025-05-18,2025-12-28,macOS,Plus,38.91,4,27.56,110.26,0,4.2,no,Alimentos,1,28.0,38.91,2025-12-28
C000245,Argentina,Mendoza,SMB,2025-03-28,2026-01-24,Android,Basic,28.68,8,31.11,248.88,2,4.0,no,Moda,0,30.0,28.68,2026-01-24
C000246,Colombia,Medellín,Retail,2025-10-13,2026-10-15,Linux,Plus,52.28,4,27.81,111.26,2,5.0,no,Hogar,0,28.0,52.28,2026-10-15
C000247,Argentina,Buenos Aires,Retail,2025-01-11,2025-05-15,Android,Plus,45.95,2,29.79,59.59,1,5.0,yes,Belleza,0,33.0,45.95,2025-05-15
C000248,Chile,La Serena,Retail,2024-06-15,2025-02-02,Android,Basic,25.8,5,24.24,121.18,3,3.8,no,Moda,0,39.0,25.8,2025-02-02
C000249,Argentina,Buenos Aires,Retail,2024-01-16,2024-11-03,iOS,Plus,43.74,6,19.65,117.91,1,3.6,no,Deportes,1,37.0,43.74,2024-11-03
C000250,Perú,Cusco,Retail,2025-10-16,2026-04-06,Android,Basic,27.4,3,18.21,54.62,0,3.7,no,Moda,0,35.0,27.4,2026-04-06
C000251,Perú,Trujillo,Retail,2024-02-01,2025-02-22,Android,Basic,23.86,1,72.74,72.74,2,3.3,no,Moda,1,42.0,23.86,2025-02-22
C000252,Colombia,Cali,Retail,2024-10-05,2025-06-19,Android,Basic,32.04,3,18.5,55.51,0,5.0,no,Alimentos,0,25.0,32.04,2025-06-19
C000253,Chile,Concepción,SMB,2024-11-19,2025-05-22,Android,Basic,31.01,2,33.18,66.35,0,4.9,no,Hogar,1,47.0,31.01,2025-05-22
C000254,Colombia,Bogotá,Retail,2024-01-11,2024-05-21,Windows,Basic,32.36,3,77.09,231.27,2,4.6,no,Belleza,1,48.0,32.36,2024-05-21
C000255,Colombia,Medellín,SMB,2025-09-07,2026-09-14,iOS,Plus,,7,24.33,170.3,1,4.1,no,Hogar,0,29.0,,2026-09-14
C000256,Chile,Concepción,SMB,2024-06-04,2024-09-17,Android,Pro,75.19,4,72.68,290.74,0,3.4,yes,Hogar,1,19.0,75.19,2024-09-17
C000257,Perú,Trujillo,Retail,2025-08-22,2026-08-05,Android,Plus,49.87,0,35.52,0.0,0,4.7,no,Moda,0,35.0,49.87,2026-08-05
C000258,Argentina,Córdoba,Retail,2025-07-06,2026-08-06,Android,Pro,76.8,2,35.34,70.68,0,4.4,no,Moda,0,35.0,76.8,2026-08-06
C000259,México,Puebla,Retail,2025-07-04,2026-01-12,Android,Pro,66.78,8,39.02,312.14,0,3.6,no,Deportes,0,36.0,66.78,2026-01-12
C000260,Colombia,Barranquilla,SMB,2025-09-29,2026-05-20,Android,Basic,28.05,5,27.5,137.49,1,4.8,yes,Deportes,0,35.0,28.05,2026-05-20
C000261,Colombia,Cali,Enterprise,2025-10-15,2026-02-13,macOS,Pro,62.59,11,12.53,137.88,1,4.3,yes,Hogar,0,23.0,62.59,2026-02-13
C000262,Colombia,Medellín,SMB,2025-07-02,2026-05-15,iOS,Basic,27.13,5,19.47,97.36,0,2.9,no,Juguetes,0,16.0,27.13,2026-05-15
C000263,Chile,La Serena,Retail,2024-03-07,2025-02-16,Android,Enterprise,177.27,4,17.99,71.97,0,4.4,no,Alimentos,1,27.0,177.27,2025-02-16
C000264,México,Puebla,Enterprise,2025-02-26,2025-05-21,iOS,Basic,22.01,13,19.04,247.47,2,4.1,no,Moda,1,17.0,22.01,2025-05-21
C000265,Chile,Santiago,SMB,2025-02-01,2025-12-30,Windows,Plus,42.34,7,26.25,183.78,1,4.4,yes,Deportes,0,26.0,42.34,2025-12-30
C000266,Perú,Cusco,Retail,2024-08-24,2025-05-11,iOS,Pro,74.64,2,23.46,46.93,1,4.4,no,Deportes,1,32.0,74.64,2025-05-11
C000267,Chile,La Serena,Retail,2025-03-25,2025-10-16,Android,Pro,67.27,4,97.25,-389.0,0,4.6,no,Electrónica,1,36.0,67.27,2025-10-16
C000268,Colombia,Barranquilla,Retail,2025-08-29,2026-08-15,Android,Pro,69.39,2,33.51,67.03,1,4.1,no,Alimentos,0,18.0,69.39,2026-08-15
C000269,México,CDMX,Retail,2024-03-11,2025-02-11,Android,Basic,23.12,4,15.94,63.75,2,3.2,yes,Juguetes,1,29.0,23.12,2025-02-11
C000270,Argentina,Mendoza,SMB,2024-09-08,2025-10-04,Android,Basic,18.59,6,22.4,134.41,2,4.6,no,Alimentos,0,29.0,18.59,2025-10-04
C000271,México,Puebla,Retail,2025-03-18,2025-11-06,Linux,Basic,22.66,3,30.14,90.42,0,4.0,yes,Deportes,0,37.0,22.66,2025-11-06
C000272,México,Puebla,Retail,2025-10-04,2025-11-05,Android,Plus,45.64,0,9.37,0.0,0,3.0,no,Belleza,0,25.0,45.64,2025-11-05
C000273,México,Puebla,Retail,2025-11-30,2026-09-14,iOS,Pro,69.79,4,28.64,114.58,1,3.5,yes,Juguetes,0,32.0,69.79,2026-09-14
C000274,Perú,Lima,Retail,2024-10-04,2025-10-29,iOS,Pro,54.27,6,20.87,125.19,0,4.6,no,Hogar,0,43.0,54.27,2025-10-29
C000275,Colombia,Barranquilla,Retail,2025-05-06,2025-06-11,Android,Basic,22.03,3,56.04,168.12,1,4.2,yes,Alimentos,1,23.0,22.03,2025-06-11
C000276,Perú,Arequipa,Retail,2024-06-21,2025-05-18,Windows,Basic,31.35,4,35.43,141.73,0,4.5,yes,Hogar,1,32.0,31.35,2025-05-18
C000277,Colombia,Bogotá,SMB,2024-07-10,2025-06-16,Android,Pro,66.0,5,14.98,74.9,0,4.0,no,Moda,1,28.0,66.0,2025-06-16
C000278,Argentina,Mendoza,SMB,2025-01-29,2025-09-07,iOS,Plus,,4,16.32,65.29,1,3.3,no,Electrónica,0,29.0,,2025-09-07
C000279,Chile,La Serena,SMB,2024-10-16,2025-09-17,iOS,Basic,23.08,6,84.43,506.58,3,4.2,yes,Alimentos,1,28.0,23.08,2025-09-17
C000280,Colombia,Cali,Retail,2024-12-05,2024-12-31,iOS,Basic,18.2,3,25.84,77.52,0,4.5,yes,Hogar,1,33.0,18.2,2024-12-31
C000281,México,Monterrey,Retail,2025-08-09,2025-10-22,iOS,Basic,36.44,6,36.58,219.48,1,3.1,no,Deportes,0,24.0,36.44,2025-10-22
C000282,México,Puebla,Retail,2024-07-17,2024-11-18,iOS,Basic,32.91,5,16.57,82.86,0,4.5,no,Electrónica,1,35.0,32.91,2024-11-18
C000283,Colombia,Bogotá,Retail,2025-06-08,2025-06-29,Android,Basic,22.62,6,79.49,476.94,0,4.4,no,Hogar,1,28.0,22.62,2025-06-29
C000284,México,Puebla,SMB,2025-02-28,2025-11-03,Android,Plus,34.77,4,40.48,161.9,1,4.4,no,Alimentos,0,26.0,34.77,2025-11-03
C000285,Chile,La Serena,SMB,2024-10-06,2025-05-29,macOS,Pro,67.43,4,47.87,191.49,0,4.6,no,Belleza,1,34.0,67.43,2025-05-29
C000286,Argentina,Mendoza,Retail,2025-08-19,2025-11-19,macOS,Pro,74.73,2,15.36,30.72,0,4.6,no,Hogar,0,36.0,74.73,2025-11-19
C000287,México,Puebla,Retail,2025-06-11,2026-01-09,Android,Pro,65.61,1,37.33,37.33,0,4.0,yes,Alimentos,1,16.0,65.61,2026-01-09
C000288,Argentina,Rosario,Retail,2024-07-02,2025-04-18,Windows,Pro,74.46,4,49.96,199.83,1,3.8,yes,Electrónica,1,34.0,74.46,2025-04-18
C000289,Perú,Arequipa,Retail,2024-04-26,2024-11-06,iOS,Basic,23.34,2,14.97,29.94,3,4.1,no,Electrónica,1,26.0,23.34,2024-11-06
C000290,Colombia,Barranquilla,Retail,2024-10-18,2025-09-25,Android,Basic,21.83,5,46.78,233.9,1,3.3,yes,Juguetes,0,16.0,21.83,2025-09-25
C000291,Perú,Arequipa,Retail,2024-08-10,2025-03-02,Android,Basic,11.34,2,20.57,41.15,1,4.6,no,Juguetes,1,41.0,11.34,2025-03-02
C000292,Argentina,Córdoba,Retail,2024-07-04,2025-01-20,Android,Plus,52.34,4,19.93,79.72,0,5.0,no,Alimentos,1,33.0,52.34,2025-01-20
C000293,México,CDMX,Retail,2024-06-13,2025-05-24,iOS,Basic,26.37,3,24.69,74.06,0,4.3,no,Juguetes,0,30.0,26.37,2025-05-24
C000294,Colombia,Cali,SMB,2025-10-16,2026-07-06,macOS,Basic,32.36,4,67.2,268.79,0,4.8,yes,Electrónica,0,50.0,32.36,2026-07-06
C000295,México,CDMX,Retail,2024-12-12,2025-01-31,Android,Basic,24.27,1,45.43,45.43,1,2.9,no,Juguetes,1,23.0,24.27,2025-01-31
C000296,México,Guadalajara,Retail,2024-02-06,2024-08-16,Android,Pro,67.25,4,16.29,65.15,1,4.3,no,Hogar,1,17.0,67.25,2024-08-16
C000297,Perú,Cusco,Retail,2024-03-24,2024-08-13,Linux,Plus,43.84,1,29.61,29.61,1,2.9,yes,Deportes,1,37.0,43.84,2024-08-13
C000298,México,Guadalajara,Retail,2024-04-09,2025-01-15,iOS,Plus,49.38,1,37.32,37.32,0,3.9,yes,Hogar,0,26.0,49.38,2025-01-15
C000299,Colombia,Medellín,Retail,2024-07-01,2024-09-18,Android,Plus,50.85,4,51.18,204.73,0,4.1,yes,Deportes,1,33.0,50.85,2024-09-18
C000300,Chile,Valparaíso,SMB,2024-12-08,2025-10-15,Android,Plus,35.41,8,38.59,308.69,0,3.7,no,Hogar,0,21.0,35.41,2025-10-15
C000301,Argentina,Córdoba,Retail,2024-03-12,2024-08-28,iOS,Basic,19.85,4,11.57,46.29,0,5.0,yes,Belleza,1,28.0,19.85,2024-08-28
C000302,Perú,Lima,SMB,2025-07-21,2026-01-30,iOS,Basic,21.68,6,37.31,223.83,0,5.0,no,Alimentos,0,24.0,21.68,2026-01-30
C000303,Colombia,Cali,Retail,2024-08-20,2025-09-02,iOS,Basic,23.28,5,16.96,84.82,0,3.9,no,Moda,1,26.0,23.28,2025-09-02
C000304,Colombia,Barranquilla,Retail,2025-07-14,2025-10-04,Windows,Plus,46.67,4,47.42,189.67,0,3.8,no,Electrónica,0,31.0,46.67,2025-10-04
C000305,México,Puebla,SMB,2024-03-20,2025-01-06,Android,Basic,23.4,6,27.66,165.98,0,4.7,yes,Electrónica,1,30.0,23.4,2025-01-06
C000306,Perú,Arequipa,Retail,2024-05-01,2025-05-21,Linux,Pro,70.1,2,22.0,44.0,0,3.7,no,Hogar,1,49.0,70.1,2025-05-21
C000307,México,CDMX,Retail,2024-05-07,2025-04-24,iOS,Pro,64.59,6,21.95,131.72,0,4.1,no,Electrónica,1,41.0,64.59,2025-04-24
C000308,México,CDMX,Retail,2025-06-09,2026-04-20,Android,Basic,21.62,3,11.37,34.1,1,3.7,no,Electrónica,0,43.0,21.62,2026-04-20
C000309,Colombia,Barranquilla,Retail,2024-04-27,2024-10-19,iOS,Basic,28.46,4,35.33,141.32,1,3.6,no,Deportes,1,45.0,28.46,2024-10-19
C000310,Chile,Valparaíso,SMB,2024-09-22,2025-06-11,Windows,Pro,67.23,4,87.86,351.42,0,4.1,no,Electrónica,0,47.0,67.23,2025-06-11
C000311,México,CDMX,SMB,2024-07-25,2024-08-16,Android,Basic,23.14,1,35.44,35.44,0,5.0,yes,Moda,1,16.0,23.14,2024-08-16
C000312,Argentina,Rosario,Retail,2025-11-11,2026-12-08,Windows,Enterprise,174.22,9,13.88,124.89,1,5.0,no,Deportes,0,39.0,174.22,2026-12-08
C000313,Colombia,Cali,Retail,2025-10-19,2025-12-16,Android,Plus,40.82,4,64.03,256.11,0,3.4,no,Belleza,0,32.0,40.82,2025-12-16
C000314,Colombia,Bogotá,SMB,2025-01-28,2026-02-23,macOS,Basic,27.05,5,64.89,324.45,0,3.4,no,Hogar,1,43.0,27.05,2026-02-23
C000315,Colombia,Medellín,SMB,2025-07-18,2025-08-14,macOS,Basic,17.43,4,19.64,78.56,1,4.0,no,Deportes,1,37.0,17.43,2025-08-14
C000316,Colombia,Medellín,SMB,2025-08-27,2025-11-19,Windows,Plus,58.7,7,33.61,235.28,0,4.5,no,Hogar,0,,58.7,2025-11-19
C000317,Perú,Lima,Retail,2025-07-23,2025-12-24,iOS,Basic,24.97,2,49.35,98.7,0,5.0,no,Electrónica,0,46.0,24.97,2025-12-24
C000318,Perú,Lima,Retail,2024-06-29,2025-03-26,Android,Pro,72.35,2,25.62,51.25,0,4.1,yes,Deportes,1,24.0,72.35,2025-03-26
C000319,Colombia,Barranquilla,Retail,2025-04-10,2025-11-21,Android,Basic,28.15,2,25.9,51.81,2,3.6,no,Juguetes,0,,28.15,2025-11-21
C000320,México,Monterrey,Retail,2024-07-09,2024-11-15,Android,Plus,41.77,4,38.1,152.4,0,4.7,yes,Hogar,1,30.0,41.77,2024-11-15
C000321,Argentina,Rosario,Retail,2025-05-07,2025-07-30,Android,Plus,45.08,5,46.09,230.45,0,4.4,no,Moda,0,28.0,45.08,2025-07-30
C000322,Perú,Trujillo,SMB,2024-06-12,2025-03-25,Android,Plus,57.62,8,46.77,374.19,1,4.6,no,Electrónica,1,29.0,57.62,2025-03-25
C000323,Argentina,Mendoza,Retail,2025-09-03,2026-03-15,Linux,Basic,29.79,1,46.0,46.0,1,3.8,no,Moda,0,48.0,29.79,2026-03-15
C000324,Perú,Lima,SMB,2024-06-14,2024-07-20,iOS,Pro,64.66,2,25.39,50.77,0,5.0,no,Deportes,1,38.0,64.66,2024-07-20
C000325,Perú,Arequipa,Retail,2024-10-07,2025-08-21,macOS,Basic,28.65,2,13.1,26.2,3,4.9,no,Juguetes,0,27.0,28.65,2025-08-21
C000326,México,CDMX,Enterprise,2024-01-17,2024-12-20,iOS,Basic,19.91,8,28.27,226.2,1,4.3,no,Deportes,1,35.0,19.91,2024-12-20
C000327,Perú,Trujillo,Retail,2024-11-22,2025-01-25,iOS,Basic,27.27,7,31.89,223.2,0,3.5,no,Juguetes,1,35.0,27.27,2025-01-25
C000328,Argentina,Rosario,SMB,2025-08-24,2025-10-22,Android,Plus,43.99,9,31.19,-280.73,0,3.8,no,Belleza,0,35.0,43.99,2025-10-22
C000329,Argentina,Buenos Aires,SMB,2025-11-30,2026-09-21,iOS,Basic,32.52,5,37.96,189.79,0,4.4,no,Hogar,0,33.0,32.52,2026-09-21
