id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C000351,22.0,24.35,6,4,7.29,3.0,0,0,móvil,este,1090.38
C000352,28.0,35.2,12,4,10.05,3.0,0,0,móvil,este,96.77
C000353,44.0,33.72,9,3,12.44,2.0,1,0,móvil,sur,2768.46
C000354,39.0,32.82,10,0,7.13,3.0,0,1,escritorio,este,0.0
C000355,47.0,27.83,18,4,8.59,3.0,0,0,móvil,sur,694.25
C000356,41.0,26.82,14,4,12.73,3.0,1,0,móvil,oeste,3134.53
C000357,25.0,23.89,23,3,9.08,3.0,0,0,móvil,oeste,1356.19
C000358,49.0,16.57,12,2,9.14,4.0,0,0,móvil,este,1088.01
C000359,40.0,36.58,18,2,9.09,3.0,0,0,móvil,este,560.73
C000360,31.0,41.37,8,1,12.06,3.0,0,0,móvil,este,590.79
C000361,26.0,57.3,9,5,10.44,3.0,0,0,escritorio,oeste,451.18
C000362,33.0,25.69,12,3,8.63,2.0,0,0,escritorio,este,678.27
C000363,40.0,68.11,14,5,8.34,3.0,0,0,móvil,norte,4065.31
C000364,26.0,36.41,11,2,12.49,3.0,1,0,escritorio,este,1029.11
C000365,36.0,26.48,9,1,7.72,2.0,0,1,tablet,este,595.05
C000366,40.0,30.03,12,2,9.51,3.0,0,0,móvil,oeste,280.06
C000367,35.0,43.07,13,5,10.18,4.0,0,0,móvil,norte,2606.38
C000368,19.0,21.95,17,2,12.16,2.0,0,1,móvil,oeste,1160.82
C000369,34.0,21.58,13,1,7.85,5.0,0,0,escritorio,oeste,268.68
C000370,18.0,54.93,15,1,8.52,3.0,0,0,móvil,norte,352.19
C000371,39.0,62.33,9,1,12.08,4.0,1,0,escritorio,oeste,269.96
C000372,41.0,27.39,16,1,7.93,3.0,0,0,móvil,este,64.39
C000373,28.0,16.65,8,2,6.18,4.0,0,0,escritorio,sur,149.99
C000374,41.0,19.6,8,1,7.83,4.0,0,0,tablet,sur,415.33
C000375,34.0,39.36,24,0,8.72,2.0,0,0,móvil,sur,0.0
C000376,27.0,55.93,15,1,8.52,2.0,0,0,escritorio,norte,636.44
C000377,48.0,38.15,9,1,7.76,1.0,0,0,escritorio,sur,311.16
C000378,27.0,64.47,9,1,8.79,4.0,0,0,tablet,norte,139.85
C000379,18.0,46.51,9,4,11.39,3.0,1,0,escritorio,este,2542.84
C000380,22.0,56.53,11,0,8.98,2.0,0,0,móvil,este,302.59
C000381,43.0,21.8,14,1,10.73,3.0,0,0,móvil,sur,882.35
C000382,31.0,58.34,9,2,9.66,4.0,0,0,móvil,oeste,1554.86
C000383,30.0,35.13,9,1,14.06,3.0,1,0,móvil,este,578.5
C000384,57.0,34.34,6,0,8.06,3.0,0,0,escritorio,norte,0.0
C000385,27.0,58.17,10,1,8.45,3.0,0,0,móvil,este,733.71
C000386,41.0,80.75,12,2,14.91,4.0,1,0,móvil,este,1739.4
C000387,23.0,30.53,10,0,8.58,3.0,0,1,móvil,este,84.18
C000388,25.0,42.75,15,3,12.71,3.0,1,0,móvil,este,2471.89
C000389,44.0,52.78,10,2,7.93,4.0,0,0,escritorio,este,0.0
C000390,30.0,19.54,6,0,6.24,3.0,0,0,escritorio,sur,7.45
C000391,35.0,54.28,10,3,13.49,3.0,1,0,móvil,norte,1494.01
C000392,18.0,33.69,15,1,8.94,2.0,0,0,móvil,oeste,0.0
C000393,40.0,49.53,17,2,9.08,4.0,0,0,móvil,norte,597.52
C000394,28.0,43.01,12,0,9.13,3.0,0,1,escritorio,sur,0.0
C000395,23.0,42.74,9,4,8.74,5.0,0,0,móvil,este,1914.37
C000396,24.0,31.86,6,1,14.79,5.0,1,0,escritorio,este,375.98
C000397,32.0,32.54,14,3,10.73,3.0,0,0,móvil,este,1689.8
C000398,34.0,17.94,13,1,9.25,2.0,0,0,móvil,sur,37.65
C000399,37.0,24.47,12,1,8.44,3.0,0,0,tablet,sur,442.13
C000400,33.0,43.74,8,2,9.33,3.0,0,0,tablet,norte,528.47
C000401,19.0,56.43,19,0,8.35,1.0,0,0,móvil,sur,207.79
C000402,30.0,46.77,18,2,12.33,3.0,1,0,móvil,oeste,874.27
C000403,27.0,58.5,16,1,10.68,3.0,0,0,móvil,este,551.04
C000404,29.0,36.55,10,2,8.74,3.0,0,0,móvil,este,1143.01
C000405,19.0,27.48,9,3,15.55,4.0,1,0,escritorio,este,1964.63
C000406,34.0,28.28,10,3,8.46,2.0,0,1,escritorio,este,178.19
C000407,48.0,47.96,16,1,14.08,3.0,1,0,móvil,norte,325.98
C000408,25.0,34.22,7,1,12.08,,1,1,escritorio,sur,347.52
C000409,41.0,46.72,11,2,9.77,4.0,0,0,móvil,norte,668.77
C000410,31.0,30.96,6,0,7.13,5.0,0,0,escritorio,sur,163.18
C000411,36.0,45.72,24,4,13.81,2.0,1,0,móvil,norte,2410.49
C000412,18.0,33.59,10,1,13.21,3.0,0,0,móvil,norte,202.08
C000413,24.0,25.93,18,2,10.7,4.0,1,0,móvil,este,641.64
C000414,18.0,26.81,17,1,7.41,2.0,0,0,móvil,oeste,160.54
C000415,34.0,31.61,20,2,8.87,2.0,0,0,móvil,sur,381.27
C000416,34.0,32.04,10,1,8.68,3.0,0,0,móvil,norte,459.07
C000417,26.0,37.23,17,4,13.11,4.0,1,0,móvil,oeste,2817.54
C000418,18.0,20.88,11,1,15.5,3.0,0,0,móvil,oeste,182.61
C000419,29.0,69.86,9,1,11.1,3.0,0,0,tablet,norte,72.13
C000420,32.0,52.06,9,1,13.29,3.0,1,0,móvil,oeste,1308.27
C000421,26.0,35.94,18,1,7.04,2.0,0,0,móvil,este,782.09
C000422,40.0,25.36,17,2,7.14,4.0,0,0,móvil,oeste,914.15
C000423,33.0,20.34,5,0,7.13,4.0,0,0,escritorio,sur,39.35
C000424,42.0,38.55,13,0,10.97,2.0,0,0,móvil,oeste,0.0
C000425,26.0,21.66,17,2,8.98,2.0,0,0,móvil,este,1035.24
C000426,41.0,74.9,18,2,9.7,3.0,0,0,móvil,este,1360.33
C000427,18.0,42.93,11,4,7.44,3.0,0,0,móvil,este,1622.42
C000428,35.0,49.47,7,2,16.75,5.0,1,0,móvil,este,1552.17
C000429,,16.24,11,2,11.16,3.0,1,0,móvil,este,398.94
C000430,31.0,53.98,19,4,7.9,3.0,0,0,móvil,este,669.52
C000431,47.0,58.85,14,0,8.38,3.0,0,0,móvil,norte,261.27
C000432,41.0,45.16,18,0,9.46,3.0,0,0,móvil,sur,46.05
C000433,46.0,38.71,9,0,9.34,2.0,0,0,escritorio,norte,71.7
C000434,49.0,17.3,16,4,11.82,3.0,1,0,móvil,oeste,2256.52
C000435,57.0,29.29,19,3,14.72,4.0,0,0,móvil,oeste,488.06
C000436,18.0,25.33,11,1,9.31,3.0,0,0,móvil,oeste,355.07
C000437,30.0,50.16,7,0,9.26,2.0,0,0,escritorio,norte,0.0
C000438,20.0,45.53,9,0,11.7,3.0,0,0,escritorio,oeste,0.0
C000439,37.0,16.79,14,4,9.46,3.0,0,0,escritorio,este,1542.73
C000440,34.0,48.59,12,0,9.14,3.0,0,1,escritorio,este,96.62
C000441,23.0,30.28,13,3,10.84,5.0,0,0,escritorio,norte,1442.96
C000442,36.0,29.41,17,2,7.62,3.0,0,0,móvil,norte,529.66
C000443,21.0,17.42,9,3,6.58,5.0,0,0,móvil,sur,812.8
C000444,35.0,29.91,17,3,11.32,1.0,0,0,móvil,este,918.35
C000445,23.0,65.96,8,1,11.52,2.0,0,0,escritorio,oeste,675.44
C000446,38.0,27.2,14,2,6.66,3.0,0,1,móvil,este,200.88
C000447,32.0,37.09,10,2,7.96,4.0,0,0,escritorio,este,475.0
C000448,34.0,31.33,15,1,9.25,3.0,0,0,móvil,sur,412.7
C000449,18.0,30.1,10,4,15.09,4.0,1,0,tablet,sur,3236.73
C000450,43.0,57.63,9,2,15.27,3.0,1,0,escritorio,oeste,1982.38
C000451,47.0,25.52,11,2,8.29,3.0,0,0,móvil,este,857.56
C000452,45.0,102.57,17,2,9.17,5.0,0,0,móvil,sur,1100.27
C000453,22.0,52.01,15,3,7.41,5.0,0,0,móvil,oeste,1583.51
C000454,26.0,38.42,22,2,7.97,4.0,0,0,móvil,este,415.48
C000455,36.0,30.22,14,1,11.87,3.0,1,0,móvil,sur,643.42
C000456,43.0,42.91,21,2,7.39,2.0,0,0,móvil,oeste,903.03
C000457,25.0,27.88,18,6,7.5,5.0,0,0,móvil,norte,495.89
C000458,25.0,36.17,7,2,20.83,4.0,1,0,tablet,oeste,1520.33
C000459,36.0,32.97,5,0,10.34,3.0,0,0,escritorio,oeste,13.17
C000460,34.0,69.51,14,2,11.95,1.0,1,0,escritorio,oeste,447.42
C000461,20.0,61.54,8,2,16.6,3.0,1,0,tablet,oeste,1722.53
C000462,19.0,33.15,18,3,9.68,2.0,0,0,móvil,sur,415.87
C000463,28.0,44.6,13,2,8.41,2.0,0,0,móvil,oeste,357.68
C000464,40.0,23.41,6,1,15.42,3.0,1,0,escritorio,oeste,678.52
C000465,27.0,32.26,7,1,10.12,4.0,0,1,móvil,norte,561.62
C000466,48.0,24.64,8,0,8.54,3.0,0,0,escritorio,oeste,0.0
C000467,38.0,17.93,15,4,7.06,3.0,0,0,móvil,sur,969.63
C000468,51.0,65.47,10,1,17.01,3.0,0,0,escritorio,norte,537.81
C000469,29.0,44.12,10,1,10.02,1.0,0,0,móvil,sur,0.0
C000470,41.0,31.81,9,1,9.16,3.0,0,0,escritorio,oeste,496.53
C000471,24.0,50.9,21,1,8.64,,0,0,móvil,norte,823.47
C000472,40.0,25.77,15,2,9.04,3.0,0,0,móvil,sur,950.62
C000473,34.0,35.47,14,1,8.4,2.0,0,0,móvil,norte,222.18
C000474,27.0,88.51,7,2,13.61,3.0,1,0,tablet,sur,1935.31
C000475,58.0,15.28,12,2,12.83,2.0,1,0,escritorio,sur,1193.75
C000476,37.0,34.04,12,3,13.48,4.0,1,1,móvil,oeste,964.35
C000477,41.0,16.28,15,4,7.85,3.0,0,0,móvil,sur,1831.76
C000478,43.0,24.99,14,2,9.15,2.0,0,0,móvil,sur,672.7
C000479,31.0,43.77,16,1,7.74,1.0,0,0,móvil,sur,357.0
C000480,35.0,26.68,14,3,9.91,,0,0,móvil,norte,2655.21
C000481,26.0,30.73,8,1,10.31,3.0,0,0,tablet,oeste,25.17
C000482,47.0,37.86,6,0,8.54,1.0,0,0,escritorio,norte,0.0
C000483,25.0,41.69,9,2,8.4,3.0,0,1,escritorio,este,17.1
C000484,20.0,34.52,13,4,13.19,3.0,1,0,móvil,sur,2488.03
C000485,51.0,30.8,18,2,8.92,1.0,0,0,móvil,norte,1241.01
C000486,30.0,16.87,13,0,10.98,4.0,0,0,escritorio,sur,210.5
C000487,41.0,25.7,14,0,7.47,2.0,0,0,móvil,este,0.0
C000488,37.0,46.07,8,4,11.44,3.0,1,0,escritorio,este,1582.24
C000489,18.0,60.12,13,2,8.51,2.0,0,0,móvil,este,1211.64
C000490,27.0,34.4,14,0,9.64,3.0,0,0,móvil,sur,174.71
C000491,38.0,39.78,10,3,7.21,3.0,0,0,móvil,oeste,794.3
C000492,23.0,37.72,16,2,7.68,3.0,0,0,escritorio,oeste,695.22
C000493,48.0,31.29,9,3,8.34,2.0,0,0,móvil,este,2412.3
C000494,41.0,47.51,12,1,8.62,5.0,0,0,escritorio,sur,256.52
C000495,19.0,36.06,17,2,9.39,3.0,0,0,móvil,norte,381.58
C000496,32.0,21.47,8,1,12.0,3.0,1,0,escritorio,sur,285.42
C000497,32.0,32.95,7,0,8.02,3.0,0,0,tablet,este,122.95
C000498,26.0,23.22,10,1,10.4,1.0,0,0,tablet,este,644.55
C000499,18.0,50.68,15,1,8.71,3.0,0,0,móvil,oeste,965.12
C000500,38.0,38.87,16,1,7.15,3.0,0,0,móvil,sur,470.52
C000501,45.0,27.17,11,2,8.43,2.0,0,0,móvil,sur,859.22
C000502,40.0,24.76,14,3,7.14,3.0,0,1,escritorio,oeste,257.76
C000503,28.0,50.54,13,3,12.27,,0,0,tablet,este,1085.55
C000504,36.0,78.05,14,3,15.11,4.0,0,0,móvil,sur,653.43
C000505,18.0,36.23,9,0,8.88,2.0,0,0,escritorio,norte,24.81
C000506,30.0,27.42,11,3,7.89,4.0,0,0,móvil,norte,1180.39
C000507,40.0,40.13,8,2,13.82,,1,0,escritorio,norte,805.12
C000508,18.0,26.23,16,4,7.72,4.0,0,0,móvil,sur,1155.83
C000509,39.0,50.0,10,2,11.26,2.0,0,1,escritorio,oeste,55.1
C000510,35.0,31.0,17,2,7.94,4.0,0,0,móvil,este,164.55
C000511,24.0,28.04,8,2,7.01,3.0,0,0,escritorio,oeste,154.27
C000512,33.0,37.15,14,1,8.54,4.0,0,0,móvil,oeste,0.0
C000513,24.0,27.52,7,0,8.3,2.0,0,1,escritorio,norte,0.0
C000514,19.0,35.84,5,0,8.98,2.0,0,0,escritorio,norte,0.0
C000515,22.0,57.28,21,5,12.19,5.0,1,0,móvil,sur,3500.64
C000516,43.0,31.58,13,0,7.21,2.0,0,0,móvil,norte,162.57
C000517,29.0,43.92,9,1,8.61,3.0,0,1,escritorio,norte,12.68
C000518,37.0,19.91,9,3,9.64,3.0,0,0,móvil,oeste,542.63
C000519,36.0,33.93,11,2,9.51,3.0,0,0,móvil,norte,935.45
C000520,24.0,31.46,17,2,11.81,3.0,1,0,móvil,oeste,1613.31
C000521,33.0,30.52,16,1,11.5,4.0,0,0,móvil,oeste,473.06
C000522,30.0,44.69,18,2,9.84,2.0,0,0,móvil,norte,116.68
C000523,37.0,27.4,15,0,9.97,2.0,0,0,móvil,sur,92.68
C000524,52.0,29.84,10,0,10.16,3.0,0,0,escritorio,sur,162.08
C000525,46.0,48.31,8,1,8.5,3.0,0,0,tablet,norte,598.65
C000526,39.0,56.15,17,1,12.97,4.0,0,0,móvil,oeste,421.69
C000527,26.0,25.0,8,0,7.09,3.0,0,0,escritorio,norte,24.78
C000528,39.0,31.87,13,1,10.07,2.0,0,0,escritorio,oeste,573.79
C000529,40.0,11.4,13,1,7.73,4.0,0,0,móvil,sur,35.06
C000530,18.0,24.76,15,1,7.8,3.0,0,1,móvil,norte,535.33
C000531,40.0,42.23,13,2,10.49,4.0,0,0,móvil,oeste,1035.89
C000532,38.0,39.25,16,0,10.47,3.0,0,0,móvil,sur,0.0
C000533,19.0,19.26,19,3,7.11,1.0,0,0,escritorio,este,1452.01
C000534,19.0,43.24,4,1,7.46,,0,0,escritorio,este,0.0
C000535,31.0,41.61,17,4,7.51,5.0,0,1,móvil,sur,686.12
C000536,27.0,35.22,14,2,8.79,3.0,0,0,móvil,sur,1338.34
C000537,26.0,39.91,10,2,15.97,3.0,0,0,móvil,oeste,763.38
C000538,42.0,39.82,9,2,10.71,4.0,1,1,escritorio,norte,601.78
C000539,28.0,31.03,10,3,7.59,3.0,0,0,escritorio,oeste,1024.8
C000540,31.0,59.49,11,2,8.24,3.0,0,0,móvil,este,127.74
C000541,29.0,51.36,16,2,7.78,4.0,0,0,escritorio,norte,1688.72
C000542,42.0,20.87,10,1,11.71,2.0,1,0,móvil,este,734.55
C000543,37.0,50.07,13,1,8.62,3.0,0,1,móvil,sur,364.06
C000544,51.0,47.22,9,3,11.39,3.0,1,0,tablet,este,2361.4
C000545,43.0,28.39,9,1,12.99,3.0,0,0,móvil,sur,622.01
C000546,31.0,31.51,10,0,8.56,3.0,0,0,escritorio,este,0.0
C000547,39.0,30.16,13,0,8.11,2.0,0,0,móvil,este,0.0
C000548,41.0,57.19,10,2,8.75,3.0,0,0,escritorio,sur,100.05
C000549,42.0,51.61,14,3,10.89,3.0,0,0,móvil,este,673.55
C000550,37.0,30.54,6,2,13.38,1.0,1,1,escritorio,norte,481.61
C000551,24.0,23.44,22,2,8.73,4.0,0,0,móvil,este,934.27
C000552,36.0,51.94,10,3,12.92,4.0,1,0,móvil,norte,1679.93
C000553,23.0,51.02,9,1,7.9,3.0,0,0,escritorio,este,632.09
C000554,48.0,33.95,10,0,9.94,3.0,0,0,escritorio,sur,230.93
C000555,41.0,65.23,18,4,9.9,4.0,0,0,móvil,norte,3060.12
C000556,32.0,34.03,22,4,7.78,3.0,0,1,móvil,oeste,271.9
C000557,47.0,34.68,10,1,11.37,3.0,1,0,móvil,sur,745.88
C000558,42.0,62.61,8,4,8.81,3.0,0,0,móvil,sur,982.49
C000559,50.0,42.87,11,2,10.69,2.0,0,0,móvil,este,772.12
C000560,28.0,26.69,8,0,9.26,4.0,0,0,móvil,norte,470.4
C000561,49.0,33.49,10,1,9.41,3.0,0,0,escritorio,norte,0.43
C000562,41.0,30.52,11,2,7.35,4.0,0,0,móvil,norte,1247.82
C000563,18.0,31.55,13,2,11.14,2.0,1,0,tablet,este,1072.96
C000564,32.0,46.33,24,3,11.38,3.0,1,0,móvil,norte,696.2
C000565,18.0,32.59,10,4,12.22,4.0,1,0,móvil,oeste,2940.28
C000566,42.0,36.18,12,2,7.75,4.0,0,0,móvil,norte,1764.0
C000567,50.0,21.01,11,1,8.51,3.0,0,0,móvil,oeste,273.45
C000568,35.0,37.16,7,1,9.5,3.0,0,0,tablet,norte,821.8
C000569,18.0,26.39,16,1,11.23,3.0,0,0,móvil,norte,154.76
C000570,36.0,59.28,17,4,14.01,5.0,1,1,móvil,norte,1260.34
C000571,58.0,30.43,8,1,8.01,2.0,0,0,móvil,sur,312.3
C000572,41.0,60.96,19,3,14.46,3.0,1,0,móvil,oeste,1949.66
C000573,39.0,29.83,13,0,8.78,2.0,0,1,móvil,este,0.0
C000574,49.0,32.57,15,1,7.65,,0,0,móvil,norte,965.66
C000575,26.0,50.35,11,2,12.71,2.0,0,0,móvil,este,388.38
C000576,38.0,24.64,12,1,10.52,3.0,0,1,móvil,oeste,0.0
C000577,37.0,22.79,8,0,8.03,4.0,0,0,móvil,norte,501.32
C000578,42.0,35.86,10,2,12.15,4.0,1,1,escritorio,oeste,561.21
C000579,38.0,33.2,10,1,8.95,4.0,0,1,escritorio,sur,0.0
C000580,18.0,21.92,22,3,6.76,3.0,0,0,escritorio,oeste,1347.77
C000581,26.0,64.8,21,3,8.79,3.0,0,0,móvil,sur,548.62
C000582,31.0,32.45,12,2,10.7,2.0,0,0,móvil,norte,179.75
C000583,19.0,46.61,12,0,7.53,3.0,0,0,móvil,oeste,0.0
C000584,34.0,36.6,10,1,8.89,1.0,0,0,tablet,norte,701.03
C000585,31.0,38.6,10,3,18.85,3.0,1,1,móvil,oeste,670.94
C000586,39.0,46.53,10,1,9.95,3.0,0,0,tablet,oeste,666.86
C000587,31.0,41.0,17,5,11.4,3.0,1,0,móvil,oeste,2515.59
C000588,27.0,35.89,19,1,14.66,3.0,1,0,móvil,norte,520.38
C000589,37.0,29.57,13,1,6.8,2.0,0,0,escritorio,sur,574.3
C000590,29.0,38.5,12,3,9.35,3.0,0,0,móvil,norte,1464.39
C000591,24.0,26.14,9,3,11.7,3.0,1,0,escritorio,norte,1625.5
C000592,31.0,33.71,16,0,8.34,3.0,0,0,móvil,oeste,0.0
C000593,46.0,48.44,17,3,9.14,3.0,0,0,móvil,norte,1462.72
C000594,45.0,111.69,20,4,13.82,3.0,0,0,móvil,norte,1811.0
C000595,34.0,44.66,13,1,10.45,3.0,0,0,escritorio,sur,545.41
C000596,18.0,33.98,15,0,8.81,3.0,0,0,móvil,sur,0.0
C000597,32.0,20.83,13,1,13.04,3.0,0,0,escritorio,sur,614.84
C000598,26.0,33.83,11,2,14.79,3.0,1,0,escritorio,norte,591.41
C000599,31.0,31.89,14,4,8.04,5.0,0,0,móvil,sur,786.72
C000600,46.0,61.39,16,4,12.58,4.0,0,0,móvil,este,3164.75
C000601,38.0,45.49,6,1,8.95,3.0,0,0,escritorio,sur,736.93
C000602,43.0,59.09,12,1,12.61,3.0,1,0,móvil,este,962.18
C000603,40.0,16.6,11,1,7.02,4.0,0,0,móvil,sur,375.16
C000604,18.0,33.99,14,1,10.64,3.0,0,0,móvil,sur,146.51
C000605,29.0,27.85,7,2,7.93,5.0,0,0,tablet,norte,480.1
C000606,32.0,24.06,14,2,12.82,3.0,0,0,móvil,este,426.36
C000607,21.0,28.71,12,2,9.71,4.0,0,0,móvil,sur,0.0
C000608,32.0,53.26,21,1,24.26,3.0,0,0,móvil,sur,0.0
C000609,29.0,37.27,11,3,12.07,1.0,0,0,tablet,sur,1519.23
C000610,18.0,36.21,8,1,9.81,2.0,0,0,escritorio,este,400.66
C000611,36.0,35.6,12,3,131.54999999999998,3.0,0,0,móvil,oeste,1351.54
C000612,42.0,44.46,13,2,12.2,2.0,0,0,escritorio,este,857.41
C000613,44.0,66.6,8,0,9.27,4.0,0,0,móvil,este,197.97
C000614,50.0,60.16,17,0,13.96,2.0,0,0,móvil,norte,0.0
C000615,27.0,31.34,8,2,11.2,3.0,1,0,tablet,este,987.31
C000616,33.0,44.06,14,2,17.31,2.0,1,1,móvil,sur,522.39
C000617,21.0,45.76,17,3,11.94,4.0,1,1,móvil,oeste,975.54
C000618,45.0,62.36,7,0,8.04,3.0,0,1,móvil,este,301.92
C000619,40.0,42.9,19,4,11.08,3.0,0,0,móvil,norte,1403.92
C000620,28.0,36.48,11,2,7.75,2.0,0,1,móvil,sur,322.78
C000621,18.0,20.22,11,5,8.37,5.0,0,0,móvil,oeste,1142.24
C000622,21.0,39.0,9,0,9.35,2.0,0,0,móvil,este,0.0
C000623,29.0,21.08,11,1,8.33,3.0,0,0,tablet,oeste,0.0
C000624,30.0,31.38,5,0,7.9,3.0,0,0,tablet,oeste,200.26
C000625,30.0,24.83,12,0,8.73,3.0,0,0,escritorio,este,0.0
C000626,26.0,43.85,14,4,12.94,2.0,1,0,móvil,sur,1080.46
C000627,43.0,32.13,14,2,7.95,3.0,0,0,móvil,sur,702.59
C000628,18.0,47.21,16,4,17.46,3.0,1,0,móvil,norte,4353.58
C000629,30.0,49.25,14,1,13.98,4.0,1,0,móvil,norte,712.91
C000630,18.0,32.2,19,4,13.42,4.0,1,0,móvil,oeste,2304.14
C000631,24.0,22.08,15,5,7.44,2.0,0,1,móvil,este,996.7
C000632,38.0,44.06,13,2,11.49,2.0,1,0,móvil,oeste,672.5
C000633,47.0,50.54,11,0,8.07,3.0,0,0,móvil,este,0.0
C000634,36.0,55.63,12,1,11.53,3.0,0,1,móvil,norte,220.92
C000635,41.0,44.18,16,1,9.93,3.0,0,0,móvil,norte,0.0
C000636,28.0,21.82,11,1,7.1,2.0,0,0,móvil,sur,0.0
C000637,49.0,31.76,15,4,16.02,3.0,1,0,tablet,sur,2387.59
C000638,31.0,27.59,13,2,13.02,2.0,1,0,móvil,oeste,706.92
C000639,37.0,55.72,7,1,8.55,3.0,0,0,escritorio,sur,0.0
C000640,40.0,46.82,8,0,7.96,3.0,0,0,móvil,norte,0.0
C000641,47.0,49.79,17,3,9.82,2.0,0,0,móvil,este,178.4
C000642,27.0,47.45,9,2,8.6,2.0,0,0,móvil,norte,534.02
C000643,28.0,42.16,18,4,11.7,3.0,0,1,móvil,sur,314.62
C000644,40.0,21.4,12,3,11.49,2.0,1,0,móvil,este,1151.19
C000645,18.0,46.46,12,1,7.52,3.0,0,0,móvil,este,125.82
C000646,18.0,46.13,7,1,14.82,3.0,0,1,tablet,sur,25.58
C000647,53.0,48.2,16,1,8.31,3.0,0,0,móvil,oeste,623.26
C000648,42.0,42.25,13,0,8.49,4.0,0,0,escritorio,oeste,0.0
C000649,,58.9,13,4,10.06,3.0,0,0,móvil,este,1642.04
C000650,18.0,45.64,12,1,9.91,3.0,0,1,escritorio,oeste,380.73
C000651,28.0,43.78,9,3,12.42,4.0,0,0,móvil,norte,1335.9
C000652,24.0,39.03,8,2,17.94,3.0,1,0,escritorio,norte,1887.02
C000653,44.0,41.42,9,2,9.94,4.0,0,0,escritorio,oeste,1189.73
C000654,32.0,25.98,14,1,8.98,2.0,0,0,móvil,este,207.33
C000655,38.0,64.78,15,2,8.01,3.0,0,0,móvil,este,587.12
C000656,18.0,69.7,14,2,13.82,4.0,0,1,móvil,este,262.83
C000657,35.0,44.17,15,0,7.37,3.0,0,1,móvil,oeste,0.0
C000658,23.0,26.56,20,2,7.49,3.0,0,0,móvil,sur,527.65
C000659,43.0,50.08,15,0,10.36,2.0,0,0,móvil,sur,0.0
C000660,52.0,56.48,20,4,9.13,4.0,0,0,móvil,norte,637.39
C000661,42.0,27.27,7,0,9.37,3.0,0,0,escritorio,norte,0.0
C000662,34.0,33.15,10,1,19.14,2.0,0,1,escritorio,este,354.13
C000663,37.0,40.04,17,3,11.47,2.0,1,0,móvil,norte,2840.11
C000664,29.0,77.07,14,1,11.68,,0,0,móvil,oeste,659.8
C000665,18.0,23.74,18,4,8.67,2.0,0,0,escritorio,sur,437.7
C000666,18.0,31.17,5,0,8.97,4.0,0,0,tablet,sur,0.0
C000667,29.0,16.74,14,1,14.1,4.0,1,0,móvil,oeste,623.55
C000668,29.0,30.38,16,3,14.89,3.0,0,1,móvil,este,723.73
C000669,53.0,60.82,14,2,11.66,3.0,0,0,escritorio,oeste,648.61
C000670,33.0,17.33,15,2,10.76,4.0,0,1,móvil,oeste,537.16
C000671,34.0,51.94,10,5,8.08,4.0,0,0,escritorio,norte,4169.42
C000672,22.0,64.33,15,1,23.73,2.0,0,0,móvil,sur,1258.43
C000673,34.0,35.86,4,0,8.33,3.0,0,1,escritorio,norte,228.32
C000674,45.0,39.25,20,1,8.26,2.0,0,0,móvil,oeste,436.18
C000675,41.0,21.34,20,0,8.56,3.0,0,0,móvil,sur,0.0
C000676,26.0,31.08,23,4,8.21,4.0,0,0,móvil,norte,3055.04
C000677,41.0,34.25,14,2,11.36,3.0,1,0,móvil,oeste,929.55
C000678,43.0,28.06,14,3,11.35,4.0,1,0,móvil,este,2388.4
C000679,29.0,40.73,9,2,8.82,3.0,0,1,móvil,oeste,303.07
C000680,43.0,35.75,18,2,12.35,4.0,0,0,móvil,sur,520.92
C000681,18.0,35.39,12,1,8.35,3.0,0,0,móvil,oeste,206.06
C000682,24.0,25.56,9,4,12.68,2.0,1,0,escritorio,norte,3521.05
C000683,27.0,36.81,9,1,11.61,3.0,1,0,móvil,este,320.88
C000684,23.0,38.88,5,0,8.28,3.0,0,0,escritorio,este,0.0
C000685,38.0,45.24,10,2,15.78,2.0,1,0,escritorio,sur,1083.83
C000686,28.0,29.14,11,2,7.74,4.0,0,0,móvil,norte,437.11
C000687,23.0,27.96,16,1,7.6,2.0,0,0,móvil,este,138.15
C000688,38.0,44.2,10,2,9.04,3.0,0,0,móvil,sur,211.37
C000689,34.0,27.45,5,1,8.62,4.0,0,0,escritorio,norte,285.27
C000690,43.0,20.34,10,0,7.23,2.0,0,1,escritorio,este,31.75
C000691,31.0,32.63,8,1,8.1,3.0,0,0,móvil,este,18.1
C000692,45.0,26.29,13,2,14.4,4.0,1,0,móvil,norte,1210.82
C000693,43.0,49.27,17,1,8.16,2.0,0,0,móvil,sur,175.7
C000694,19.0,26.33,15,3,7.2,2.0,0,0,móvil,sur,1951.75
C000695,36.0,47.24,13,2,10.96,2.0,0,0,móvil,oeste,1217.32
C000696,37.0,33.98,13,3,11.69,2.0,1,0,móvil,sur,1912.74
C000697,37.0,57.13,9,2,12.17,4.0,1,0,móvil,oeste,1503.57
C000698,43.0,44.8,4,0,9.6,2.0,0,0,escritorio,sur,182.66
C000699,34.0,29.17,15,2,13.53,3.0,0,0,móvil,norte,340.06
C000700,35.0,23.84,11,0,8.69,3.0,0,0,móvil,este,0.0
C000701,34.0,38.02,16,3,10.75,2.0,1,0,móvil,sur,1099.14
C000702,29.0,34.32,16,2,7.95,3.0,0,0,móvil,este,759.07
