id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE000259,2022-11-27,CUST00060,PROP00011,Medellín,328913.0,Apartment,Referral,0.0393,12922.0
SALE000260,2024-09-27,CUST00403,PROP00533,Barranquilla,273876.0,Office,Broker,0.0486,13315.0
SALE000261,2022-04-28,CUST00267,PROP00726,Cartagena,305166.0,Apartment,Direct,0.0239,7280.0
SALE000262,2024-09-24,CUST00109,PROP00401,Barranquilla,87079.0,Land,Broker,0.0502,4371.0
SALE000263,2024-04-21,CUST00063,PROP00108,Medellín,274050.0,Land,Digital,0.0261,7144.0
SALE000264,2022-09-03,CUST00040,PROP00432,Cartagena,309175.0,Apartment,Digital,0.0293,9044.0
SALE000265,2023-12-13,CUST00130,PROP00202,Cartagena,576520.0,Commercial,Digital,0.0315,18172.0
SALE000266,2022-12-07,CUST00375,PROP00662,Bucaramanga,167488.0,Apartment,Referral,0.04,6696.0
SALE000267,2024-05-25,CUST00447,PROP00490,Cali,471522.0,Office,Broker,0.0467,22000.0
SALE000268,2022-06-25,CUST00305,PROP00270,Bucaramanga,73230.0,Land,Digital,0.0286,2097.0
SALE000269,2022-09-26,CUST00498,PROP00500,Barranquilla,306825.0,Apartment,Digital,0.0294,9030.0
SALE000270,2022-12-03,CUST00198,PROP00534,Bogotá,247602.0,Apartment,Referral,0.0417,10322.0
SALE000271,2022-08-07,CUST00167,PROP00543,Medellín,489307.0,Office,Digital,0.034,16640.0
SALE000272,2022-12-31,CUST00347,PROP00293,Cartagena,418782.0,House,Direct,0.0255,10681.0
SALE000273,2023-10-22,CUST00068,PROP00457,Bogotá,450795.0,Office,Referral,0.0418,18827.0
SALE000274,2023-11-25,CUST00456,PROP00035,Cartagena,227914.0,Apartment,Broker,0.0458,10432.0
SALE000275,2023-08-30,CUST00391,PROP00323,Bogotá,479583.0,Office,Referral,0.0445,21363.0
SALE000276,2022-07-27,CUST00018,PROP00303,Bucaramanga,507692.0,Office,Direct,0.0232,11754.0
SALE000277,2022-08-10,CUST00094,PROP00428,Medellín,179257.0,Apartment,Broker,0.0485,8702.0
SALE000278,2024-10-03,CUST00314,PROP00761,Cali,279025.0,House,Digital,0.0272,7597.0
SALE000279,2022-10-03,CUST00370,PROP00763,Cartagena,670961.0,House,Broker,0.0458,30761.0
SALE000280,2022-04-23,CUST00110,PROP00387,Bucaramanga,399244.0,Commercial,Digital,0.0329,13135.0
SALE000281,2023-05-13,CUST00374,PROP00517,Barranquilla,443704.0,Commercial,Broker,0.0474,21034.0
SALE000282,2022-01-08,CUST00238,PROP00087,Cali,791716.0,Commercial,Referral,0.0378,29948.0
SALE000283,2023-01-11,CUST00338,PROP00386,Bogotá,352372.0,Office,Digital,0.0268,9450.0
SALE000284,2024-07-25,CUST00212,PROP00551,Bucaramanga,184405.0,Apartment,Digital,0.0347,6408.0
SALE000285,2022-10-20,CUST00228,PROP00547,Cartagena,268224.0,Apartment,Broker,0.0528,14165.0
SALE000286,2024-02-10,CUST00195,PROP00771,Bogotá,214829.0,Apartment,Digital,0.0343,7368.0
SALE000287,2023-06-21,CUST00079,PROP00373,Cartagena,172601.0,Apartment,Digital,0.0336,5802.0
SALE000288,2023-01-25,CUST00096,PROP00727,Barranquilla,460115.0,Commercial,Digital,0.0341,15673.0
SALE000289,2023-12-26,CUST00084,PROP00783,Bucaramanga,416538.0,House,Broker,0.0498,20740.0
SALE000290,2023-10-15,CUST00402,PROP00458,Cali,231652.0,Land,Broker,0.0467,10819.0
SALE000291,2022-12-15,CUST00212,PROP00074,Cali,582624.0,House,Digital,0.0283,16470.0
SALE000292,2022-09-02,CUST00190,PROP00302,Cali,229272.0,Apartment,Direct,0.0229,5256.0
SALE000293,2024-09-30,CUST00428,PROP00612,Cartagena,270173.0,Land,Broker,0.0522,14095.0
SALE000294,2022-07-04,CUST00444,PROP00465,Cartagena,177718.0,Apartment,Digital,0.0253,4489.0
SALE000295,2024-11-16,CUST00117,PROP00750,Cali,732420.0,House,Broker,0.0464,33999.0
SALE000296,2023-05-31,CUST00178,PROP00653,Medellín,554989.0,House,Referral,0.0418,23215.0
SALE000297,2024-12-27,CUST00206,PROP00051,Barranquilla,423939.0,Commercial,Broker,0.0462,19601.0
SALE000298,2023-01-22,CUST00420,PROP00689,Bogotá,635132.0,House,Digital,0.0255,16185.0
SALE000299,2023-09-12,CUST00336,PROP00286,Bogotá,284722.0,Apartment,Broker,0.0461,13123.0
SALE000300,2023-11-05,CUST00273,PROP00656,Bucaramanga,247913.0,Apartment,Broker,0.0519,12868.0
SALE000301,2023-01-06,CUST00118,PROP00407,Barranquilla,164597.0,Land,Broker,0.0464,7636.0
SALE000302,2022-08-27,CUST00193,PROP00365,Bogotá,644714.0,House,Broker,0.0465,29955.0
SALE000303,2023-07-24,CUST00015,PROP00058,Bucaramanga,432541.0,House,Digital,0.0273,11810.0
SALE000304,2023-12-27,CUST00353,PROP00096,Bogotá,324968.0,House,Direct,0.0275,8940.0
SALE000305,2022-10-14,CUST00460,PROP00477,Cali,177532.0,Apartment,Digital,0.027,4794.0
SALE000306,2024-04-19,CUST00394,PROP00456,Bucaramanga,480557.0,Office,Direct,0.0204,9781.0
SALE000307,2023-12-01,CUST00155,PROP00444,Medellín,243064.0,Apartment,Digital,0.0341,8278.0
SALE000308,2022-07-02,CUST00242,PROP00126,Barranquilla,297758.0,House,Broker,0.0538,16008.0
SALE000309,2024-10-24,CUST00479,PROP00408,Bucaramanga,546716.0,House,Broker,0.0468,25613.0
SALE000310,2022-02-18,CUST00213,PROP00049,Cali,124955.0,Land,Digital,0.0277,3455.0
SALE000311,2023-12-17,CUST00420,PROP00116,Cartagena,341209.0,Apartment,Broker,0.0469,15998.0
SALE000312,2023-04-27,CUST00289,PROP00399,Cartagena,166949.0,Apartment,Referral,0.0422,7044.0
SALE000313,2023-12-17,CUST00250,PROP00494,Bucaramanga,467480.0,Office,Digital,0.0275,12856.0
SALE000314,2024-04-27,CUST00293,PROP00525,Cali,207098.0,Apartment,Digital,0.0343,7106.0
SALE000315,2024-01-23,CUST00112,PROP00786,Cali,186376.0,Land,Digital,0.0333,6202.0
SALE000316,2023-12-14,CUST00213,PROP00684,Bogotá,145595.0,Apartment,Broker,0.0509,7408.0
SALE000317,2024-07-09,CUST00153,PROP00304,Bogotá,236178.0,Land,Digital,0.0251,5926.0
SALE000318,2024-02-08,CUST00379,PROP00627,Cartagena,475409.0,House,Broker,0.0538,25594.0
SALE000319,2024-06-10,CUST00307,PROP00077,Medellín,258219.0,Apartment,Broker,0.0523,13499.0
SALE000320,2023-03-18,CUST00200,PROP00686,Bucaramanga,527674.0,House,Broker,0.0529,27903.0
SALE000321,2022-08-11,CUST00412,PROP00310,Medellín,234098.0,House,Broker,0.0457,10703.0
SALE000322,2022-09-15,CUST00227,PROP00609,Bucaramanga,257320.0,Apartment,Digital,0.0321,8256.0
SALE000323,2023-11-02,CUST00477,PROP00777,Bogotá,255527.0,Apartment,Broker,0.053,13555.0
SALE000324,2023-08-06,CUST00303,PROP00563,Cali,650215.0,Commercial,Broker,0.0546,35480.0
SALE000325,2022-03-26,CUST00443,PROP00737,Cali,127032.0,Land,Direct,0.0258,3278.0
SALE000326,2022-08-12,CUST00494,PROP00009,Cali,280005.0,Apartment,Direct,0.0251,7023.0
SALE000327,2024-11-25,CUST00164,PROP00137,Cali,309496.0,Apartment,Digital,0.0293,9054.0
SALE000328,2024-03-06,CUST00131,PROP00501,Cartagena,679500.0,House,Digital,0.032,21753.0
SALE000329,2024-04-06,CUST00418,PROP00433,Bogotá,436330.0,House,Referral,0.0442,19289.0
SALE000330,2022-08-04,CUST00116,PROP00097,Barranquilla,423264.0,Office,Broker,0.051,21585.0
SALE000331,2022-03-12,CUST00377,PROP00575,Barranquilla,280387.0,Commercial,Digital,0.0273,7647.0
SALE000332,2022-11-15,CUST00089,PROP00047,Cartagena,209865.0,Apartment,Broker,0.0452,9481.0
SALE000333,2024-07-27,CUST00435,PROP00793,Medellín,335641.0,Apartment,Digital,0.0312,10469.0
SALE000334,2023-07-09,CUST00345,PROP00126,Barranquilla,269454.0,House,Direct,0.0286,7719.0
SALE000335,2024-05-09,CUST00261,PROP00357,Barranquilla,229145.0,House,Referral,0.0357,8171.0
SALE000336,2023-06-17,CUST00225,PROP00659,Cartagena,464827.0,House,Direct,0.024,11145.0
SALE000337,2023-06-21,CUST00319,PROP00412,Bogotá,320311.0,Apartment,Referral,0.0444,14222.0
SALE000338,2023-10-20,CUST00195,PROP00596,Cartagena,166917.0,Apartment,Digital,0.03,5010.0
SALE000339,2024-11-16,CUST00199,PROP00563,Cali,597339.0,Commercial,Referral,0.0372,22225.0
SALE000340,2023-04-25,CUST00103,PROP00760,Cali,666760.0,Commercial,Digital,0.0285,19027.0
SALE000341,2023-10-15,CUST00079,PROP00372,Bucaramanga,226032.0,Apartment,Digital,0.0291,6573.0
SALE000342,2024-10-03,CUST00446,PROP00784,Bogotá,217092.0,Apartment,Broker,0.0462,10024.0
SALE000343,2023-02-12,CUST00375,PROP00414,Medellín,219539.0,Apartment,Digital,0.0316,6939.0
SALE000344,2024-07-08,CUST00222,PROP00715,Barranquilla,493144.0,House,Broker,0.0509,25112.0
SALE000345,2023-08-09,CUST00416,PROP00587,Medellín,186897.0,Apartment,Digital,0.0315,5883.0
SALE000346,2024-08-20,CUST00304,PROP00107,Barranquilla,258812.0,Apartment,Broker,0.0511,13227.0
SALE000347,2023-05-28,CUST00300,PROP00515,Cali,398843.0,Commercial,Digital,0.0252,10038.0
SALE000348,2023-11-21,CUST00057,PROP00703,Cartagena,142131.0,Apartment,Broker,0.0467,6644.0
SALE000349,2022-12-20,CUST00270,PROP00103,Cartagena,612616.0,Commercial,Broker,0.0467,28582.0
SALE000350,2023-11-27,CUST00054,PROP00671,Barranquilla,307722.0,Apartment,Digital,0.026,7994.0
SALE000351,2022-12-24,CUST00342,PROP00085,Cali,355725.0,Commercial,Broker,0.0524,18624.0
SALE000352,2023-10-30,CUST00034,PROP00697,Medellín,528313.0,Commercial,Direct,0.0212,11201.0
SALE000353,2024-05-13,CUST00258,PROP00632,Cali,309287.0,Apartment,Digital,0.0317,9799.0
SALE000354,2023-04-22,CUST00184,PROP00122,Cali,364760.0,Office,Broker,0.0468,17065.0
SALE000355,2023-04-16,CUST00066,PROP00582,Cartagena,268371.0,House,Broker,0.0462,12394.0
SALE000356,2022-12-19,CUST00237,PROP00094,Bogotá,197113.0,Land,Referral,0.0366,7219.0
SALE000357,2024-03-10,CUST00101,PROP00455,Medellín,600513.0,House,Digital,0.0301,18066.0
SALE000358,2023-10-11,CUST00123,PROP00740,Bogotá,306977.0,Apartment,Digital,0.0315,9656.0
SALE000359,2023-07-20,CUST00445,PROP00165,Medellín,335045.0,Office,Broker,0.0531,17797.0
SALE000360,2022-01-28,CUST00175,PROP00140,Bucaramanga,182080.0,Apartment,Referral,0.0363,6607.0
SALE000361,2022-05-01,CUST00202,PROP00339,Medellín,286609.0,Land,Direct,0.0262,7498.0
SALE000362,2022-01-09,CUST00004,PROP00295,Bogotá,319569.0,Office,Broker,0.0527,16854.0
SALE000363,2024-07-20,CUST00151,PROP00039,Barranquilla,370974.0,House,Broker,0.0481,17853.0
SALE000364,2024-07-21,CUST00176,PROP00365,Bogotá,630555.0,House,Broker,0.0458,28878.0
SALE000365,2022-03-16,CUST00360,PROP00208,Medellín,357387.0,Apartment,Broker,0.0466,16640.0
SALE000366,2022-02-20,CUST00060,PROP00100,Cali,424752.0,House,Referral,0.0359,15255.0
SALE000367,2024-05-05,CUST00465,PROP00221,Barranquilla,319850.0,Apartment,Direct,0.0289,9235.0
SALE000368,2023-07-29,CUST00065,PROP00017,Cartagena,219431.0,Office,Direct,0.0238,5215.0
SALE000369,2022-12-05,CUST00327,PROP00733,Cartagena,235844.0,Apartment,Referral,0.0402,9489.0
SALE000370,2023-11-05,CUST00003,PROP00796,Cartagena,236624.0,House,Broker,0.0527,12467.0
SALE000371,2022-09-16,CUST00410,PROP00295,Bogotá,289639.0,Office,Direct,0.0237,6869.0
SALE000372,2022-08-05,CUST00349,PROP00702,Bucaramanga,745867.0,Commercial,Broker,0.0515,38405.0
SALE000373,2023-02-07,CUST00419,PROP00370,Medellín,246212.0,Apartment,Broker,0.0458,11268.0
SALE000374,2024-09-07,CUST00466,PROP00730,Bucaramanga,217851.0,House,Digital,0.0298,6494.0
SALE000375,2024-04-20,CUST00417,PROP00139,Bogotá,806216.0,Commercial,Broker,0.046,37058.0
SALE000376,2022-07-28,CUST00311,PROP00228,Bogotá,227714.0,Apartment,Referral,0.0375,8535.0
SALE000377,2023-09-08,CUST00420,PROP00592,Cali,277946.0,Apartment,Direct,0.0229,6374.0
SALE000378,2024-08-26,CUST00049,PROP00177,Bucaramanga,365800.0,House,Referral,0.0422,15428.0
SALE000379,2024-11-08,CUST00323,PROP00659,Cartagena,447734.0,House,Referral,0.0417,18689.0
SALE000380,2024-04-15,CUST00495,PROP00341,Cali,225458.0,Apartment,Broker,0.0525,11830.0
SALE000381,2022-05-22,CUST00189,PROP00324,Bucaramanga,299977.0,Apartment,Broker,0.0456,13684.0
SALE000382,2022-09-21,CUST00488,PROP00363,Bucaramanga,247654.0,Apartment,Referral,0.0449,11129.0
SALE000383,2022-08-28,CUST00254,PROP00639,Cali,293732.0,Apartment,Digital,0.0255,7503.0
SALE000384,2022-06-15,CUST00235,PROP00005,Bogotá,354026.0,Commercial,Direct,0.0283,10004.0
SALE000385,2022-07-11,CUST00151,PROP00601,Cali,686221.0,House,Broker,0.0524,35960.0
SALE000386,2022-12-13,CUST00054,PROP00624,Barranquilla,520694.0,Office,Broker,0.0509,26512.0
SALE000387,2023-09-01,CUST00439,PROP00657,Cartagena,261381.0,House,Broker,0.0494,12909.0
SALE000388,2023-03-12,CUST00361,PROP00798,Bucaramanga,600813.0,House,Digital,0.0326,19569.0
SALE000389,2023-04-06,CUST00201,PROP00626,Bucaramanga,152767.0,Apartment,Referral,0.0424,6477.0
SALE000390,2022-09-27,CUST00481,PROP00423,Bogotá,298869.0,Apartment,Direct,0.0214,6387.0
SALE000391,2022-06-15,CUST00092,PROP00373,Cartagena,186268.0,Apartment,Broker,0.0529,9858.0
SALE000392,2024-12-29,CUST00390,PROP00311,Barranquilla,258114.0,House,Digital,0.0258,6656.0
SALE000393,2023-10-18,CUST00227,PROP00662,Bucaramanga,162305.0,Apartment,Broker,0.05,8116.0
SALE000394,2022-09-09,CUST00313,PROP00315,Medellín,481356.0,Office,Broker,0.0515,24766.0
SALE000395,2024-06-05,CUST00019,PROP00459,Barranquilla,144813.0,Apartment,Broker,0.0532,7706.0
SALE000396,2024-06-28,CUST00306,PROP00077,Medellín,278138.0,Apartment,Digital,0.0296,8242.0
SALE000397,2024-11-24,CUST00340,PROP00254,Barranquilla,302093.0,Apartment,Digital,0.0274,8268.0
SALE000398,2022-06-24,CUST00489,PROP00213,Bucaramanga,288652.0,Land,Broker,0.0499,14406.0
SALE000399,2023-12-02,CUST00174,PROP00349,Medellín,514315.0,Office,Digital,0.0275,14145.0
SALE000400,2024-12-09,CUST00037,PROP00402,Cartagena,354521.0,Apartment,Referral,0.0403,14283.0
SALE000401,2024-06-02,CUST00031,PROP00574,Cartagena,171978.0,Apartment,Broker,0.0496,8534.0
SALE000402,2022-09-04,CUST00075,PROP00346,Cali,255526.0,Office,Broker,0.0528,13493.0
SALE000403,2024-09-04,CUST00150,PROP00121,Bucaramanga,681434.0,House,Referral,0.0374,25486.0
SALE000404,2023-04-07,CUST00416,PROP00437,Cartagena,298496.0,Apartment,Referral,0.037,11044.0
SALE000405,2023-06-20,CUST00098,PROP00044,Cali,480524.0,Office,Referral,0.0397,19097.0
SALE000406,2023-09-04,CUST00073,PROP00680,Medellín,372967.0,House,Broker,0.0455,16972.0
SALE000407,2024-04-24,CUST00016,PROP00617,Barranquilla,355801.0,Office,Digital,0.0273,9711.0
SALE000408,2022-05-12,CUST00192,PROP00181,Bogotá,396894.0,House,Direct,0.0235,9342.0
SALE000409,2023-08-14,CUST00302,PROP00211,Bogotá,500391.0,House,Broker,0.0499,24958.0
SALE000410,2024-06-13,CUST00141,PROP00023,Medellín,340771.0,Office,Digital,0.0277,9437.0
SALE000411,2023-08-24,CUST00248,PROP00292,Bogotá,701617.0,House,Direct,0.0256,17966.0
SALE000412,2022-10-28,CUST00122,PROP00031,Bucaramanga,190341.0,Office,Broker,0.0538,10237.0
SALE000413,2022-03-03,CUST00401,PROP00750,Cali,696267.0,House,Referral,0.0404,28155.0
SALE000414,2023-08-25,CUST00013,PROP00108,Medellín,244117.0,Land,Referral,0.0379,9244.0
SALE000415,2024-02-10,CUST00101,PROP00528,Cartagena,226220.0,Office,Broker,0.0456,10320.0
SALE000416,2023-08-25,CUST00284,PROP00457,Bogotá,386215.0,Office,Referral,0.0364,14045.0
SALE000417,2024-12-08,CUST00422,PROP00190,Bucaramanga,348566.0,Office,Digital,0.0306,10670.0
SALE000418,2023-10-22,CUST00201,PROP00647,Barranquilla,234025.0,Office,Referral,0.0418,9791.0
SALE000419,2023-07-11,CUST00035,PROP00088,Medellín,356809.0,Apartment,Direct,0.0205,7313.0
SALE000420,2022-03-02,CUST00276,PROP00710,Medellín,153452.0,Apartment,Referral,0.0369,5656.0
SALE000421,2023-09-04,CUST00136,PROP00593,Cartagena,180441.0,Apartment,Broker,0.0482,8696.0
SALE000422,2022-07-04,CUST00153,PROP00509,Barranquilla,523043.0,House,Referral,0.0382,19979.0
SALE000423,2024-03-04,CUST00462,PROP00704,Bogotá,418327.0,House,Direct,0.0296,12376.0
SALE000424,2022-06-26,CUST00471,PROP00323,Bogotá,475199.0,Office,Digital,0.027,12848.0
SALE000425,2024-09-19,CUST00130,PROP00226,Barranquilla,452054.0,Office,Digital,0.0256,11584.0
SALE000426,2022-11-27,CUST00296,PROP00124,Bucaramanga,504138.0,Commercial,Broker,0.0485,24466.0
SALE000427,2023-04-21,CUST00271,PROP00740,Bogotá,327079.0,Apartment,Referral,0.0363,11887.0
SALE000428,2022-06-08,CUST00481,PROP00322,Cartagena,286980.0,Land,Broker,0.0463,13277.0
SALE000429,2022-08-19,CUST00474,PROP00664,Medellín,156809.0,Apartment,Broker,0.0491,7695.0
SALE000430,2024-10-06,CUST00176,PROP00266,Barranquilla,154122.0,Apartment,Direct,0.0231,3555.0
SALE000431,2022-11-07,CUST00013,PROP00764,Bucaramanga,452236.0,House,Direct,0.0209,9460.0
SALE000432,2023-07-16,CUST00002,PROP00697,Medellín,504301.0,Commercial,Direct,0.026,13134.0
SALE000433,2024-12-10,CUST00003,PROP00247,Medellín,421422.0,House,Digital,0.03,12650.0
SALE000434,2023-11-14,CUST00391,PROP00390,Medellín,259436.0,Office,Broker,0.0458,11875.0
SALE000435,2022-02-15,CUST00370,PROP00636,Bogotá,299665.0,Apartment,Digital,0.0336,10077.0
SALE000436,2023-01-27,CUST00414,PROP00181,Bogotá,397244.0,House,Broker,0.0478,19007.0
SALE000437,2023-02-28,CUST00070,PROP00019,Bogotá,332036.0,Apartment,Referral,0.0446,14813.0
SALE000438,2022-10-30,CUST00030,PROP00232,Barranquilla,382459.0,House,Digital,0.0343,13124.0
SALE000439,2022-09-22,CUST00086,PROP00473,Barranquilla,212703.0,Apartment,Digital,0.0293,6241.0
SALE000440,2023-07-05,CUST00313,PROP00110,Cartagena,386151.0,Commercial,Broker,0.0473,18259.0
SALE000441,2023-02-17,CUST00005,PROP00267,Cali,553489.0,House,Digital,0.0333,18458.0
SALE000442,2022-11-19,CUST00331,PROP00735,Barranquilla,287001.0,Apartment,Referral,0.0386,11082.0
SALE000443,2023-03-29,CUST00445,PROP00061,Barranquilla,325996.0,Office,Referral,0.0366,11943.0
SALE000444,2023-01-12,CUST00073,PROP00041,Medellín,403317.0,Office,Broker,0.0505,20374.0
SALE000445,2022-09-08,CUST00370,PROP00340,Bucaramanga,336829.0,Apartment,Broker,0.0499,16806.0
SALE000446,2023-05-11,CUST00277,PROP00011,Medellín,366406.0,Apartment,Broker,0.0535,19603.0
SALE000447,2024-10-28,CUST00473,PROP00023,Medellín,381030.0,Office,Broker,0.0523,19925.0
SALE000448,2023-07-08,CUST00122,PROP00147,Barranquilla,547488.0,House,Direct,0.0288,15747.0
SALE000449,2023-10-17,CUST00114,PROP00082,Cali,364898.0,Apartment,Digital,0.0323,11803.0
SALE000450,2024-12-13,CUST00009,PROP00649,Bucaramanga,183630.0,Apartment,Broker,0.0514,9443.0
SALE000451,2023-11-03,CUST00353,PROP00099,Bucaramanga,541207.0,House,Referral,0.04,21649.0
SALE000452,2022-09-02,CUST00434,PROP00419,Bucaramanga,306243.0,Apartment,Broker,0.0549,16805.0
SALE000453,2023-03-13,CUST00010,PROP00565,Cartagena,390151.0,Commercial,Broker,0.0546,21299.0
SALE000454,2023-06-19,CUST00246,PROP00501,Cartagena,626065.0,House,Digital,0.0335,20966.0
SALE000455,2023-06-04,CUST00363,PROP00524,Medellín,186332.0,Apartment,Broker,0.0528,9830.0
SALE000456,2022-06-13,CUST00391,PROP00287,Medellín,628932.0,House,Digital,0.0308,19356.0
SALE000457,2022-04-26,CUST00466,PROP00712,Medellín,171252.0,Apartment,Referral,0.0376,6439.0
SALE000458,2023-01-19,CUST00362,PROP00055,Bucaramanga,419268.0,House,Direct,0.0288,12056.0
SALE000459,2024-09-28,CUST00461,PROP00086,Barranquilla,180480.0,Office,Broker,0.0451,8141.0
SALE000460,2024-02-25,CUST00497,PROP00685,Barranquilla,431828.0,House,Digital,0.0273,11778.0
SALE000461,2024-07-10,CUST00464,PROP00055,Bucaramanga,391850.0,House,Broker,0.049,19215.0
SALE000462,2022-07-11,CUST00219,PROP00154,Cali,633515.0,House,Digital,0.0309,19551.0
SALE000463,2023-03-30,CUST00204,PROP00139,Bogotá,771670.0,Commercial,Broker,0.0506,39053.0
SALE000464,2023-09-29,CUST00214,PROP00027,Cali,320922.0,Office,Digital,0.0268,8587.0
SALE000465,2023-04-21,CUST00476,PROP00094,Bogotá,193988.0,Land,Broker,0.046,8933.0
SALE000466,2023-04-02,CUST00141,PROP00459,Barranquilla,137498.0,Apartment,Direct,0.0222,3056.0
SALE000467,2023-01-29,CUST00377,PROP00529,Medellín,146477.0,Apartment,Referral,0.0385,5637.0
SALE000468,2022-02-26,CUST00313,PROP00067,Cartagena,195237.0,Apartment,Broker,0.0451,8813.0
SALE000469,2024-07-27,CUST00031,PROP00754,Cali,503138.0,Commercial,Referral,0.0419,21094.0
SALE000470,2024-10-18,CUST00244,PROP00077,Medellín,249087.0,Apartment,Broker,0.0475,11826.0
SALE000471,2022-03-30,CUST00098,PROP00550,Cartagena,276330.0,House,Referral,0.0385,10643.0
SALE000472,2023-03-29,CUST00365,PROP00641,Cali,126271.0,Land,Broker,0.0483,6105.0
SALE000473,2023-07-22,CUST00224,PROP00417,Barranquilla,468578.0,House,Broker,0.0501,23484.0
SALE000474,2024-05-08,CUST00179,PROP00394,Bucaramanga,693045.0,Commercial,Digital,0.0336,23285.0
SALE000475,2024-12-16,CUST00033,PROP00088,Medellín,346401.0,Apartment,Digital,0.0265,9178.0
SALE000476,2023-04-01,CUST00066,PROP00194,Cali,751773.0,Commercial,Digital,0.0284,21356.0
SALE000477,2024-03-31,CUST00383,PROP00681,Medellín,516508.0,House,Digital,0.0319,16487.0
SALE000478,2024-10-23,CUST00432,PROP00279,Cali,148481.0,Apartment,Broker,0.0454,6747.0
SALE000479,2024-06-28,CUST00146,PROP00028,Bucaramanga,484505.0,House,Broker,0.0533,25824.0
SALE000480,2022-11-15,CUST00415,PROP00584,Medellín,696903.0,Commercial,Digital,0.0346,24126.0
SALE000481,2024-06-14,CUST00277,PROP00547,Cartagena,263572.0,Apartment,Digital,0.0311,8191.0
SALE000482,2023-03-28,CUST00176,PROP00054,Medellín,306584.0,House,Broker,0.0546,16729.0
SALE000483,2022-01-20,CUST00226,PROP00041,Medellín,419274.0,Office,Broker,0.0491,20599.0
SALE000484,2024-04-10,CUST00346,PROP00094,Bogotá,205898.0,Land,Digital,0.0292,6002.0
SALE000485,2024-07-03,CUST00455,PROP00041,Medellín,421326.0,Office,Digital,0.0261,10981.0
SALE000486,2023-01-12,CUST00247,PROP00494,Bucaramanga,493689.0,Office,Referral,0.0354,17454.0
SALE000487,2023-05-09,CUST00174,PROP00107,Barranquilla,245907.0,Apartment,Digital,0.0274,6749.0
SALE000488,2023-02-03,CUST00381,PROP00486,Barranquilla,638910.0,House,Digital,0.0298,19028.0
SALE000489,2022-05-09,CUST00263,PROP00141,Medellín,279224.0,Office,Digital,0.0301,8398.0
SALE000490,2024-12-25,CUST00196,PROP00778,Medellín,425033.0,House,Broker,0.0472,20051.0
SALE000491,2022-01-25,CUST00230,PROP00581,Cali,350567.0,Apartment,Broker,0.0511,17924.0
SALE000492,2023-09-01,CUST00268,PROP00300,Cali,733535.0,Commercial,Broker,0.0468,34338.0
SALE000493,2022-01-17,CUST00071,PROP00343,Cartagena,351567.0,Apartment,Referral,0.0383,13452.0
