id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C000351,35.0,21.31,11,3,6.99,3.0,0,0,móvil,sur,684.6
C000352,42.0,33.67,11,1,7.45,2.0,0,0,móvil,oeste,437.38
C000353,32.0,27.98,13,2,8.55,4.0,0,0,móvil,sur,174.53
C000354,34.0,29.11,19,2,8.19,3.0,0,0,móvil,sur,306.27
C000355,18.0,64.04,8,2,11.83,3.0,0,0,tablet,norte,761.41
C000356,37.0,28.92,8,2,11.36,3.0,1,0,tablet,sur,1140.68
C000357,42.0,43.14,17,2,11.67,2.0,0,0,móvil,oeste,1232.23
C000358,34.0,59.49,5,0,10.64,3.0,0,0,tablet,oeste,286.0
C000359,20.0,40.38,7,1,13.37,1.0,1,0,móvil,sur,506.5
C000360,45.0,20.84,11,2,8.84,3.0,0,0,escritorio,norte,462.73
C000361,42.0,29.8,11,5,12.72,3.0,1,0,móvil,sur,2849.08
C000362,28.0,19.58,8,0,7.89,3.0,0,0,escritorio,oeste,87.77
C000363,23.0,66.61,8,0,8.63,2.0,0,0,escritorio,sur,263.42
C000364,43.0,18.74,11,0,6.9,3.0,0,0,escritorio,este,54.35
C000365,42.0,52.89,11,2,14.89,3.0,1,1,escritorio,norte,509.99
C000366,25.0,27.47,15,2,6.76,2.0,0,0,móvil,norte,960.37
C000367,44.0,45.69,12,4,8.22,2.0,0,0,escritorio,este,2341.98
C000368,38.0,28.35,13,3,10.98,5.0,1,0,móvil,este,2459.21
C000369,34.0,29.68,10,3,9.55,4.0,0,0,móvil,norte,1218.73
C000370,32.0,26.96,14,0,9.1,3.0,0,0,móvil,este,0.0
C000371,35.0,28.13,9,0,13.13,2.0,0,0,escritorio,sur,0.0
C000372,45.0,50.28,22,1,8.42,3.0,0,0,móvil,este,174.49
C000373,37.0,47.12,13,1,12.92,3.0,1,0,móvil,norte,923.72
C000374,24.0,43.13,15,1,7.86,5.0,0,0,móvil,oeste,317.52
C000375,28.0,41.96,18,3,7.68,4.0,0,0,móvil,este,1171.64
C000376,30.0,47.94,13,1,10.7,2.0,0,0,escritorio,este,821.35
C000377,23.0,27.86,5,0,7.29,3.0,0,0,escritorio,norte,0.0
C000378,43.0,12.7,14,1,8.89,5.0,0,0,escritorio,oeste,235.14
C000379,39.0,39.45,9,0,9.64,2.0,0,1,móvil,norte,0.0
C000380,47.0,22.14,14,4,9.89,2.0,0,0,móvil,este,1917.99
C000381,46.0,38.07,11,2,12.31,2.0,0,0,móvil,norte,0.0
C000382,34.0,20.79,9,1,8.37,3.0,0,0,móvil,este,328.1
C000383,18.0,65.93,8,0,8.21,3.0,0,0,tablet,sur,0.0
C000384,37.0,59.95,12,2,9.37,3.0,0,0,móvil,sur,0.0
C000385,36.0,13.02,13,2,6.6,2.0,0,0,escritorio,este,857.56
C000386,37.0,40.92,3,1,9.91,4.0,0,1,escritorio,sur,355.7
C000387,30.0,28.79,19,0,9.79,3.0,0,0,móvil,oeste,57.46
C000388,37.0,56.09,15,2,11.58,2.0,0,0,móvil,norte,1352.1
C000389,65.0,36.07,16,7,8.72,3.0,0,0,móvil,oeste,1866.65
C000390,23.0,25.07,11,0,8.51,3.0,0,1,escritorio,este,345.29
C000391,34.0,50.0,12,1,7.7,2.0,0,0,móvil,sur,399.74
C000392,41.0,34.39,12,3,11.45,4.0,1,0,móvil,este,1384.43
C000393,46.0,22.92,14,1,7.31,2.0,0,0,móvil,este,282.02
C000394,26.0,67.82,10,2,11.23,3.0,0,0,móvil,norte,983.36
C000395,29.0,67.42,10,3,15.4,3.0,0,0,escritorio,oeste,1184.38
C000396,39.0,45.1,15,2,13.7,2.0,1,0,escritorio,oeste,914.7
C000397,43.0,43.75,13,0,11.18,3.0,0,0,móvil,oeste,0.0
C000398,18.0,27.55,10,1,7.69,3.0,0,0,escritorio,norte,202.7
C000399,50.0,29.32,14,4,13.43,3.0,1,0,escritorio,sur,2629.3
C000400,29.0,68.0,18,3,9.64,4.0,0,0,móvil,este,1641.16
C000401,58.0,48.85,9,0,11.29,4.0,0,0,tablet,norte,0.0
C000402,24.0,43.34,11,1,10.61,3.0,0,0,móvil,oeste,604.87
C000403,39.0,22.9,10,0,10.07,2.0,0,0,móvil,sur,0.0
C000404,19.0,17.7,14,0,7.63,3.0,0,0,móvil,sur,0.0
C000405,36.0,46.12,6,0,9.43,4.0,0,0,móvil,norte,0.0
C000406,38.0,34.76,10,2,13.02,4.0,0,0,escritorio,este,51.73
C000407,40.0,34.48,12,1,11.53,3.0,0,0,móvil,oeste,370.89
C000408,18.0,42.62,14,2,9.09,,0,0,móvil,oeste,1125.57
C000409,18.0,27.61,9,4,7.78,3.0,0,0,móvil,oeste,1503.18
C000410,34.0,32.75,11,3,12.54,2.0,1,0,tablet,norte,1815.46
C000411,34.0,41.12,7,1,8.35,4.0,0,0,escritorio,este,1001.01
C000412,46.0,35.08,21,4,8.26,3.0,0,0,móvil,este,1983.91
C000413,56.0,31.54,6,1,7.69,2.0,0,0,escritorio,sur,957.73
C000414,18.0,53.15,6,2,10.19,4.0,0,0,escritorio,sur,302.22
C000415,32.0,50.63,13,3,10.39,3.0,0,0,móvil,norte,1699.91
C000416,44.0,66.02,8,0,11.29,2.0,0,0,escritorio,norte,75.37
C000417,40.0,49.66,16,2,12.77,2.0,1,0,móvil,sur,1793.57
C000418,45.0,33.06,10,1,13.04,3.0,1,0,escritorio,oeste,318.31
C000419,44.0,29.2,15,1,15.09,4.0,0,0,móvil,este,358.15
C000420,22.0,34.62,16,3,9.19,3.0,0,0,móvil,este,319.22
C000421,28.0,56.64,8,0,8.56,2.0,0,0,móvil,norte,105.99
C000422,33.0,25.96,12,1,8.73,1.0,0,0,móvil,este,282.25
C000423,47.0,25.26,15,1,10.31,3.0,0,0,móvil,norte,599.56
C000424,40.0,28.25,12,1,9.82,2.0,0,0,escritorio,norte,954.79
C000425,43.0,25.66,12,2,12.72,3.0,1,1,tablet,sur,170.01
C000426,44.0,40.37,7,0,7.72,5.0,0,0,escritorio,norte,0.0
C000427,34.0,55.19,14,1,14.53,3.0,0,0,móvil,norte,523.85
C000428,31.0,122.66,13,2,10.8,2.0,0,0,escritorio,oeste,1239.78
C000429,,35.86,9,0,13.55,2.0,0,0,escritorio,oeste,95.7
C000430,18.0,22.33,17,3,9.04,4.0,0,0,móvil,oeste,668.39
C000431,38.0,18.8,19,4,8.2,3.0,0,0,móvil,sur,689.84
C000432,22.0,68.09,7,2,15.01,4.0,1,0,escritorio,norte,1970.26
C000433,27.0,52.84,10,1,13.2,3.0,0,1,escritorio,sur,0.0
C000434,25.0,68.05,11,0,9.02,2.0,0,0,escritorio,norte,205.56
C000435,25.0,52.05,14,1,7.64,4.0,0,0,móvil,oeste,479.42
C000436,43.0,39.8,6,1,9.4,3.0,0,0,tablet,norte,329.71
C000437,28.0,36.52,9,1,8.12,3.0,0,1,escritorio,sur,0.0
C000438,48.0,35.21,9,1,9.39,2.0,0,0,escritorio,norte,27.62
C000439,27.0,36.47,22,5,7.72,1.0,0,0,móvil,oeste,576.61
C000440,38.0,42.96,10,0,9.54,3.0,0,0,móvil,sur,0.0
C000441,33.0,42.35,14,2,10.21,2.0,0,0,tablet,este,162.28
C000442,35.0,54.88,13,4,7.3,4.0,0,0,móvil,este,1726.56
C000443,40.0,30.95,11,1,10.22,3.0,0,0,móvil,sur,563.11
C000444,28.0,38.39,16,3,10.37,4.0,0,0,móvil,oeste,1593.56
C000445,45.0,34.03,16,2,8.67,3.0,0,0,móvil,este,0.0
C000446,50.0,42.73,10,0,7.83,1.0,0,1,escritorio,oeste,174.16
C000447,31.0,30.34,15,0,9.04,3.0,0,0,móvil,este,0.0
C000448,43.0,37.8,12,3,12.94,4.0,0,0,móvil,norte,614.4
C000449,27.0,40.36,13,4,13.6,3.0,0,0,móvil,oeste,1723.11
C000450,27.0,52.94,8,2,7.71,3.0,0,0,tablet,norte,978.7
C000451,29.0,50.17,7,2,12.65,4.0,0,0,escritorio,oeste,591.08
C000452,41.0,53.7,13,4,10.01,3.0,0,0,móvil,este,566.47
C000453,23.0,32.83,17,2,7.58,3.0,0,0,móvil,este,395.96
C000454,19.0,24.93,15,0,8.3,3.0,0,0,móvil,norte,188.25
C000455,39.0,46.35,16,3,9.8,2.0,0,0,móvil,este,1044.75
C000456,38.0,46.66,8,1,13.51,3.0,0,0,móvil,oeste,0.0
C000457,30.0,30.17,15,4,15.01,3.0,0,0,móvil,sur,1918.6
C000458,53.0,67.73,20,3,12.89,3.0,1,1,móvil,este,590.56
C000459,26.0,24.28,17,2,10.38,3.0,0,0,móvil,norte,624.33
C000460,36.0,34.57,17,3,16.68,2.0,0,0,móvil,sur,1108.34
C000461,49.0,33.19,8,1,8.83,5.0,0,0,móvil,norte,437.9
C000462,61.0,39.56,9,2,9.98,3.0,0,1,escritorio,norte,457.13
C000463,39.0,32.78,13,0,8.23,3.0,0,0,móvil,oeste,101.43
C000464,42.0,36.71,13,1,7.3,4.0,0,0,escritorio,sur,653.5
C000465,40.0,21.75,19,2,12.42,3.0,0,0,móvil,norte,1079.66
C000466,30.0,35.86,23,2,10.39,3.0,0,0,móvil,oeste,1380.88
C000467,37.0,34.67,8,3,8.99,4.0,0,0,tablet,norte,2064.76
C000468,41.0,24.15,10,0,10.09,3.0,0,1,móvil,este,0.0
C000469,22.0,28.27,10,2,12.17,3.0,1,0,escritorio,oeste,586.1
C000470,34.0,63.44,12,0,15.05,3.0,0,0,móvil,oeste,79.13
C000471,24.0,36.41,9,2,11.99,,0,0,móvil,norte,1373.19
C000472,38.0,40.82,13,2,17.86,3.0,1,0,escritorio,este,1360.92
C000473,42.0,39.16,9,1,9.82,4.0,0,1,escritorio,este,115.92
C000474,32.0,38.51,13,2,8.46,4.0,0,0,móvil,oeste,115.53
C000475,45.0,12.63,14,0,8.63,4.0,0,0,móvil,oeste,46.79
C000476,50.0,36.9,5,1,17.84,4.0,1,0,escritorio,norte,825.17
C000477,32.0,52.14,13,1,10.2,3.0,0,1,móvil,oeste,0.0
C000478,34.0,59.3,7,0,12.37,4.0,0,0,escritorio,norte,78.24
C000479,36.0,56.75,12,0,9.17,2.0,0,0,escritorio,sur,0.0
C000480,24.0,24.96,9,0,8.23,,0,0,móvil,sur,0.0
C000481,31.0,50.08,18,4,12.27,5.0,0,0,móvil,este,665.75
C000482,30.0,23.68,20,2,8.57,4.0,0,1,móvil,este,653.85
C000483,33.0,51.07,18,1,8.11,3.0,0,0,móvil,norte,554.45
C000484,21.0,23.96,12,0,7.21,4.0,0,0,escritorio,este,100.15
C000485,26.0,37.01,16,5,8.23,3.0,0,0,móvil,oeste,346.48
C000486,24.0,30.09,13,1,7.48,3.0,0,0,móvil,sur,232.44
C000487,34.0,35.92,14,0,7.86,3.0,0,0,móvil,oeste,0.0
C000488,22.0,42.21,14,2,10.38,2.0,0,0,móvil,norte,1168.09
C000489,38.0,42.38,14,3,7.69,2.0,0,0,móvil,norte,788.01
C000490,34.0,28.73,13,2,8.69,3.0,0,0,escritorio,oeste,416.48
C000491,23.0,51.79,15,0,8.82,3.0,0,0,escritorio,norte,0.0
C000492,37.0,47.98,12,2,7.32,3.0,0,0,escritorio,norte,1284.99
C000493,39.0,67.2,13,3,9.0,1.0,0,0,móvil,norte,1432.25
C000494,39.0,31.14,11,2,13.07,2.0,1,0,móvil,sur,1318.24
C000495,45.0,26.44,12,3,9.49,3.0,0,1,móvil,oeste,824.3
C000496,50.0,54.91,18,0,11.75,2.0,0,0,móvil,sur,176.08
C000497,21.0,39.44,8,0,8.57,2.0,0,0,móvil,norte,98.94
C000498,27.0,28.97,18,0,6.98,3.0,0,0,móvil,sur,0.0
C000499,31.0,55.1,10,2,10.16,2.0,0,1,escritorio,este,437.13
C000500,18.0,30.65,11,1,11.0,5.0,0,0,escritorio,sur,72.04
C000501,25.0,59.96,17,1,12.96,5.0,1,0,móvil,norte,1040.98
C000502,48.0,38.99,14,1,12.09,2.0,1,0,móvil,norte,499.41
C000503,25.0,39.96,9,0,8.62,,0,0,móvil,sur,0.0
C000504,34.0,39.91,12,2,7.39,4.0,0,0,escritorio,este,299.64
C000505,51.0,41.31,7,0,8.44,2.0,0,0,móvil,este,0.0
C000506,22.0,52.32,11,6,14.14,4.0,1,0,tablet,sur,3928.49
C000507,35.0,38.25,10,2,8.92,,0,0,escritorio,sur,199.04
C000508,36.0,42.42,17,2,7.02,2.0,0,0,móvil,oeste,1195.87
C000509,59.0,31.82,15,2,8.77,2.0,0,0,móvil,oeste,262.5
C000510,38.0,43.16,5,1,10.45,3.0,0,0,móvil,sur,839.59
C000511,29.0,65.68,12,1,8.22,4.0,0,0,móvil,norte,806.83
C000512,38.0,39.0,14,3,7.87,2.0,0,0,móvil,norte,739.91
C000513,46.0,46.29,20,2,11.0,4.0,0,0,móvil,oeste,965.49
C000514,45.0,35.39,19,4,7.39,2.0,0,0,móvil,este,1947.41
C000515,26.0,30.95,15,1,8.98,3.0,0,0,móvil,oeste,229.17
C000516,22.0,34.18,13,2,13.67,3.0,1,0,móvil,norte,205.23
C000517,30.0,38.61,17,4,9.54,3.0,0,0,móvil,este,1807.63
C000518,29.0,50.43,14,3,18.07,3.0,0,0,móvil,este,791.86
C000519,26.0,60.64,15,1,15.57,2.0,1,0,tablet,sur,618.89
C000520,31.0,43.52,16,0,10.72,3.0,0,0,móvil,oeste,309.15
C000521,41.0,41.42,8,2,8.87,4.0,0,0,escritorio,este,678.4
C000522,18.0,41.58,9,1,12.72,2.0,1,0,escritorio,norte,861.93
C000523,47.0,20.45,15,0,9.52,2.0,0,0,móvil,norte,267.43
C000524,40.0,21.04,11,1,10.21,4.0,0,0,móvil,sur,20.9
C000525,29.0,34.32,20,0,7.62,2.0,0,0,móvil,este,163.99
C000526,26.0,24.42,13,0,7.01,1.0,0,0,móvil,este,208.64
C000527,32.0,33.57,11,1,15.89,4.0,1,0,escritorio,norte,922.92
C000528,23.0,28.55,11,1,9.82,4.0,0,0,móvil,oeste,0.0
C000529,21.0,45.37,11,1,8.5,3.0,0,0,móvil,este,318.46
C000530,26.0,47.49,16,2,7.84,3.0,0,0,móvil,este,614.38
C000531,37.0,56.33,23,1,7.56,3.0,0,0,móvil,este,361.01
C000532,36.0,61.1,13,2,7.86,2.0,0,0,móvil,oeste,1379.44
C000533,30.0,43.3,13,1,9.24,2.0,0,1,escritorio,este,330.77
C000534,36.0,37.51,15,2,8.61,,0,0,móvil,este,890.37
C000535,24.0,46.78,11,0,8.67,3.0,0,1,tablet,sur,318.03
C000536,50.0,34.86,11,2,8.41,3.0,0,0,escritorio,norte,1908.39
C000537,38.0,46.53,10,2,9.37,2.0,0,0,tablet,sur,403.05
C000538,33.0,51.7,9,0,8.37,2.0,0,0,escritorio,oeste,0.0
C000539,44.0,40.21,10,1,7.95,3.0,0,0,tablet,sur,140.15
C000540,40.0,55.74,9,0,7.81,3.0,0,0,móvil,norte,647.01
C000541,45.0,19.76,11,1,9.58,3.0,0,0,móvil,este,315.47
C000542,28.0,29.07,8,3,8.51,4.0,0,0,escritorio,sur,1273.79
C000543,49.0,48.51,14,1,12.35,2.0,1,0,móvil,sur,459.76
C000544,44.0,38.83,10,1,7.77,3.0,0,0,escritorio,sur,557.57
C000545,30.0,37.6,18,4,9.67,2.0,0,0,móvil,norte,1523.68
C000546,38.0,31.02,14,3,7.27,5.0,0,0,escritorio,norte,1252.08
C000547,41.0,35.14,13,1,10.54,3.0,0,0,móvil,sur,178.08
C000548,30.0,26.22,20,2,7.19,4.0,0,0,móvil,sur,1129.32
C000549,34.0,27.38,16,3,8.9,3.0,0,1,móvil,norte,470.58
C000550,45.0,34.07,20,3,16.89,3.0,0,1,móvil,oeste,1550.02
C000551,36.0,23.74,10,1,7.15,3.0,0,0,escritorio,oeste,265.27
C000552,42.0,34.36,11,0,9.71,4.0,0,0,móvil,oeste,0.0
C000553,30.0,40.57,14,0,12.79,4.0,0,0,escritorio,oeste,169.05
C000554,20.0,17.97,11,1,7.64,2.0,0,0,escritorio,norte,545.87
C000555,21.0,32.81,11,0,7.47,3.0,0,0,móvil,sur,0.0
C000556,38.0,47.2,10,1,12.32,3.0,0,1,móvil,este,41.28
C000557,37.0,42.78,12,2,10.59,1.0,0,0,móvil,sur,482.34
C000558,34.0,30.02,19,2,13.21,4.0,0,0,móvil,oeste,121.69
C000559,48.0,25.12,15,6,14.78,3.0,1,0,móvil,norte,3582.13
C000560,39.0,41.13,22,4,11.53,4.0,1,0,móvil,este,1080.83
C000561,21.0,27.27,9,1,8.75,4.0,0,0,escritorio,sur,540.81
C000562,42.0,21.44,1,1,8.95,4.0,0,0,tablet,sur,424.51
C000563,35.0,36.59,9,1,8.82,3.0,0,1,escritorio,este,325.27
C000564,18.0,32.65,11,1,9.75,4.0,0,0,móvil,norte,702.89
C000565,27.0,45.63,8,1,9.39,2.0,0,0,escritorio,oeste,268.59
C000566,21.0,82.54,15,1,10.15,4.0,0,0,móvil,norte,580.33
C000567,24.0,24.32,8,1,8.55,3.0,0,0,escritorio,oeste,682.86
C000568,39.0,50.6,15,3,11.59,3.0,1,0,escritorio,norte,1889.77
C000569,33.0,30.2,8,1,9.12,3.0,0,0,tablet,este,460.73
C000570,18.0,23.14,16,1,13.07,4.0,0,0,móvil,sur,28.69
C000571,32.0,33.31,5,2,14.94,3.0,1,0,tablet,norte,684.84
C000572,46.0,39.33,11,4,17.35,2.0,1,0,móvil,sur,1926.67
C000573,31.0,41.92,16,2,7.84,2.0,0,1,móvil,este,396.62
C000574,47.0,40.72,5,1,9.53,,0,0,escritorio,norte,0.0
C000575,30.0,38.24,10,5,8.61,4.0,0,0,escritorio,sur,948.17
C000576,27.0,31.97,9,2,8.3,4.0,0,0,escritorio,oeste,1438.11
C000577,32.0,25.5,10,1,12.56,4.0,1,0,escritorio,sur,1037.37
C000578,32.0,35.31,11,0,6.61,2.0,0,0,móvil,sur,259.81
C000579,34.0,67.77,9,1,14.5,3.0,1,1,escritorio,oeste,640.06
C000580,35.0,42.67,7,1,7.56,5.0,0,0,móvil,norte,780.51
C000581,35.0,30.26,13,2,12.35,3.0,0,0,móvil,sur,514.19
C000582,31.0,23.8,11,0,11.09,4.0,0,0,móvil,sur,716.29
C000583,55.0,40.07,8,0,8.7,4.0,0,0,escritorio,este,472.71
C000584,29.0,45.12,19,4,13.99,3.0,1,0,móvil,norte,2079.38
C000585,54.0,41.16,10,2,10.05,3.0,0,0,escritorio,norte,1102.32
C000586,34.0,53.43,17,0,9.6,4.0,0,0,móvil,este,186.23
C000587,40.0,25.49,9,3,7.1,3.0,0,0,escritorio,norte,1248.31
C000588,18.0,37.75,8,1,12.4,4.0,1,0,móvil,sur,819.38
C000589,33.0,42.09,9,1,7.01,3.0,0,0,escritorio,norte,291.61
C000590,37.0,42.0,17,3,7.02,3.0,0,0,móvil,sur,484.2
C000591,31.0,47.99,14,0,9.41,2.0,0,0,móvil,sur,260.53
C000592,39.0,29.98,21,2,11.71,3.0,0,0,móvil,oeste,320.6
C000593,40.0,36.62,5,0,7.65,3.0,0,0,escritorio,oeste,0.0
C000594,34.0,54.39,12,0,8.33,4.0,0,0,tablet,sur,0.0
C000595,33.0,27.35,5,0,9.61,4.0,0,0,escritorio,sur,272.53
C000596,29.0,25.89,19,3,13.63,2.0,0,0,móvil,sur,44.97
C000597,24.0,57.92,8,1,24.23,4.0,1,0,escritorio,norte,1157.23
C000598,46.0,40.44,14,3,11.41,3.0,0,0,móvil,sur,1421.32
C000599,34.0,23.23,10,3,7.12,3.0,0,0,móvil,este,732.47
C000600,27.0,42.86,15,2,7.66,2.0,0,0,tablet,oeste,1084.13
C000601,36.0,22.63,14,0,7.37,4.0,0,0,móvil,oeste,0.0
C000602,40.0,55.47,11,0,9.95,2.0,0,0,móvil,este,108.38
C000603,36.0,21.0,13,0,9.84,2.0,0,0,tablet,este,0.0
C000604,33.0,30.96,13,2,9.59,3.0,0,0,escritorio,oeste,1091.74
C000605,31.0,22.75,16,1,7.93,3.0,0,0,móvil,este,739.09
C000606,31.0,27.34,6,2,12.23,3.0,1,0,escritorio,norte,0.0
C000607,32.0,29.83,15,2,7.33,4.0,0,0,móvil,norte,748.97
C000608,37.0,31.79,15,1,7.95,3.0,0,0,móvil,este,418.89
C000609,24.0,41.73,8,2,8.19,2.0,0,0,móvil,oeste,1224.96
C000610,48.0,39.52,11,3,8.93,3.0,0,0,escritorio,norte,1183.2
C000611,36.0,20.88,12,1,188.7,3.0,0,0,móvil,este,186.14
C000612,18.0,24.77,9,3,8.16,5.0,0,1,escritorio,norte,1187.19
C000613,37.0,48.45,10,1,8.02,3.0,0,0,móvil,norte,738.21
C000614,37.0,23.29,20,4,10.09,5.0,0,0,móvil,norte,1632.93
C000615,60.0,47.86,21,1,13.56,2.0,0,0,móvil,este,661.42
C000616,39.0,50.21,7,1,9.93,4.0,0,0,escritorio,este,226.14
C000617,47.0,77.59,12,0,12.07,3.0,0,0,móvil,oeste,0.0
C000618,28.0,28.22,14,6,12.06,4.0,1,0,móvil,sur,2855.95
C000619,47.0,33.46,11,2,14.02,3.0,1,0,móvil,norte,1211.77
C000620,37.0,52.03,11,2,9.16,3.0,0,0,móvil,este,1485.81
C000621,40.0,48.56,14,1,10.19,3.0,0,0,móvil,norte,510.79
C000622,24.0,24.73,10,1,8.09,3.0,0,0,escritorio,sur,224.72
C000623,18.0,53.63,19,0,9.36,3.0,0,1,móvil,sur,0.0
C000624,29.0,34.05,11,0,8.84,3.0,0,0,móvil,norte,0.0
C000625,27.0,39.02,14,1,8.07,3.0,0,1,móvil,oeste,150.3
C000626,36.0,23.85,8,2,7.39,2.0,0,0,tablet,oeste,0.0
C000627,54.0,51.19,13,4,10.45,3.0,0,0,móvil,norte,1946.33
C000628,30.0,64.01,14,4,17.72,4.0,1,0,móvil,sur,1346.99
C000629,33.0,25.74,9,2,8.95,2.0,0,0,tablet,oeste,977.98
C000630,51.0,29.13,14,2,9.34,4.0,0,0,móvil,este,905.44
C000631,44.0,37.99,6,0,9.53,3.0,0,0,escritorio,sur,448.77
C000632,18.0,32.36,15,4,14.96,4.0,1,0,móvil,oeste,2837.83
C000633,32.0,59.0,19,1,8.74,3.0,0,0,móvil,norte,352.65
C000634,39.0,33.03,8,0,8.56,3.0,0,0,móvil,oeste,0.0
C000635,44.0,39.43,13,0,8.18,4.0,0,0,móvil,oeste,0.0
C000636,28.0,57.44,11,0,8.49,3.0,0,0,tablet,sur,178.67
C000637,58.0,20.85,11,0,7.73,3.0,0,0,escritorio,sur,0.0
C000638,32.0,52.67,13,0,9.72,2.0,0,0,móvil,este,0.0
C000639,31.0,51.35,3,0,8.03,5.0,0,1,escritorio,oeste,0.0
C000640,48.0,21.53,15,1,7.37,3.0,0,0,móvil,este,0.0
C000641,55.0,40.2,8,1,12.46,3.0,1,0,móvil,sur,150.86
C000642,19.0,41.65,15,0,11.37,3.0,0,0,móvil,oeste,340.09
C000643,34.0,28.23,12,2,9.26,4.0,0,0,escritorio,sur,270.44
C000644,30.0,39.2,10,1,15.1,5.0,0,0,escritorio,sur,319.33
C000645,36.0,38.18,7,1,9.18,3.0,0,0,escritorio,norte,523.41
C000646,27.0,37.24,24,5,8.61,4.0,0,0,móvil,oeste,1916.99
C000647,26.0,67.14,13,1,9.42,2.0,0,1,móvil,oeste,413.6
C000648,52.0,51.95,12,0,9.46,3.0,0,0,móvil,norte,0.0
C000649,,62.21,12,1,10.46,3.0,0,0,móvil,norte,155.54
C000650,34.0,20.41,16,3,12.73,5.0,0,0,móvil,este,439.17
C000651,35.0,27.51,15,2,9.16,3.0,0,0,móvil,oeste,1383.67
C000652,31.0,38.03,6,1,10.33,5.0,0,0,móvil,oeste,0.0
C000653,20.0,37.44,11,0,8.56,2.0,0,0,móvil,sur,0.0
C000654,31.0,36.77,17,4,13.45,2.0,1,0,móvil,oeste,3568.48
C000655,44.0,25.03,12,0,8.87,2.0,0,0,móvil,norte,0.0
C000656,48.0,32.75,16,3,8.71,3.0,0,0,móvil,oeste,1097.97
C000657,44.0,67.49,8,2,8.16,3.0,0,0,escritorio,oeste,845.78
C000658,28.0,35.78,9,1,16.25,3.0,1,0,escritorio,norte,974.35
C000659,48.0,43.44,8,2,11.47,4.0,0,0,tablet,oeste,1313.71
C000660,47.0,53.12,13,2,8.07,4.0,0,0,móvil,sur,430.41
C000661,47.0,40.84,22,4,13.17,2.0,1,0,móvil,oeste,1885.45
C000662,48.0,41.0,20,4,11.74,3.0,0,0,móvil,oeste,2027.18
C000663,28.0,25.55,8,2,10.71,4.0,0,0,escritorio,sur,655.53
C000664,26.0,38.06,12,2,12.64,,0,0,móvil,norte,1113.45
C000665,20.0,53.5,9,2,11.83,3.0,1,0,móvil,oeste,927.45
C000666,34.0,33.28,15,3,10.37,3.0,0,0,móvil,oeste,1966.86
C000667,28.0,25.85,14,3,9.0,4.0,0,0,tablet,sur,1169.87
C000668,18.0,36.7,15,0,8.45,3.0,0,0,escritorio,este,152.85
C000669,40.0,34.36,9,2,11.86,3.0,1,0,escritorio,sur,810.59
C000670,56.0,35.98,15,4,11.21,2.0,1,0,móvil,sur,2044.92
C000671,39.0,39.61,9,2,13.67,4.0,1,0,escritorio,sur,1176.49
C000672,38.0,29.0,10,1,7.52,1.0,0,0,móvil,oeste,216.53
C000673,27.0,46.27,9,1,11.93,2.0,1,0,tablet,este,415.51
C000674,33.0,36.84,12,3,9.17,3.0,0,0,móvil,norte,1853.34
C000675,50.0,46.9,12,1,8.11,3.0,0,0,escritorio,sur,523.93
C000676,29.0,29.25,13,2,6.73,3.0,0,0,móvil,este,1109.74
C000677,45.0,32.54,6,4,18.75,3.0,1,0,tablet,este,2299.64
C000678,33.0,50.54,10,4,9.51,3.0,0,0,escritorio,este,1946.8
C000679,26.0,48.09,12,1,7.78,3.0,0,0,móvil,oeste,131.87
C000680,27.0,31.67,11,1,7.04,3.0,0,0,móvil,este,206.84
C000681,41.0,64.06,12,1,8.83,2.0,0,1,móvil,sur,0.0
C000682,18.0,27.12,16,3,6.9,4.0,0,0,móvil,sur,619.04
C000683,23.0,81.62,16,3,12.08,3.0,0,0,móvil,norte,1876.84
C000684,43.0,32.58,9,0,9.9,4.0,0,0,móvil,este,0.0
C000685,47.0,72.68,12,1,12.95,4.0,0,0,móvil,oeste,365.7
C000686,25.0,47.41,8,2,7.45,4.0,0,0,tablet,sur,665.54
C000687,27.0,44.85,12,3,15.96,4.0,1,0,tablet,oeste,1650.61
C000688,21.0,30.31,19,3,11.08,3.0,1,0,móvil,este,1462.61
C000689,19.0,49.71,5,0,9.86,4.0,0,0,escritorio,este,336.73
C000690,51.0,33.41,14,1,12.38,2.0,1,0,móvil,norte,206.24
C000691,55.0,21.87,7,1,10.48,3.0,1,0,móvil,norte,264.51
C000692,27.0,43.88,12,0,13.87,3.0,0,0,móvil,este,21.58
C000693,53.0,32.65,15,8,8.42,3.0,0,0,móvil,norte,3489.88
C000694,27.0,45.91,13,1,10.33,3.0,0,0,tablet,sur,757.09
C000695,35.0,33.69,17,4,10.77,2.0,0,0,móvil,norte,1254.37
C000696,39.0,22.74,9,5,20.16,5.0,1,0,móvil,este,4054.8
C000697,25.0,23.55,14,0,8.94,3.0,0,0,móvil,norte,15.6
C000698,47.0,35.43,11,1,12.67,5.0,0,0,móvil,norte,0.0
C000699,29.0,40.93,17,1,9.72,4.0,0,0,móvil,sur,226.73
C000700,30.0,49.77,7,0,7.09,3.0,0,0,escritorio,este,55.02
C000701,29.0,58.28,12,1,11.34,2.0,0,0,móvil,oeste,253.13
C000702,29.0,57.59,6,1,7.77,3.0,0,0,escritorio,sur,251.71
