order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating,signup_date,segment,age_group,region,country,city,category,subcategory,brand,product_name,channel,campaign,device,profit_margin,delivery_class,ticket_band
97,500047,2024-05-11,101755,2040,18,2,59.15,0.0,118.3,63.31,54.99,4,0,3.0,2024-09-19,Plus,45-54,Pacífica,Chile,Valparaíso,Hogar,Organización,Orion,Organización Orion 767,Afiliados,Seasonal,Desktop,0.4648,Normal (4-7d),Alto
98,500048,2025-11-22,101022,2048,20,3,88.54,0.0,265.62,152.46,113.16,7,0,4.6,2024-11-01,Básico,45-54,Cono Sur,Paraguay,Asunción,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Búsqueda paga,Lanzamiento,Desktop,0.426,Normal (4-7d),Muy alto
99,500049,2024-08-12,101382,2008,17,2,72.29,0.0,144.58,105.31,39.27,2,0,3.9,2025-08-28,Básico,25-34,Pacífica,Chile,Valparaíso,Moda,Jeans,CaliCo,Jeans CaliCo 318,Email,Seasonal,Desktop,0.2716,Rápido (<=3d),Alto
100,500050,2024-01-13,100072,2011,14,2,111.36,0.1,222.72,171.6,51.12,4,0,4.2,2023-03-03,Básico,35-44,Cono Sur,Paraguay,Asunción,Deportes,Running,MxTech,Running MxTech 833,Afiliados,Seasonal,Mobile,0.2295,Normal (4-7d),Muy alto
101,500051,2024-01-31,101522,2016,17,2,44.26,0.05,88.52,56.14,32.38,4,0,4.7,2024-06-24,Plus,35-44,Cono Sur,Paraguay,Asunción,Moda,Camisetas,Nova,Camisetas Nova 704,Email,Seasonal,Desktop,0.3658,Normal (4-7d),Alto
102,500051,2024-01-31,101522,2035,17,3,18.7,0.0,56.1,28.4,27.7,4,0,4.5,2024-06-24,Plus,35-44,Cono Sur,Paraguay,Asunción,Libros,Educación,LimaLab,Educación LimaLab 567,Email,Seasonal,Desktop,0.4938,Normal (4-7d),Medio
103,500052,2025-09-03,101354,2025,17,1,66.47,0.18,66.47,49.48,16.99,8,0,4.3,2025-08-09,Premium,25-34,Cono Sur,Paraguay,Asunción,Tecnología,Cables,Nova,Cables Nova 514,Email,Seasonal,Desktop,0.2556,Lento (8-14d),Medio
104,500052,2025-09-03,101354,2050,17,2,33.4,0.03,66.8,37.66,29.14,4,0,4.8,2025-08-09,Premium,25-34,Cono Sur,Paraguay,Asunción,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Email,Seasonal,Desktop,0.4362,Normal (4-7d),Medio
105,500052,2025-09-03,101354,2020,17,2,39.06,0.13,78.12,43.22,34.9,3,0,3.8,2025-08-09,Premium,25-34,Cono Sur,Paraguay,Asunción,Hogar,Limpieza,LimaLab,Limpieza LimaLab 225,Email,Seasonal,Desktop,0.4467,Rápido (<=3d),Medio
106,500053,2024-11-01,100736,2007,12,3,26.36,0.0,79.08,36.08,43.0,2,0,4.1,2023-07-19,Básico,25-34,Andina,Colombia,Barranquilla,Libros,No ficción,CaliCo,No ficción CaliCo 479,Afiliados,Always-on,Mobile,0.5438,Rápido (<=3d),Medio
107,500053,2024-11-01,100736,2054,12,3,73.13,0.0,219.39,139.48,79.91,5,0,3.8,2023-07-19,Básico,25-34,Andina,Colombia,Barranquilla,Deportes,Outdoor,Nova,Outdoor Nova 122,Afiliados,Always-on,Mobile,0.3642,Normal (4-7d),Muy alto
108,500054,2024-01-18,101871,2048,11,3,85.5,0.0,256.5,138.31,118.19,6,0,3.8,2024-11-12,Básico,35-44,Caribe,Panamá,Ciudad de Panamá,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Afiliados,Always-on,Desktop,0.4608,Normal (4-7d),Muy alto
109,500054,2024-01-18,101871,2005,11,1,67.58,0.0,67.58,37.18,30.4,1,0,5.0,2024-11-12,Básico,35-44,Caribe,Panamá,Ciudad de Panamá,Moda,Accesorios,Orion,Accesorios Orion 386,Afiliados,Always-on,Desktop,0.4498,Rápido (<=3d),Medio
110,500055,2025-10-03,101301,2021,17,3,26.82,0.1,80.46,38.18,42.28,6,0,3.9,2024-08-21,Básico,25-34,Pacífica,México,Guadalajara,Moda,Zapatos,Nova,Zapatos Nova 642,Email,Seasonal,Desktop,0.5255,Normal (4-7d),Alto
111,500056,2024-08-28,101814,2050,11,1,35.06,0.0,35.06,20.25,14.81,1,0,4.4,2023-03-23,Básico,35-44,Cono Sur,Uruguay,Montevideo,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Afiliados,Always-on,Desktop,0.4224,Rápido (<=3d),Medio
112,500057,2026-02-11,101643,2021,11,1,32.27,0.03,32.27,17.05,15.22,4,0,5.0,2025-09-26,Premium,55+,Andina,Ecuador,Guayaquil,Moda,Zapatos,Nova,Zapatos Nova 642,Afiliados,Always-on,Desktop,0.4716,Normal (4-7d),Medio
113,500058,2025-11-25,100411,2019,10,3,255.63,0.0,766.89,549.37,217.52,4,0,3.5,2023-03-26,Básico,25-34,Centroamérica,Honduras,Tegucigalpa,Tecnología,Teclados,LimaLab,Teclados LimaLab 547,Email,Influencers,Desktop,0.2836,Normal (4-7d),Muy alto
114,500058,2025-11-25,100411,2046,10,2,91.39,0.0,182.78,103.09,79.69,4,0,4.8,2023-03-26,Básico,25-34,Centroamérica,Honduras,Tegucigalpa,Moda,Zapatos,Pampa,Zapatos Pampa 220,Email,Influencers,Desktop,0.436,Normal (4-7d),Muy alto
115,500058,2025-11-25,100411,2026,10,1,25.92,0.0,25.92,13.53,12.39,4,0,3.9,2023-03-26,Básico,25-34,Centroamérica,Honduras,Tegucigalpa,Libros,Educación,MxTech,Educación MxTech 363,Email,Influencers,Desktop,0.478,Normal (4-7d),Bajo
116,500059,2024-02-08,101992,2041,17,1,63.82,0.0,63.82,28.28,35.54,4,1,4.7,2023-09-13,Básico,25-34,Caribe,Costa Rica,San José,Moda,Accesorios,Pampa,Accesorios Pampa 189,Email,Seasonal,Desktop,0.5569,Normal (4-7d),Medio
117,500059,2024-02-08,101992,2022,17,2,160.27,0.0,320.54,234.02,86.52,4,0,3.9,2023-09-13,Básico,25-34,Caribe,Costa Rica,San José,Tecnología,Monitores,MxTech,Monitores MxTech 521,Email,Seasonal,Desktop,0.2699,Normal (4-7d),Muy alto
118,500060,2025-06-29,101485,2001,21,2,42.04,0.15,84.08,36.01,48.07,6,0,3.2,2024-08-03,Básico,25-34,Andina,Colombia,Medellín,Hogar,Cocina,Pacífico,Cocina Pacífico 473,Referidos,Lanzamiento,Desktop,0.5717,Normal (4-7d),Alto
119,500061,2025-04-21,100379,2041,15,1,65.15,0.0,65.15,34.52,30.63,8,0,5.0,2024-10-15,Plus,25-34,Centroamérica,El Salvador,San Salvador,Moda,Accesorios,Pampa,Accesorios Pampa 189,Orgánico,Seasonal,Mobile,0.4701,Lento (8-14d),Medio
120,500061,2025-04-21,100379,2044,15,3,30.0,0.0,90.0,60.71,29.29,5,0,3.1,2024-10-15,Plus,25-34,Centroamérica,El Salvador,San Salvador,Deportes,Gym,LimaLab,Gym LimaLab 237,Orgánico,Seasonal,Mobile,0.3254,Normal (4-7d),Alto
121,500062,2024-05-15,101586,2042,11,3,60.36,0.03,181.08,93.05,88.03,6,0,3.5,2025-08-15,Premium,25-34,Caribe,República Dominicana,Santiago,Moda,Accesorios,Nova,Accesorios Nova 341,Afiliados,Always-on,Desktop,0.4861,Normal (4-7d),Muy alto
122,500063,2024-09-28,100858,2050,16,1,31.97,0.0,31.97,17.59,14.38,1,0,4.7,2024-04-29,Básico,25-34,Caribe,República Dominicana,Santo Domingo,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Referidos,Always-on,Mobile,0.4498,Rápido (<=3d),Medio
123,500064,2025-01-22,101728,2025,15,1,76.83,0.13,76.83,54.82,22.01,1,0,3.9,2023-08-05,Premium,25-34,Andina,Perú,Lima,Tecnología,Cables,Nova,Cables Nova 514,Orgánico,Seasonal,Mobile,0.2865,Rápido (<=3d),Medio
124,500064,2025-01-22,101728,2009,15,2,14.53,0.03,29.06,14.06,15.0,5,0,3.5,2023-08-05,Premium,25-34,Andina,Perú,Lima,Libros,Ficción,Orion,Ficción Orion 645,Orgánico,Seasonal,Mobile,0.5162,Normal (4-7d),Bajo
125,500064,2025-01-22,101728,2022,15,3,155.64,0.03,466.92,321.58,145.34,4,0,3.8,2023-08-05,Premium,25-34,Andina,Perú,Lima,Tecnología,Monitores,MxTech,Monitores MxTech 521,Orgánico,Seasonal,Mobile,0.3113,Normal (4-7d),Muy alto
126,500065,2024-04-25,100346,2049,17,2,17.49,0.1,34.98,18.07,16.91,4,0,4.6,2024-05-09,Básico,18-24,Cono Sur,Argentina,Rosario,Libros,Ficción,Río,Ficción Río 258,Email,Seasonal,Desktop,0.4834,Normal (4-7d),Medio
127,500066,2025-07-24,100519,2015,15,3,53.8,0.1,161.4,84.47,76.93,5,0,4.1,2023-09-29,Básico,45-54,Cono Sur,Uruguay,Montevideo,Hogar,Cocina,Río,Cocina Río 804,Orgánico,Seasonal,Mobile,0.4766,Normal (4-7d),Muy alto
128,500066,2025-07-24,100519,2005,15,3,69.32,0.0,207.96,95.3,112.66,8,0,4.9,2023-09-29,Básico,45-54,Cono Sur,Uruguay,Montevideo,Moda,Accesorios,Orion,Accesorios Orion 386,Orgánico,Seasonal,Mobile,0.5417,Lento (8-14d),Muy alto
129,500066,2025-07-24,100519,2046,15,2,82.66,0.1,165.32,95.05,70.27,6,0,3.2,2023-09-29,Básico,45-54,Cono Sur,Uruguay,Montevideo,Moda,Zapatos,Pampa,Zapatos Pampa 220,Orgánico,Seasonal,Mobile,0.4251,Normal (4-7d),Muy alto
130,500067,2024-08-07,100695,2030,16,3,53.68,0.0,161.04,94.33,66.71,6,0,3.9,2024-09-18,Básico,55+,Pacífica,México,Monterrey,Hogar,Organización,MxTech,Organización MxTech 167,Referidos,Always-on,Mobile,0.4142,Normal (4-7d),Muy alto
131,500067,2024-08-07,100695,2015,16,2,64.9,0.0,129.8,67.36,62.44,6,0,2.7,2024-09-18,Básico,55+,Pacífica,México,Monterrey,Hogar,Cocina,Río,Cocina Río 804,Referidos,Always-on,Mobile,0.481,Normal (4-7d),Alto
132,500068,2026-01-10,100901,2014,13,1,48.76,0.0,48.76,28.51,20.25,4,0,3.4,2023-06-24,Básico,25-34,Andina,Perú,Cusco,Hogar,Limpieza,Río,Limpieza Río 793,Email,Retargeting,Desktop,0.4153,Normal (4-7d),Medio
133,500069,2025-09-25,101262,2059,20,1,4.84,0.0,4.84,2.01,2.83,3,0,3.6,2023-09-02,Plus,35-44,Caribe,Panamá,Ciudad de Panamá,Libros,Ficción,Orion,Ficción Orion 782,Búsqueda paga,Lanzamiento,Desktop,0.5847,Rápido (<=3d),Bajo
134,500069,2025-09-25,101262,2002,20,2,78.44,0.1,156.88,86.47,70.41,7,0,4.7,2023-09-02,Plus,35-44,Caribe,Panamá,Ciudad de Panamá,Moda,Jeans,Pacífico,Jeans Pacífico 642,Búsqueda paga,Lanzamiento,Desktop,0.4488,Normal (4-7d),Muy alto
135,500070,2025-05-16,100443,2032,16,3,99.71,0.0,299.13,206.69,92.44,3,0,3.7,2024-10-02,Básico,25-34,Andina,Perú,Cusco,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Referidos,Always-on,Mobile,0.309,Rápido (<=3d),Muy alto
136,500071,2024-04-04,101411,2034,13,2,54.71,0.0,109.42,65.38,44.04,6,0,4.3,2024-05-27,Básico,35-44,Cono Sur,Uruguay,Montevideo,Moda,Zapatos,MxTech,Zapatos MxTech 800,Email,Retargeting,Desktop,0.4025,Normal (4-7d),Alto
137,500072,2024-01-20,100048,2003,10,1,42.11,0.0,42.11,20.19,21.92,3,0,4.1,2023-05-29,Plus,45-54,Centroamérica,Honduras,San Pedro Sula,Libros,No ficción,Andes,No ficción Andes 294,Email,Influencers,Desktop,0.5205,Rápido (<=3d),Medio
138,500072,2024-01-20,100048,2031,10,1,45.59,0.0,45.59,26.16,19.43,4,0,3.2,2023-05-29,Plus,45-54,Centroamérica,Honduras,San Pedro Sula,Hogar,Organización,Orion,Organización Orion 134,Email,Influencers,Desktop,0.4262,Normal (4-7d),Medio
139,500072,2024-01-20,100048,2050,10,1,33.34,0.0,33.34,19.35,13.99,4,0,3.6,2023-05-29,Plus,45-54,Centroamérica,Honduras,San Pedro Sula,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Email,Influencers,Desktop,0.4196,Normal (4-7d),Medio
140,500073,2024-04-25,100662,2021,18,1,27.51,0.13,27.51,14.92,12.59,5,0,3.4,2023-03-30,Premium,18-24,Andina,Colombia,Cali,Moda,Zapatos,Nova,Zapatos Nova 642,Afiliados,Seasonal,Desktop,0.4577,Normal (4-7d),Bajo
141,500073,2024-04-25,100662,2031,18,2,40.11,0.13,80.22,47.14,33.08,4,0,3.4,2023-03-30,Premium,18-24,Andina,Colombia,Cali,Hogar,Organización,Orion,Organización Orion 134,Afiliados,Seasonal,Desktop,0.4124,Normal (4-7d),Alto
142,500074,2025-01-29,101318,2004,14,3,26.76,0.1,80.28,50.68,29.6,3,0,3.8,2026-02-25,Básico,35-44,Centroamérica,El Salvador,San Salvador,Hogar,Cocina,Andes,Cocina Andes 691,Afiliados,Seasonal,Mobile,0.3687,Rápido (<=3d),Alto
143,500075,2025-09-09,100529,2052,12,2,175.72,0.0,351.44,255.26,96.18,4,0,3.6,2024-09-01,Básico,35-44,Caribe,Panamá,Ciudad de Panamá,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Always-on,Mobile,0.2737,Normal (4-7d),Muy alto
144,500076,2024-04-30,100862,2046,15,3,88.14,0.1,264.42,155.71,108.71,5,1,4.4,2023-02-03,Básico,55+,Cono Sur,Paraguay,Asunción,Moda,Zapatos,Pampa,Zapatos Pampa 220,Orgánico,Seasonal,Mobile,0.4111,Normal (4-7d),Muy alto
145,500076,2024-04-30,100862,2013,15,3,83.54,0.05,250.62,167.42,83.2,5,0,2.8,2023-02-03,Básico,55+,Cono Sur,Paraguay,Asunción,Deportes,Ciclismo,Río,Ciclismo Río 503,Orgánico,Seasonal,Mobile,0.332,Normal (4-7d),Muy alto
146,500077,2025-07-12,101212,2020,15,2,40.26,0.1,80.52,47.1,33.42,2,0,4.4,2025-07-13,Plus,25-34,Pacífica,Chile,Santiago,Hogar,Limpieza,LimaLab,Limpieza LimaLab 225,Orgánico,Seasonal,Mobile,0.4151,Rápido (<=3d),Alto
147,500077,2025-07-12,101212,2021,15,2,30.34,0.0,60.68,27.99,32.69,5,0,3.9,2025-07-13,Plus,25-34,Pacífica,Chile,Santiago,Moda,Zapatos,Nova,Zapatos Nova 642,Orgánico,Seasonal,Mobile,0.5387,Normal (4-7d),Medio
148,500077,2025-07-12,101212,2018,15,3,160.99,0.0,482.97,335.77,147.2,3,0,3.9,2025-07-13,Plus,25-34,Pacífica,Chile,Santiago,Tecnología,Mouse,Andes,Mouse Andes 308,Orgánico,Seasonal,Mobile,0.3048,Rápido (<=3d),Muy alto
149,500078,2024-02-07,100496,2039,19,2,223.15,0.0,446.3,327.8,118.5,5,0,3.4,2025-02-05,Plus,25-34,Caribe,República Dominicana,Santo Domingo,Tecnología,Audífonos,Nova,Audífonos Nova 831,Email,Influencers,Desktop,0.2655,Normal (4-7d),Muy alto
150,500079,2024-07-28,101928,2023,16,2,158.03,0.0,316.06,224.45,91.61,7,0,3.7,2023-09-09,Plus,45-54,Andina,Colombia,Cali,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Referidos,Always-on,Mobile,0.2899,Normal (4-7d),Muy alto
151,500079,2024-07-28,101928,2036,16,3,94.89,0.0,284.67,170.6,114.07,4,0,5.0,2023-09-09,Plus,45-54,Andina,Colombia,Cali,Deportes,Outdoor,Río,Outdoor Río 286,Referidos,Always-on,Mobile,0.4007,Normal (4-7d),Muy alto
152,500079,2024-07-28,101928,2042,16,1,62.8,0.0,62.8,36.65,26.15,4,0,3.4,2023-09-09,Plus,45-54,Andina,Colombia,Cali,Moda,Accesorios,Nova,Accesorios Nova 341,Referidos,Always-on,Mobile,0.4164,Normal (4-7d),Medio
153,500080,2025-04-17,101694,2041,18,1,62.75,0.0,62.75,25.41,37.34,5,0,4.3,2024-08-29,Básico,25-34,Centroamérica,Honduras,Tegucigalpa,Moda,Accesorios,Pampa,Accesorios Pampa 189,Afiliados,Seasonal,Desktop,0.5951,Normal (4-7d),Medio
154,500081,2025-10-16,101942,2032,17,2,96.36,0.0,192.72,109.94,82.78,3,0,4.5,2024-01-09,Básico,18-24,Caribe,República Dominicana,Santiago,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Email,Seasonal,Desktop,0.4295,Rápido (<=3d),Muy alto
155,500082,2025-09-05,100991,2016,20,1,46.0,0.0,46.0,26.59,19.41,5,0,4.6,2023-07-18,Plus,18-24,Centroamérica,Honduras,San Pedro Sula,Moda,Camisetas,Nova,Camisetas Nova 704,Búsqueda paga,Lanzamiento,Desktop,0.422,Normal (4-7d),Medio
156,500082,2025-09-05,100991,2038,20,3,64.85,0.0,194.55,119.55,75.0,2,0,3.4,2023-07-18,Plus,18-24,Centroamérica,Honduras,San Pedro Sula,Hogar,Cocina,Orion,Cocina Orion 295,Búsqueda paga,Lanzamiento,Desktop,0.3855,Rápido (<=3d),Muy alto
157,500082,2025-09-05,100991,2014,20,3,42.39,0.1,127.17,71.37,55.8,2,0,4.4,2023-07-18,Plus,18-24,Centroamérica,Honduras,San Pedro Sula,Hogar,Limpieza,Río,Limpieza Río 793,Búsqueda paga,Lanzamiento,Desktop,0.4388,Rápido (<=3d),Alto
158,500083,2025-02-24,100686,2042,10,3,65.51,0.0,196.53,107.32,89.21,2,0,4.0,2023-09-12,Plus,25-34,Caribe,Costa Rica,San José,Moda,Accesorios,Nova,Accesorios Nova 341,Email,Influencers,Desktop,0.4539,Rápido (<=3d),Muy alto
159,500083,2025-02-24,100686,2027,10,2,61.22,0.0,122.44,72.58,49.86,4,0,4.6,2023-09-12,Plus,25-34,Caribe,Costa Rica,San José,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Email,Influencers,Desktop,0.4072,Normal (4-7d),Alto
160,500083,2025-02-24,100686,2022,10,1,166.25,0.0,166.25,110.11,56.14,2,0,3.4,2023-09-12,Plus,25-34,Caribe,Costa Rica,San José,Tecnología,Monitores,MxTech,Monitores MxTech 521,Email,Influencers,Desktop,0.3377,Rápido (<=3d),Muy alto
161,500084,2024-01-29,101989,2048,14,1,83.62,0.05,83.62,54.38,29.24,1,0,3.3,2023-07-18,Plus,35-44,Andina,Perú,Lima,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Afiliados,Seasonal,Mobile,0.3497,Rápido (<=3d),Alto
162,500085,2024-08-19,101456,2036,18,2,76.35,0.15,152.7,97.3,55.4,5,0,4.1,2023-05-18,Plus,25-34,Andina,Colombia,Barranquilla,Deportes,Outdoor,Río,Outdoor Río 286,Afiliados,Seasonal,Desktop,0.3628,Normal (4-7d),Muy alto
163,500085,2024-08-19,101456,2052,18,1,166.06,0.1,166.06,112.22,53.84,4,0,4.7,2023-05-18,Plus,25-34,Andina,Colombia,Barranquilla,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Seasonal,Desktop,0.3242,Normal (4-7d),Muy alto
164,500086,2025-09-11,101586,2046,11,1,90.98,0.03,90.98,63.68,27.3,5,0,3.4,2025-08-15,Premium,25-34,Caribe,República Dominicana,Santiago,Moda,Zapatos,Pampa,Zapatos Pampa 220,Afiliados,Always-on,Desktop,0.3001,Normal (4-7d),Alto
165,500087,2024-03-05,100365,2032,15,1,104.07,0.0,104.07,65.46,38.61,2,0,5.0,2023-11-27,Básico,35-44,Caribe,Costa Rica,San José,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Orgánico,Seasonal,Mobile,0.371,Rápido (<=3d),Alto
166,500087,2024-03-05,100365,2026,15,1,25.56,0.0,25.56,13.19,12.37,3,0,4.0,2023-11-27,Básico,35-44,Caribe,Costa Rica,San José,Libros,Educación,MxTech,Educación MxTech 363,Orgánico,Seasonal,Mobile,0.484,Rápido (<=3d),Bajo
167,500087,2024-03-05,100365,2041,15,2,58.46,0.05,116.92,66.74,50.18,5,0,3.8,2023-11-27,Básico,35-44,Caribe,Costa Rica,San José,Moda,Accesorios,Pampa,Accesorios Pampa 189,Orgánico,Seasonal,Mobile,0.4292,Normal (4-7d),Alto
168,500088,2025-07-12,101738,2052,14,1,180.75,0.0,180.75,118.2,62.55,8,0,3.8,2025-10-10,Plus,18-24,Pacífica,Chile,Valparaíso,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Seasonal,Mobile,0.3461,Lento (8-14d),Muy alto
169,500088,2025-07-12,101738,2042,14,1,54.54,0.1,54.54,33.28,21.26,4,0,3.2,2025-10-10,Plus,18-24,Pacífica,Chile,Valparaíso,Moda,Accesorios,Nova,Accesorios Nova 341,Afiliados,Seasonal,Mobile,0.3898,Normal (4-7d),Medio
170,500089,2025-07-10,101056,2019,19,2,286.66,0.0,573.32,374.46,198.86,7,0,3.3,2025-03-27,Plus,18-24,Cono Sur,Paraguay,Asunción,Tecnología,Teclados,LimaLab,Teclados LimaLab 547,Email,Influencers,Desktop,0.3469,Normal (4-7d),Muy alto
171,500089,2025-07-10,101056,2012,19,1,92.94,0.0,92.94,63.13,29.81,4,0,4.0,2025-03-27,Plus,18-24,Cono Sur,Paraguay,Asunción,Deportes,Running,Andes,Running Andes 442,Email,Influencers,Desktop,0.3207,Normal (4-7d),Alto
172,500089,2025-07-10,101056,2029,19,1,83.38,0.0,83.38,47.37,36.01,4,0,4.5,2025-03-27,Plus,18-24,Cono Sur,Paraguay,Asunción,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Email,Influencers,Desktop,0.4319,Normal (4-7d),Alto
173,500090,2025-08-17,101546,2028,21,1,32.17,0.15,32.17,15.63,16.54,3,0,2.8,2024-09-09,Plus,35-44,Andina,Colombia,Medellín,Libros,Ficción,Andes,Ficción Andes 955,Referidos,Lanzamiento,Desktop,0.5141,Rápido (<=3d),Medio
174,500091,2024-06-20,101650,2028,11,2,38.42,0.0,76.84,36.72,40.12,4,0,4.8,2026-02-19,Básico,35-44,Andina,Ecuador,Quito,Libros,Ficción,Andes,Ficción Andes 955,Afiliados,Always-on,Desktop,0.5221,Normal (4-7d),Medio
175,500092,2024-07-12,100211,2028,12,2,36.26,0.03,72.52,31.55,40.97,6,0,2.9,2024-10-31,Premium,25-34,Pacífica,México,CDMX,Libros,Ficción,Andes,Ficción Andes 955,Afiliados,Always-on,Mobile,0.5649,Normal (4-7d),Medio
176,500093,2024-06-05,100198,2024,19,2,161.96,0.0,323.92,239.77,84.15,3,0,4.7,2025-09-16,Básico,35-44,Andina,Ecuador,Quito,Tecnología,Teclados,Andes,Teclados Andes 625,Email,Influencers,Desktop,0.2598,Rápido (<=3d),Muy alto
177,500094,2024-11-06,100130,2031,12,2,45.82,0.0,91.64,58.24,33.4,2,0,4.6,2024-05-22,Básico,35-44,Andina,Colombia,Medellín,Hogar,Organización,Orion,Organización Orion 134,Afiliados,Always-on,Mobile,0.3645,Rápido (<=3d),Alto
178,500094,2024-11-06,100130,2056,12,2,22.13,0.0,44.26,23.46,20.8,2,0,4.0,2024-05-22,Básico,35-44,Andina,Colombia,Medellín,Libros,No ficción,CaliCo,No ficción CaliCo 105,Afiliados,Always-on,Mobile,0.47,Rápido (<=3d),Medio
179,500095,2025-02-17,101285,2025,15,3,84.6,0.0,253.8,173.7,80.1,6,0,4.0,2025-11-10,Básico,35-44,Cono Sur,Uruguay,Montevideo,Tecnología,Cables,Nova,Cables Nova 514,Orgánico,Seasonal,Mobile,0.3156,Normal (4-7d),Muy alto
180,500096,2024-04-04,101830,2035,21,1,18.51,0.0,18.51,8.61,9.9,5,0,4.0,2023-01-29,Básico,25-34,Pacífica,Chile,Santiago,Libros,Educación,LimaLab,Educación LimaLab 567,Referidos,Lanzamiento,Desktop,0.5348,Normal (4-7d),Bajo
181,500096,2024-04-04,101830,2052,21,1,189.35,0.0,189.35,139.07,50.28,4,0,4.9,2023-01-29,Básico,25-34,Pacífica,Chile,Santiago,Tecnología,Audífonos,Andes,Audífonos Andes 954,Referidos,Lanzamiento,Desktop,0.2655,Normal (4-7d),Muy alto
182,500096,2024-04-04,101830,2050,21,3,33.8,0.0,101.4,61.01,40.39,6,0,4.8,2023-01-29,Básico,25-34,Pacífica,Chile,Santiago,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Referidos,Lanzamiento,Desktop,0.3983,Normal (4-7d),Alto
183,500097,2025-03-24,100060,2056,21,1,19.5,0.15,19.5,9.3,10.2,1,0,5.0,2024-02-04,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala,Libros,No ficción,CaliCo,No ficción CaliCo 105,Referidos,Lanzamiento,Desktop,0.5231,Rápido (<=3d),Bajo
184,500098,2024-07-07,100276,2008,21,3,65.13,0.1,195.39,115.26,80.13,3,0,5.0,2025-08-23,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Moda,Jeans,CaliCo,Jeans CaliCo 318,Referidos,Lanzamiento,Desktop,0.4101,Rápido (<=3d),Muy alto
185,500098,2024-07-07,100276,2010,21,2,25.36,0.15,50.72,26.56,24.16,5,0,3.8,2025-08-23,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Libros,No ficción,Andes,No ficción Andes 524,Referidos,Lanzamiento,Desktop,0.4763,Normal (4-7d),Medio
186,500098,2024-07-07,100276,2015,21,1,55.89,0.1,55.89,31.3,24.59,7,0,3.0,2025-08-23,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Hogar,Cocina,Río,Cocina Río 804,Referidos,Lanzamiento,Desktop,0.44,Normal (4-7d),Medio
187,500099,2025-03-20,100971,2058,11,2,26.14,0.0,52.28,27.68,24.6,5,0,4.7,2024-08-19,Básico,45-54,Andina,Perú,Lima,Libros,Ficción,MxTech,Ficción MxTech 758,Afiliados,Always-on,Desktop,0.4705,Normal (4-7d),Medio
188,500099,2025-03-20,100971,2003,11,2,41.11,0.0,82.22,39.38,42.84,5,0,2.9,2024-08-19,Básico,45-54,Andina,Perú,Lima,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Always-on,Desktop,0.521,Normal (4-7d),Alto
189,500100,2024-08-27,100782,2003,11,2,40.46,0.03,80.92,45.95,34.97,2,0,4.0,2023-05-24,Premium,55+,Caribe,Panamá,Ciudad de Panamá,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Always-on,Desktop,0.4322,Rápido (<=3d),Alto
190,500100,2024-08-27,100782,2019,11,2,281.16,0.03,562.32,380.17,182.15,5,0,3.5,2023-05-24,Premium,55+,Caribe,Panamá,Ciudad de Panamá,Tecnología,Teclados,LimaLab,Teclados LimaLab 547,Afiliados,Always-on,Desktop,0.3239,Normal (4-7d),Muy alto
191,500100,2024-08-27,100782,2032,11,2,96.74,0.03,193.48,125.92,67.56,3,0,3.8,2023-05-24,Premium,55+,Caribe,Panamá,Ciudad de Panamá,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Afiliados,Always-on,Desktop,0.3492,Rápido (<=3d),Muy alto
192,500101,2026-01-24,100206,2012,12,3,96.97,0.0,290.91,190.18,100.73,2,0,4.3,2023-10-16,Básico,55+,Andina,Ecuador,Quito,Deportes,Running,Andes,Running Andes 442,Afiliados,Always-on,Mobile,0.3463,Rápido (<=3d),Muy alto
193,500101,2026-01-24,100206,2009,12,3,15.98,0.0,47.94,21.72,26.22,4,0,4.4,2023-10-16,Básico,55+,Andina,Ecuador,Quito,Libros,Ficción,Orion,Ficción Orion 645,Afiliados,Always-on,Mobile,0.5469,Normal (4-7d),Medio
